time,ax,ay,az,aT
41.663,0.0937,0.0444,0.0366,0.11
41.663,0.1018,0.0466,0.0184,0.114
41.663,0.0814,0.0441,0.0455,0.103
41.663,0.0704,0.0582,0.044,0.101
41.664,0.0549,0.039,0.0449,0.081
41.664,0.0512,0.0579,0.0362,0.085
41.664,0.0405,0.0601,0.0301,0.078
41.664,0.0464,0.0433,0.0431,0.077
41.664,0.0475,0.0313,0.0466,0.074
41.664,0.0605,0.0456,0.024,0.079
41.664,0.0733,0.0478,0.0395,0.096
41.664,0.0577,0.0358,0.0359,0.077
41.664,0.0401,0.0357,0.0324,0.063
41.664,0.0369,0.038,0.0455,0.07
41.665,0.0266,0.0427,0.0538,0.074
41.665,0.0188,0.0544,0.0667,0.088
41.665,0.0159,0.0233,0.0487,0.056
41.665,0.0082,0.0233,0.0285,0.038
41.665,-0.0019,0.0115,0.0321,0.034
41.665,-0.0049,-0.0002,0.0381,0.038
41.665,0.0017,-0.0142,0.0392,0.042
41.666,0.0008,-0.0209,0.0355,0.041
41.666,0.0094,-0.0347,0.0485,0.06
41.666,0.0369,-0.0365,0.0472,0.07
41.666,0.0403,-0.0406,0.0624,0.085
41.666,0.0626,-0.0542,0.0658,0.106
41.666,0.0706,-0.0178,0.0335,0.08
41.666,0.0666,0.0088,0.0301,0.074
41.666,0.1361,-0.0147,0.0126,0.137
41.666,0.2123,-0.038,-0.0001,0.216
41.666,0.4736,0.1784,-0.1575,0.53
41.667,0.1568,0.0917,-0.117,0.216
41.667,-0.0294,-0.0822,0.0059,0.087
41.667,-0.0267,-0.1739,0.0567,0.185
41.667,-0.0124,-0.2149,0.0623,0.224
41.667,0.0682,-0.1963,0.0489,0.214
41.667,0.0793,-0.1352,-0.0022,0.157
41.667,0.0192,-0.084,-0.0198,0.088
41.667,-0.0406,-0.0404,-0.0112,0.058
41.667,-0.0454,-0.0303,-0.0169,0.057
41.667,-0.0362,-0.0416,-0.0081,0.056
41.668,-0.0128,-0.0695,0.0006,0.071
41.668,0.0032,-0.0781,-0.0144,0.079
41.668,0.0096,-0.0867,-0.0078,0.088
41.668,0.0324,-0.1118,-0.018,0.118
41.668,0.0457,-0.0845,-0.0043,0.096
41.668,0.047,-0.0787,-0.0119,0.092
41.668,0.0697,-0.0588,-0.0075,0.092
41.668,0.0544,-0.0415,-0.0029,0.068
41.668,0.0535,-0.022,0.0017,0.058
41.668,0.0597,-0.005,-0.0007,0.06
41.669,0.0516,0.0095,-0.0008,0.053
41.669,0.046,0.0168,0.0134,0.051
41.669,0.0261,0.043,0.0155,0.053
41.669,0.0371,0.0476,0.0271,0.066
41.669,0.0598,0.0522,0.0029,0.079
41.669,0.0443,0.0663,0.024,0.083
41.669,0.055,0.0755,0.014,0.094
41.669,0.0513,0.0633,-0.0009,0.081
41.669,0.0571,0.0323,-0.0253,0.07
41.67,0.0533,0.0157,-0.0308,0.064
41.67,0.0472,0.0017,-0.0364,0.06
41.67,0.0388,-0.0193,-0.0135,0.045
41.67,0.0354,-0.033,-0.0313,0.058
41.67,0.0225,-0.0206,-0.0181,0.035
41.67,-0.002,-0.0153,0.0116,0.019
41.67,-0.0216,-0.0267,0.0292,0.045
41.67,-0.0148,0.0094,0.0397,0.043
41.67,-0.0319,0.0049,0.0455,0.056
41.67,-0.0322,-0.002,0.0489,0.059
41.671,-0.0301,0.0173,0.031,0.047
41.671,-0.0305,0.0341,0.0158,0.048
41.671,-0.0237,0.0578,-0.0064,0.063
41.671,-0.017,0.0315,-0.0119,0.038
41.671,-0.0125,0.0434,-0.0125,0.047
41.671,-0.0081,0.0551,-0.0227,0.06
41.671,-0.0083,0.0716,-0.0375,0.081
41.671,-0.0013,0.0617,-0.0427,0.075
41.671,0.0153,-0.0003,-0.0195,0.025
41.671,0.0104,0.0094,-0.0248,0.028
41.672,-0.0417,0.0451,-0.0395,0.073
41.672,0.0015,0.052,-0.054,0.075
41.672,0.0113,0.0398,-0.0518,0.066
41.672,-0.0192,0.0254,-0.0543,0.063
41.672,-0.0328,0.0562,-0.0473,0.08
41.672,-0.0154,0.0582,-0.0617,0.086
41.672,-0.0314,0.0293,-0.057,0.071
41.672,-0.0496,0.0268,-0.0665,0.087
41.672,-0.0534,0.022,-0.0451,0.073
41.673,-0.0644,0.0361,-0.0428,0.085
41.673,-0.0468,0.0336,-0.0525,0.078
41.673,-0.0411,0.0429,-0.0525,0.079
41.673,-0.0592,0.0427,-0.0549,0.091
41.673,-0.0392,0.0258,-0.0455,0.065
41.673,-0.0122,0.0423,-0.0504,0.067
41.673,0.0147,0.0705,-0.0363,0.081
41.673,0.3192,0.3286,-0.1743,0.49
41.673,0.074,0.3709,-0.2167,0.436
41.673,-0.0695,0.2753,-0.1856,0.339
41.674,-0.0247,0.1639,-0.1079,0.198
41.674,-0.0728,-0.0795,0.0855,0.138
41.674,-0.1158,-0.214,0.1662,0.295
41.674,-0.1089,-0.2667,0.204,0.353
41.674,-0.0547,-0.1885,0.1519,0.248
41.674,-0.0344,-0.0255,0.0791,0.09
41.674,-0.0238,0.0625,0.0188,0.07
41.674,-0.0159,0.0858,0.0042,0.087
41.674,-0.0129,0.0662,-0.015,0.069
41.674,0.0114,0.0017,-0.0386,0.04
41.675,0.0164,-0.0362,-0.0832,0.092
41.675,0.0213,-0.05,-0.0775,0.095
41.675,0.0142,-0.0281,-0.0672,0.074
41.675,0.0167,0.0031,-0.0522,0.055
41.675,0.0286,0.027,-0.0348,0.053
41.675,0.0453,0.0363,-0.0223,0.062
41.675,0.0499,0.0409,-0.0217,0.068
41.675,0.0451,0.0501,-0.0071,0.068
41.675,0.0404,0.0285,-0.0187,0.053
41.676,0.0286,0.0449,-0.0136,0.055
41.676,0.0336,0.0399,-0.0037,0.052
41.676,0.0242,0.0539,-0.0175,0.062
41.676,0.0341,0.0582,-0.0525,0.085
41.676,0.0012,0.053,-0.0397,0.066
41.676,-0.0007,0.0408,-0.0507,0.065
41.676,-0.0001,0.0381,-0.0522,0.065
41.676,-0.016,0.0521,-0.0537,0.077
41.676,-0.02,0.0398,-0.0434,0.062
41.676,-0.0191,0.0348,-0.0308,0.05
41.677,-0.0158,0.0298,-0.0207,0.04
41.677,-0.0245,0.0415,-0.0011,0.048
41.677,-0.033,0.0198,-0.0125,0.04
41.677,-0.0321,0.022,-0.0236,0.046
41.677,-0.0335,0.0314,-0.0227,0.051
41.677,-0.0277,0.024,-0.0382,0.053
41.677,-0.0291,0.0095,-0.0203,0.037
41.677,-0.0257,0.0189,-0.0356,0.048
41.677,-0.0248,0.0235,-0.0364,0.05
41.677,-0.031,0.0422,-0.0324,0.062
41.678,-0.037,0.0489,-0.0237,0.066
41.678,-0.0477,0.0675,-0.034,0.089
41.678,-0.056,0.0621,-0.03,0.089
41.678,-0.0761,0.0568,-0.0332,0.101
41.678,-0.0794,0.0492,-0.0199,0.095
41.678,-0.0827,0.044,-0.0209,0.096
41.678,-0.1073,0.0436,-0.0053,0.116
41.678,-0.1057,0.0385,-0.0066,0.113
41.678,-0.0993,0.0358,0.0183,0.107
41.678,-0.1024,0.0188,0.0169,0.105
41.679,-0.1032,0.0139,0.0108,0.105
41.679,-0.0898,0.028,0.0002,0.094
41.679,-0.0789,-0.0007,-0.0222,0.082
41.679,-0.0729,-0.0079,-0.0229,0.077
41.679,-0.0646,-0.0126,-0.0424,0.078
41.679,-0.0636,-0.0149,-0.0665,0.093
41.679,-0.0507,0.0018,-0.0714,0.088
41.679,-0.0354,0.0136,-0.0786,0.087
41.679,-0.0392,0.0253,-0.0573,0.074
41.679,-0.0287,0.018,-0.0646,0.073
41.68,-0.0324,0.0225,-0.0648,0.076
41.68,-0.0266,0.0223,-0.0556,0.066
41.68,-0.0233,0.022,-0.0607,0.069
41.68,-0.0317,-0.002,-0.0444,0.055
41.68,-0.0638,0.0075,-0.0544,0.084
41.68,-0.0767,0.0026,-0.0169,0.079
41.68,-0.0826,-0.0022,-0.0056,0.083
41.68,-0.0861,-0.0022,0.0055,0.086
41.68,-0.078,-0.0045,0.0095,0.079
41.681,-0.0795,0.0027,0.0018,0.08
41.681,-0.0621,0.0098,0.006,0.063
41.681,-0.0401,0.0287,0.0102,0.05
41.681,-0.042,0.0427,-0.0021,0.06
41.681,-0.0439,0.0376,-0.0001,0.058
41.681,-0.0458,0.0515,0.0043,0.069
41.681,-0.05,0.0654,-0.008,0.083
41.681,-0.0304,0.0601,-0.0107,0.068
41.681,-0.0323,0.088,0.008,0.094
41.681,-0.0603,0.0754,-0.0162,0.098
41.682,-0.0453,0.0416,-0.0286,0.068
41.682,-0.0518,0.046,-0.0315,0.076
41.682,-0.049,0.0101,-0.0463,0.068
41.682,-0.0486,0.0077,-0.0849,0.098
41.682,-0.0104,-0.0231,-0.1019,0.105
41.682,-0.001,-0.0559,-0.1189,0.131
41.682,0.0343,-0.0672,-0.1123,0.135
41.682,0.048,-0.102,-0.0914,0.145
41.682,0.052,-0.1034,-0.0732,0.137
41.683,0.0346,-0.1237,-0.079,0.151
41.683,0.0364,-0.1249,-0.0467,0.138
41.683,0.0382,-0.1213,-0.0384,0.133
41.683,0.0304,-0.1011,-0.0348,0.111
41.683,0.0322,-0.093,-0.0287,0.103
41.683,0.0387,-0.0493,-0.0322,0.071
41.683,0.0262,-0.0132,-0.0569,0.064
41.683,0.0375,0.0061,-0.0506,0.063
41.683,0.0131,0.018,-0.035,0.041
41.683,0.0103,0.0276,-0.0408,0.05
41.684,-0.0115,0.056,-0.023,0.062
41.684,0.0025,0.0676,0.0089,0.068
41.684,-0.0002,0.0672,-0.0142,0.069
41.684,0.0019,0.0763,-0.0109,0.077
41.684,-0.0008,0.0948,-0.0077,0.095
41.684,-0.0011,0.0895,-0.0117,0.09
41.684,0.0059,0.0676,0.0103,0.069
41.684,-0.0228,0.0648,0.013,0.07
41.684,-0.0346,0.0597,0.03,0.075
41.684,-0.0391,0.057,0.0396,0.08
41.685,-0.0412,0.0164,0.0538,0.07
41.685,-0.0576,0.0069,0.0348,0.068
41.685,-0.0477,0.0165,0.0065,0.051
41.685,-0.0404,0.0047,-0.0098,0.042
41.685,-0.0426,-0.0141,-0.0211,0.05
41.685,-0.0235,0.0005,-0.0181,0.03
41.685,-0.0331,-0.0041,-0.0103,0.035
41.685,-0.0236,0.0009,-0.0026,0.024
41.685,-0.0142,-0.006,0.0242,0.029
41.686,-0.0002,-0.0105,0.0366,0.038
41.686,0.009,0.0016,0.0538,0.055
41.686,0.0041,-0.0078,0.0686,0.069
41.686,0.0086,0.0114,0.0644,0.066
41.686,-0.0105,0.0114,0.0461,0.049
41.686,-0.0104,0.028,0.0447,0.054
41.686,-0.0126,0.0231,0.0031,0.027
41.686,-0.0173,0.0254,-0.005,0.031
41.687,-0.01,0.0158,-0.0225,0.029
41.687,-0.017,0.0205,-0.0256,0.037
41.687,-0.0169,0.0156,-0.0383,0.045
41.687,-0.012,0.018,-0.0296,0.037
41.687,-0.0119,-0.0058,-0.04,0.042
41.687,-0.0165,-0.0033,-0.0195,0.026
41.687,-0.0187,-0.0055,-0.0276,0.034
41.687,-0.0138,-0.0125,-0.0001,0.019
41.687,-0.0304,-0.0052,0.0082,0.032
41.687,-0.0111,-0.0074,0.0046,0.014
41.688,-0.03,-0.0049,0.0083,0.032
41.688,-0.0346,0.0048,0.0072,0.036
41.688,-0.051,0.0214,0.0109,0.056
41.688,-0.0389,0.019,0.0241,0.05
41.688,-0.0292,0.0237,0.0087,0.039
41.688,-0.0292,0.0117,0.0101,0.033
41.688,-0.041,0.026,0.0163,0.051
41.688,-0.0173,0.0378,0.0176,0.045
41.688,-0.0198,0.04,0.0284,0.053
41.688,-0.0225,0.0327,0.0297,0.05
41.689,-0.0108,0.023,0.0309,0.04
41.689,-0.0064,0.0135,0.0393,0.042
41.689,-0.0116,0.0112,0.0238,0.029
41.689,-0.0001,0.0349,0.0418,0.054
41.689,-0.0124,0.0277,0.0526,0.061
41.689,0.0016,0.0371,0.0419,0.056
41.689,0.0035,0.025,0.0551,0.061
41.689,0.0054,0.0202,0.0469,0.051
41.689,0.0145,-0.0036,0.0318,0.035
41.689,0.0164,0.0013,0.0357,0.039
41.69,0.0254,-0.0081,0.0136,0.03
41.69,0.013,-0.0175,0.0201,0.03
41.69,0.0174,-0.0006,0.0195,0.026
41.69,0.0004,-0.01,0.0213,0.024
41.69,0.0001,0.0115,0.0279,0.03
41.69,-0.0286,0.0162,0.0511,0.061
41.69,-0.0097,0.0233,0.0384,0.046
41.69,-0.0171,0.0232,0.0353,0.046
41.69,-0.0316,0.0136,0.0394,0.052
41.69,-0.0295,0.0183,0.0197,0.04
41.691,-0.0417,0.0017,0.012,0.043
41.691,-0.0135,-0.0029,0.0162,0.021
41.691,0.0003,-0.0004,0.0204,0.02
41.691,-0.0005,-0.0264,0.0174,0.032
41.691,0.0155,-0.0236,0.0333,0.044
41.691,0.0289,-0.0209,0.0325,0.048
41.691,0.0304,-0.0229,0.0508,0.063
41.691,0.0462,-0.0226,0.0547,0.075
41.691,0.038,-0.0365,0.0277,0.06
41.691,0.0228,-0.0266,0.0201,0.04
41.692,0.0149,-0.0239,0.0196,0.034
41.692,0.0235,-0.0283,0.0119,0.039
41.692,0.0012,-0.0255,0.0328,0.042
41.692,-0.0185,-0.0133,0.0061,0.024
41.692,-0.0073,-0.0201,0.0152,0.026
41.692,-0.0009,-0.0151,0.0124,0.02
41.692,0.0007,-0.0172,0.0072,0.019
41.692,0.0023,-0.0359,-0.0027,0.036
41.693,0.0062,-0.0188,0.0064,0.021
41.693,0.0124,-0.0256,0.0225,0.036
41.693,0.009,-0.0181,0.0125,0.024
41.693,0.001,-0.013,0.0333,0.036
41.693,-0.007,-0.0032,0.0445,0.045
41.693,-0.0008,0.0065,0.0367,0.037
41.693,-0.0017,0.009,0.0551,0.056
41.693,0.0118,0.0043,0.0402,0.042
41.693,0.011,0.0163,0.0563,0.06
41.693,0.0031,0.0162,0.0817,0.083
41.694,0.0119,0.0494,0.0715,0.088
41.694,0.0229,0.0207,0.0851,0.091
41.694,-0.0066,0.0301,0.0821,0.088
41.694,0.0045,0.0371,0.0554,0.067
41.694,0.0061,0.0322,0.036,0.049
41.694,0.0267,0.0415,0.0144,0.051
41.694,0.0234,0.0247,0.0189,0.039
41.694,0.0225,0.0199,0.0232,0.038
41.694,0.0334,0.0151,0.0346,0.05
41.694,0.0348,-0.0062,0.0481,0.06
41.695,0.041,-0.0155,0.0306,0.053
41.695,0.0305,-0.0152,0.0513,0.062
41.695,0.0248,-0.0434,0.0433,0.066
41.695,-0.0069,-0.0406,0.0473,0.063
41.695,-0.0289,-0.0519,0.0513,0.079
41.695,-0.0389,-0.0371,0.0577,0.079
41.695,-0.037,-0.0343,0.0475,0.069
41.695,-0.0731,-0.0267,0.023,0.081
41.695,-0.0451,-0.0263,0.013,0.054
41.695,-0.041,-0.0164,0.0292,0.053
41.696,-0.0228,-0.0066,0.0217,0.032
41.696,0.0048,0.0126,0.0237,0.027
41.696,0.0085,-0.0039,0.0281,0.03
41.696,0.0406,-0.0084,0.0181,0.045
41.696,0.0345,0.0108,0.0131,0.038
41.696,0.0262,0.0014,0.0388,0.047
41.696,0.0252,0.0015,0.0406,0.048
41.696,0.0385,-0.0055,0.0401,0.056
41.696,0.0137,0.0042,0.0561,0.058
41.696,0.0248,-0.0004,0.0625,0.067
41.697,0.0003,-0.0169,0.0546,0.057
41.697,0.0092,-0.0119,0.0586,0.061
41.697,0.0013,-0.0022,0.027,0.027
41.697,-0.0041,-0.0163,0.0384,0.042
41.697,-0.0023,-0.0136,0.033,0.036
41.697,0.0232,-0.0181,0.0349,0.046
41.697,0.0105,-0.0155,0.0248,0.031
41.697,-0.0021,-0.0057,0.0005,0.006
41.697,0.0282,-0.0269,0.0001,0.039
41.698,0.0107,-0.0218,0.0092,0.026
41.698,0.0125,-0.0215,0.0062,0.026
41.698,0,0.0049,0.0105,0.012
41.698,-0.0147,0.0003,0.0147,0.021
41.698,-0.0126,-0.0139,-0.0001,0.019
41.698,-0.013,-0.0113,0.0019,0.017
41.698,-0.011,0.0032,0.0038,0.012
41.698,-0.0233,0.0104,0.0082,0.027
41.698,-0.0401,0.0009,-0.0064,0.041
41.698,-0.0165,0.0128,-0.0042,0.021
41.699,-0.0286,0.0081,-0.0232,0.038
41.699,-0.0144,0.0128,-0.0231,0.03
41.699,-0.017,0.0033,-0.0063,0.018
41.699,-0.0029,0.008,0.0032,0.009
41.699,-0.0102,0.0175,0.0079,0.022
41.699,-0.0127,0.0079,0.0127,0.02
41.699,0.0087,0.0197,0.0104,0.024
41.699,0.0085,0.0124,0.0011,0.015
41.699,0.0178,0.0123,0.0062,0.022
41.699,0.0106,0.0311,0.0112,0.035
41.7,0.02,0.0213,0.0161,0.033
41.7,0.0103,0.0069,0.0068,0.014
41.7,-0.0064,0.0163,-0.0096,0.02
41.7,0.0007,0.0066,0.0122,0.014
41.7,0.0126,0.0089,0.0099,0.018
41.7,-0.0088,0.0041,0.0172,0.02
41.7,-0.0087,0.0183,0.0173,0.027
41.7,-0.0228,0.0205,0.0363,0.048
41.7,-0.025,0.0511,0.0433,0.071
41.7,-0.0249,0.0412,0.0264,0.055
41.701,-0.0296,0.0338,0.0382,0.059
41.701,-0.0248,0.0311,0.0237,0.046
41.701,-0.0153,0.0333,0.0306,0.048
41.701,0.0036,0.0046,0.0185,0.019
41.701,-0.0038,-0.0049,0.0326,0.033
41.701,-0.004,-0.0025,0.0087,0.01
41.701,-0.0066,-0.0095,0.0157,0.02
41.701,0.0193,-0.0331,0.0203,0.043
41.701,-0.0001,-0.0471,0.0154,0.05
41.701,-0.0098,-0.0419,0.0344,0.055
41.702,-0.0028,-0.0273,0.0272,0.039
41.702,0.0065,-0.02,0.0249,0.033
41.702,0.0228,-0.0008,0.0346,0.042
41.702,0.0272,0.0229,0.0112,0.037
41.702,0.0196,0.0179,0.007,0.027
41.702,0.0311,0.0201,-0.0019,0.037
41.702,0.0069,0.0294,-0.0203,0.036
41.702,0.0019,0.0268,-0.0148,0.031
41.703,-0.0031,0.0218,-0.0213,0.031
41.703,0.0062,0.0145,-0.0206,0.026
41.703,0.0011,0.0096,-0.0129,0.016
41.703,-0.0254,0.0025,0.0019,0.026
41.703,-0.0279,0.0001,0.0071,0.029
41.703,-0.0495,0.0049,0.036,0.061
41.703,-0.0306,-0.0165,0.0219,0.041
41.703,-0.0382,-0.0163,0.0506,0.065
41.703,-0.0268,-0.009,0.0436,0.052
41.703,-0.0249,-0.0183,0.0367,0.048
41.704,-0.0065,-0.0133,0.0347,0.038
41.704,-0.0073,-0.006,0.0209,0.023
41.704,0.0085,-0.013,0.0143,0.021
41.704,0.0029,-0.0129,-0.0111,0.017
41.704,0.0139,-0.0151,-0.0269,0.034
41.704,-0.0012,-0.0125,-0.0188,0.023
41.704,0.0241,-0.0124,-0.0109,0.029
41.704,0.035,-0.0027,0.0064,0.036
41.704,0.0292,-0.0145,0.0212,0.039
41.704,0.0616,-0.0096,0.0193,0.065
41.705,0.0487,-0.0332,0.0125,0.06
41.705,0.0383,-0.0305,0.0011,0.049
41.705,0.0257,-0.0207,-0.0058,0.034
41.705,0.0181,-0.0395,0.0111,0.045
41.705,0.0105,-0.0296,0.0135,0.034
41.705,-0.0017,-0.0293,0.0206,0.036
41.705,0.0074,-0.0409,0.0323,0.053
41.705,0.0117,-0.0144,0.0464,0.05
41.705,0.0232,-0.019,0.0461,0.055
41.705,0.0346,-0.0046,0.0601,0.069
41.706,0.0459,-0.0045,0.055,0.072
41.706,0.0239,0.0074,0.0784,0.082
41.706,0.0188,0.0002,0.078,0.08
41.706,0.009,0.0074,0.0991,0.1
41.706,-0.0101,0.0286,0.0891,0.094
41.706,-0.0219,0.026,0.072,0.08
41.706,-0.0408,0.0448,0.086,0.105
41.706,-0.0335,0.0349,0.0784,0.092
41.706,-0.0452,0.0393,0.0518,0.079
41.706,-0.0403,0.0414,0.0444,0.073
41.707,-0.052,0.0269,0.0392,0.07
41.707,-0.0494,0.003,0.0245,0.055
41.707,-0.0517,-0.0041,0.0145,0.054
41.707,-0.0563,-0.0135,0.0117,0.059
41.707,-0.0563,-0.0346,-0.0174,0.068
41.707,-0.0397,-0.0436,-0.0179,0.062
41.707,-0.0233,-0.0407,-0.009,0.048
41.708,-0.0261,-0.0331,-0.0098,0.043
41.708,-0.01,-0.0397,-0.0013,0.041
41.708,0.0061,-0.0273,0.0237,0.037
41.708,0.0196,-0.0079,0.0295,0.036
41.708,0.0331,-0.0124,0.0209,0.041
41.708,0.0299,-0.0216,0.0266,0.045
41.708,0.034,-0.0378,0.0346,0.061
41.708,0.0356,-0.0444,0.0259,0.063
41.708,0.0398,-0.032,0.0078,0.052
41.708,0.0202,-0.0482,-0.003,0.052
41.709,0.0175,-0.0239,-0.0185,0.035
41.709,0.0172,-0.0354,-0.0149,0.042
41.709,0.0051,-0.0326,-0.0186,0.038
41.709,0.005,-0.0583,-0.0174,0.061
41.709,0.0167,-0.0363,0.0004,0.04
41.709,0.0117,-0.0263,-0.0128,0.032
41.709,0.0044,-0.0284,-0.0116,0.031
41.709,0.0019,-0.0303,-0.0105,0.032
41.709,0.0161,-0.0062,-0.0188,0.026
41.709,-0.0054,-0.0037,-0.0201,0.021
41.71,0.0161,-0.0035,-0.0213,0.027
41.71,-0.0005,0.0061,-0.0059,0.009
41.71,-0.0005,-0.0104,0.0093,0.014
41.71,0.0068,-0.0054,0.0007,0.009
41.71,-0.0074,-0.029,0.0159,0.034
41.71,-0.0356,-0.0263,0.0049,0.045
41.71,-0.0398,-0.0189,0.032,0.054
41.71,-0.0559,-0.0115,0.0328,0.066
41.71,-0.0362,-0.0066,0.0433,0.057
41.71,-0.0571,-0.0088,0.0491,0.076
41.711,-0.0517,0.0126,0.0645,0.084
41.711,-0.0344,0.0007,0.0776,0.085
41.711,-0.034,0.0126,0.0623,0.072
41.711,-0.0477,0.0148,0.0615,0.079
41.711,-0.0306,0.0218,0.0633,0.074
41.711,-0.0446,0.0335,0.0392,0.068
41.711,-0.0252,0.0332,0.0415,0.059
41.711,-0.0037,0.0518,0.0345,0.062
41.711,0.0081,0.049,0.0657,0.082
41.711,0.0507,0.0343,0.073,0.095
41.712,0.0573,0.0363,0.0876,0.111
41.712,0.0639,0.0288,0.1,0.122
41.712,0.0681,0.0308,0.0957,0.121
41.712,0.07,0.0398,0.0752,0.11
41.712,0.0649,0.0488,0.0311,0.087
41.712,0.0598,0.0411,-0.0103,0.073
41.712,0.0382,0.0595,-0.0442,0.083
41.712,0.0025,0.0541,-0.0756,0.093
41.712,-0.0067,0.0392,-0.0998,0.107
41.713,-0.0279,0.0316,-0.105,0.113
41.713,-0.0419,0.036,-0.0985,0.113
41.713,-0.044,0.0191,-0.1064,0.117
41.713,-0.039,-0.0049,-0.0764,0.086
41.713,-0.0438,0.0118,-0.0729,0.086
41.713,-0.032,-0.0001,-0.0861,0.092
41.713,-0.0394,0.0047,-0.0922,0.1
41.713,-0.0326,-0.0166,-0.0627,0.073
41.713,-0.0235,-0.0116,-0.0526,0.059
41.714,0.0044,-0.0209,-0.0522,0.056
41.714,0.0059,-0.0325,-0.028,0.043
41.714,0.0384,-0.0368,-0.0136,0.055
41.714,0.0302,-0.0317,-0.0041,0.044
41.714,0.0413,-0.0432,-0.0065,0.06
41.714,0.0523,-0.0237,-0.0089,0.058
41.714,0.0516,-0.0092,0.0004,0.052
41.714,0.0653,0.0099,0.0073,0.066
41.714,0.0552,0.0146,0.0213,0.061
41.714,0.062,0.0334,0.0209,0.073
41.715,0.0641,0.045,0.0063,0.079
41.715,0.0638,0.0209,0.0203,0.07
41.715,0.0469,0.042,0.0152,0.065
41.715,0.0278,0.0369,0.0125,0.048
41.715,0.0397,0.0295,-0.0045,0.05
41.715,0.0325,0.0102,0.0049,0.034
41.715,0.0182,-0.016,-0.0192,0.031
41.715,-0.0032,-0.0158,-0.0098,0.019
41.715,-0.015,-0.0299,-0.041,0.053
41.715,-0.0338,-0.0391,-0.0506,0.072
41.716,-0.0312,-0.0506,-0.0602,0.085
41.716,-0.0476,-0.0501,-0.0557,0.089
41.716,-0.064,-0.0448,-0.0464,0.091
41.716,-0.0685,-0.0467,-0.054,0.099
41.716,-0.0754,-0.0319,-0.071,0.108
41.716,-0.0633,-0.0173,-0.0499,0.082
41.716,-0.0728,-0.0122,-0.0574,0.094
41.716,-0.0609,0.0189,-0.0484,0.08
41.716,-0.0444,0.019,-0.056,0.074
41.716,-0.0542,0.0237,-0.0138,0.061
41.717,-0.0449,0.0261,-0.0099,0.053
41.717,-0.0381,0.0261,-0.0038,0.046
41.717,-0.0314,0.0333,0.026,0.053
41.717,-0.0294,0.0308,0.0033,0.043
41.717,-0.0321,0.0355,-0.0122,0.049
41.717,-0.0395,0.0236,-0.0203,0.05
41.717,-0.0585,0.0283,-0.026,0.07
41.717,-0.0631,0.0282,-0.0365,0.078
41.717,-0.0605,-0.0003,-0.0138,0.062
41.717,-0.0744,-0.0049,-0.0056,0.075
41.718,-0.0715,0.0025,0.0097,0.072
41.718,-0.0331,0.0097,0.0106,0.036
41.718,-0.002,0.0169,0.0164,0.024
41.718,0.0124,0.0121,0.0342,0.038
41.718,0.0125,0.0381,0.0377,0.055
41.718,0.0032,0.0355,0.0507,0.062
41.718,0.0034,0.04,0.0496,0.064
41.718,-0.0011,0.0349,0.0532,0.064
41.718,0.0062,0.0346,0.0427,0.055
41.719,0.0063,0.051,0.0511,0.072
41.719,-0.0102,0.0412,0.0355,0.055
41.719,-0.0077,0.0646,0.0414,0.077
41.719,-0.0005,0.0571,0.0329,0.066
41.719,-0.0054,0.052,0.0364,0.064
41.719,-0.0102,0.0256,0.0349,0.044
41.719,-0.0031,0.0398,0.0122,0.042
41.719,0.0014,0.023,-0.0128,0.026
41.719,0.0036,0.0158,-0.0374,0.041
41.719,-0.0062,0.0182,-0.062,0.065
41.72,-0.0087,0.0253,-0.0865,0.091
41.72,-0.0256,-0.0008,-0.0895,0.093
41.72,-0.0209,-0.0101,-0.1045,0.107
41.72,-0.0163,0.0116,-0.1004,0.102
41.72,-0.0093,0.0117,-0.0822,0.084
41.72,-0.0191,-0.0024,-0.0403,0.045
41.72,0.0092,-0.0141,-0.0485,0.051
41.72,0.0184,-0.0209,-0.0518,0.059
41.72,0.018,-0.0467,-0.0715,0.087
41.721,0.0319,-0.0367,-0.0911,0.103
41.721,0.0411,-0.0457,-0.0912,0.11
41.721,0.0573,-0.0452,-0.0819,0.11
41.721,0.0711,-0.0329,-0.0725,0.107
41.721,0.0707,-0.0231,-0.0679,0.101
41.722,0.0752,-0.0063,-0.0611,0.097
41.722,0.0607,0.0175,-0.0377,0.074
41.722,0.0535,0.0174,-0.0288,0.063
41.723,0.0416,0.0434,0.011,0.061
41.723,0.0132,0.0478,0.0078,0.05
41.723,0.0016,0.0474,0.0022,0.047
41.723,0.0043,0.066,0.0324,0.074
41.723,-0.005,0.0654,0.0149,0.067
41.723,-0.0095,0.0768,0.0023,0.077
41.723,-0.0235,0.0549,0.004,0.06
41.724,-0.0232,0.0568,-0.0181,0.064
41.724,-0.004,0.0469,0.005,0.047
41.724,-0.0015,0.0229,-0.0126,0.026
41.724,0.0081,0.0252,-0.0159,0.031
41.724,0.0058,-0.0011,-0.024,0.025
41.724,-0.0155,-0.0057,-0.0153,0.023
41.725,0.0038,-0.0222,0.0004,0.023
41.725,0.0158,-0.0338,-0.0053,0.038
41.725,0.0064,-0.0335,-0.0134,0.037
41.725,-0.0076,-0.0355,-0.0071,0.037
41.725,-0.0191,-0.0257,0.0182,0.037
41.725,-0.0401,-0.0254,0.0148,0.05
41.725,-0.049,-0.0228,0.0163,0.056
41.726,-0.0626,-0.0249,0.025,0.072
