time,ax,ay,az,aT
12.6430,1.2569,-1.4176,-2.6298,3.241
12.6430,1.2943,-0.5585,-1.9306,2.390
12.6430,1.1607,-0.5019,-2.6265,2.915
12.6440,0.8907,-0.7173,-3.1914,3.390
12.6440,0.6181,-0.8719,-2.9255,3.115
12.6440,0.3417,-0.8492,-2.2255,2.406
12.6440,0.0895,-0.7733,-1.6417,1.817
12.6440,-0.1572,-0.6958,-1.2629,1.450
12.6440,-0.3888,-0.7926,-0.8818,1.248
12.6450,-0.4565,-1.1532,-0.4176,1.309
12.6450,-0.5093,-1.3117,0.1621,1.416
12.6450,-0.5619,-1.1162,0.7203,1.442
12.6450,-0.5922,-0.8936,1.2248,1.628
12.6450,-0.7218,-0.6408,1.7630,2.010
12.6450,-0.8144,-0.5983,1.7338,2.007
12.6460,-0.9058,-0.5638,1.6998,2.007
12.6460,-0.9944,-0.5385,1.6613,2.010
12.6460,-1.0786,-0.5234,1.6178,2.014
12.6460,-1.1476,-0.5196,1.5752,2.017
12.6460,-1.2094,-0.5249,1.5300,2.020
12.6460,-1.2635,-0.5387,1.4827,2.021
12.6460,-1.3106,-0.5609,1.4333,2.022
12.6470,-1.3624,-0.5988,1.3686,2.022
12.6470,-1.4101,-0.6479,1.2983,2.023
12.6470,-1.4556,-0.7084,1.2213,2.028
12.6470,-1.5001,-0.7810,1.1370,2.038
12.6470,-1.5414,-0.8599,1.0515,2.054
12.6480,-1.5823,-0.9500,0.9599,2.080
12.6480,-1.6229,-1.0501,0.8638,2.117
12.6480,-1.6625,-1.1584,0.7652,2.166
12.6480,-1.6947,-1.2573,0.6794,2.217
12.6480,-1.7253,-1.3611,0.5936,2.276
12.6480,-1.7554,-1.4691,0.5078,2.345
12.6490,-1.7861,-1.5812,0.4218,2.422
12.6490,-1.8189,-1.6969,0.3354,2.510
12.6490,-1.8552,-1.8156,0.2486,2.608
12.6490,-2.7293,-0.4385,1.7338,3.263
12.6490,-2.7789,-0.5803,1.6392,3.278
12.6490,-2.8298,-0.7231,1.5473,3.305
12.6500,-2.8821,-0.8669,1.4582,3.344
12.6500,-2.9861,-1.0352,1.3442,3.434
12.6500,-2.8393,-1.5209,1.7392,3.661
12.6500,-2.7480,-1.6897,1.4233,3.526
12.6500,-2.6511,-1.8886,1.0905,3.433
12.6510,-2.6050,-2.1115,0.8102,3.450
12.6510,-2.5854,-2.3017,0.6223,3.517
12.6510,-2.6462,-2.4148,0.3932,3.604
12.6510,-2.7742,-2.4270,0.2268,3.693
12.6510,-2.9118,-2.3773,0.1243,3.761
12.6520,-3.0765,-2.3103,0.1720,3.851
12.6520,-3.2932,-2.3349,0.4384,4.061
12.6520,-3.5545,-2.3267,0.5781,4.287
12.6520,-3.7964,-2.2055,0.4621,4.415
12.6520,-3.9309,-2.1022,0.0902,4.459
12.6520,-4.0440,-2.3852,-0.6247,4.736
12.6530,-4.0854,-2.8021,-1.7792,5.264
12.6530,-4.1629,-1.8535,-2.6002,5.247
12.6530,-4.1231,-0.5886,-2.5789,4.899
12.6530,-4.1564,-0.2114,-2.1620,4.690
12.6530,-4.3509,0.2233,-1.6446,4.657
12.6540,-4.2525,0.0754,-0.9912,4.367
12.6540,-3.7466,-0.3305,-3.2750,4.987
12.6540,-3.4166,-0.4753,-3.6338,5.010
12.6540,-3.4139,-0.3859,-2.4482,4.219
12.6540,-3.2934,-0.4973,-1.8264,3.799
12.6550,-3.0422,-0.5035,-2.7151,4.109
12.6550,-2.7434,-0.4598,-3.4240,4.412
12.6550,-2.4918,-0.4324,-3.3906,4.230
12.6550,-2.3254,-0.2617,-3.1335,3.911
12.6550,-2.2118,-0.0150,-3.0886,3.799
12.6560,-2.0746,0.2355,-3.2969,3.902
12.6560,-1.9656,0.5421,-3.5436,4.088
12.6560,-1.8429,0.8355,-3.6209,4.148
12.6610,-1.7022,0.9287,-3.5745,4.067
12.6660,-1.5271,0.8182,-3.5165,3.920
12.6710,-1.3678,0.5929,-3.4848,3.790
12.6760,-1.2853,0.3906,-3.4337,3.687
12.6820,-1.3373,0.3292,-3.4060,3.674
12.6850,-1.0336,-0.0554,-2.8066,2.991
12.6900,0.7020,-0.2907,2.1016,2.235
12.6950,1.9561,-0.4279,2.2332,2.999
12.7000,1.6949,-1.0316,0.8185,2.146
12.7050,1.8460,-0.2469,1.6870,2.513
12.7090,1.8987,0.9178,2.8392,3.537
12.7140,1.7768,1.7369,2.9011,3.820
12.7200,1.7612,2.2216,2.4893,3.773
12.7280,1.6140,2.2474,2.3297,3.617
12.7290,1.5894,2.3059,2.2734,3.607
12.7340,1.4961,2.3105,2.1321,3.482
12.7400,1.2920,2.3760,2.1092,3.430
12.7440,1.0914,2.4225,2.3009,3.515
12.7480,0.8865,2.4697,2.5691,3.672
12.7530,0.7103,2.4023,2.7637,3.730
12.7580,0.5166,2.1270,2.7776,3.536
12.7630,0.3644,1.8487,2.6419,3.245
12.7690,0.2760,1.5205,2.4157,2.868
12.7720,0.1718,1.1887,2.1796,2.489
12.7780,0.0803,0.9404,2.0501,2.257
12.7820,0.0391,0.7937,1.9414,2.098
12.7870,0.0962,0.8755,1.8300,2.031
12.7930,0.1681,1.0321,1.6879,1.986
12.7970,0.6353,1.8006,1.5372,2.451
12.8030,1.4441,2.6504,1.1966,3.247
12.8070,2.1416,3.1864,0.7707,3.916
12.8110,2.6883,3.5202,0.3520,4.443
12.8160,2.9837,3.6509,-0.0527,4.715
12.8220,3.0649,3.6165,-0.3650,4.755
12.8260,2.9937,3.4142,-0.6782,4.591
12.8310,2.7442,3.0335,-0.9542,4.200
12.8360,1.9046,1.9186,-1.2357,2.972
12.8400,0.5545,0.8152,-1.3111,1.640
12.8450,0.1684,1.1850,-1.3236,1.785
12.8510,0.5817,1.8172,-1.5214,2.440
12.8550,0.8041,1.8980,-1.7488,2.703
12.8600,1.4316,2.1203,-1.4059,2.919
12.8640,2.5931,2.6309,-1.2676,3.905
12.8690,2.7876,2.0953,-1.4093,3.761
12.8740,2.0520,0.7045,-1.1563,2.458
12.8790,2.3633,0.9807,-0.3405,2.581
12.8840,3.4516,1.4310,-0.1898,3.741
12.8890,4.0136,1.7600,-0.5549,4.418
12.8940,4.8597,2.0108,-0.7343,5.310
12.8990,5.5506,2.0085,-0.9794,5.983
12.9030,5.6436,1.6915,-1.2992,6.033
12.9080,5.4535,1.3124,-1.5992,5.833
12.9130,5.2017,0.9231,-1.6646,5.539
12.9180,4.9638,0.5432,-1.5671,5.234
12.9230,4.6682,0.2300,-1.3922,4.877
12.9270,4.3226,-0.1021,-1.0936,4.460
12.9320,1.3296,-3.2268,-1.5008,3.799
12.9380,1.5682,-1.7385,-0.3281,2.364
12.9420,2.2362,-0.7214,-0.6056,2.426
12.9470,1.5454,-0.3172,-1.3804,2.096
12.9510,2.3633,-0.0249,-1.5852,2.846
12.9570,2.8161,-0.0350,-2.0162,3.464
12.9610,2.8173,-0.0343,-2.2923,3.632
12.9680,2.8552,0.0200,-2.2416,3.630
12.9710,2.8582,-0.0323,-2.0644,3.526
12.9760,2.7795,-0.1789,-1.9776,3.416
12.9820,2.5838,-0.3072,-1.9880,3.275
12.9860,2.1217,-0.4748,-2.0119,2.962
12.9910,1.6232,-0.6029,-1.9725,2.625
12.9950,1.1159,-0.7351,-1.8937,2.318
13.0010,0.7030,-0.8458,-1.8038,2.113
13.0050,0.2811,-0.9622,-1.7695,2.034
13.0100,-0.0872,-1.0703,-1.7447,2.049
13.0150,-0.4090,-1.0986,-1.7292,2.089
13.0190,-0.7045,-1.0329,-1.7534,2.154
13.0240,-1.0356,-0.9182,-1.8507,2.311
13.0290,-1.3668,-0.8022,-2.0252,2.572
13.0350,-1.6117,-0.6819,-2.2121,2.821
13.0390,-1.7755,-0.5333,-2.2968,2.952
13.0430,-1.8432,-0.3371,-2.3030,2.969
13.0490,-1.8274,0.1126,-1.9495,2.674
13.0530,-1.7532,0.3907,-1.7728,2.524
13.0580,-1.5736,0.3541,-1.8691,2.469
13.0630,-1.3777,0.2243,-1.8940,2.353
13.0680,-1.1762,0.2020,-1.7472,2.116
13.0730,-0.9893,0.2701,-1.4677,1.790
13.0780,-0.7653,0.3400,-1.2948,1.542
13.0830,-0.5184,0.3349,-1.2143,1.362
13.0900,-0.2706,0.2575,-1.1591,1.218
13.0960,0.0029,0.2008,-1.0789,1.097
13.0980,0.2812,0.1523,-0.9857,1.036
13.1020,0.4824,0.1593,-0.9176,1.049
13.1060,0.6494,0.1887,-0.8868,1.115
13.1110,0.8058,0.2378,-0.9027,1.233
13.1170,0.9614,0.2200,-0.9721,1.385
13.1210,1.0704,0.1561,-1.1281,1.563
13.1260,1.1996,-0.1399,-1.2866,1.765
13.1310,1.3856,-0.9349,-1.3875,2.172
13.1360,1.2750,-0.7338,-1.3807,2.018
13.1410,1.2511,-0.5465,-1.3758,1.938
13.1460,1.2220,-0.4111,-1.3582,1.873
13.1500,1.2026,-0.3354,-1.3201,1.817
13.1550,1.1975,-0.2681,-1.1604,1.689
13.1610,1.1898,-0.2674,-0.9721,1.560
13.1650,1.1293,-0.3575,-0.7239,1.388
13.1700,1.0481,-0.4721,-0.4971,1.252
13.1750,0.9776,-0.5829,-0.2938,1.175
13.1790,0.8695,-0.7025,-0.1426,1.127
13.1850,0.7257,-0.8599,-0.1391,1.134
13.1890,0.5445,-1.0884,-0.2875,1.251
13.1940,0.3575,-1.2689,-0.4222,1.384
13.2000,0.2273,-1.2865,-0.3207,1.345
13.2040,0.0901,-1.2433,-0.0886,1.250
13.2080,-0.0733,-1.2367,-0.0589,1.240
13.2130,-0.2569,-1.3166,-0.2006,1.356
13.2180,-0.4316,-1.3059,-0.1508,1.384
13.2230,-0.5878,-1.2525,0.1686,1.394
13.2280,-0.7124,-1.3327,0.4702,1.583
13.2340,-0.8035,-1.6702,0.3436,1.885
13.2390,-0.8862,-2.0760,0.0662,2.258
13.2430,-0.9960,-2.1629,0.1332,2.385
13.2470,-1.1407,-2.1363,0.3858,2.452
13.2530,-1.1852,-2.2963,0.3417,2.607
13.2570,-1.1907,-2.4627,0.1637,2.740
13.2610,-1.1810,-2.5683,0.0222,2.827
13.2670,-1.1583,-2.5273,-0.0702,2.781
13.2720,-1.1429,-2.4930,-0.2016,2.750
13.2760,-1.0906,-2.4514,-0.3284,2.703
13.2810,-1.0527,-2.3711,-0.4096,2.626
13.2860,-1.0599,-2.2303,-0.4907,2.518
13.2910,-0.8660,-2.4298,0.3603,2.605
13.2960,-0.6611,-2.3568,2.3284,3.378
13.3010,-0.5794,-1.9748,1.6960,2.667
13.3050,-0.8018,-1.8405,0.5780,2.089
13.3100,-0.9321,-1.6438,0.6727,2.006
13.3150,-0.9270,-1.4642,1.1256,2.066
13.3200,-0.9005,-1.3571,1.2336,2.043
13.3250,-0.9539,-1.2411,1.2272,1.989
13.3290,-1.0362,-1.1190,1.2480,1.971
13.3340,-1.1064,-1.0347,1.3424,2.024
13.3390,-1.1241,-0.9745,1.2791,1.962
13.3440,-1.0806,-0.9305,1.0089,1.747
13.3490,-0.9167,-0.7662,0.5422,1.312
13.3530,-0.7103,-0.4944,0.1309,0.875
13.3590,-0.5502,-0.2877,-0.1243,0.633
13.3630,-0.4969,-0.1966,-0.1404,0.553
13.3690,-0.5977,-0.1107,0.1318,0.622
13.3730,-0.7961,-0.0344,0.5354,0.960
13.3790,-1.0468,0.0076,0.9855,1.438
13.3830,-1.3354,0.0480,1.3308,1.886
13.3880,-1.6235,0.0044,1.5277,2.229
13.3920,-1.8449,-0.0842,1.5710,2.425
13.3990,-2.0129,-0.1047,1.5512,2.543
13.4020,-2.1354,-0.0152,1.5157,2.619
13.4080,-2.2417,0.1659,1.4976,2.701
13.4130,-2.3302,0.3484,1.4487,2.766
13.4170,-2.7805,0.9321,1.2681,3.195
13.4220,-3.3491,1.6112,1.1994,3.905
13.4260,-3.9377,2.0158,1.3144,4.615
13.4310,-4.5887,1.9139,1.4530,5.180
13.4370,-5.0907,1.5676,1.6323,5.571
13.4410,-5.3739,1.2559,1.7733,5.797
13.4460,-5.4289,1.1436,1.8595,5.851
13.4510,-5.3045,1.1298,1.9298,5.757
13.4550,-5.0483,1.0222,2.0135,5.530
13.4600,-4.7255,0.7788,2.0925,5.226
13.4660,-4.3683,0.5231,2.1289,4.887
13.4700,-3.9631,0.3817,2.0940,4.499
13.4750,-3.5687,0.2619,2.0286,4.113
13.4800,-3.1818,0.0132,2.0235,3.771
13.4850,-2.7995,-0.3453,2.1506,3.547
13.4940,-2.5948,-0.7968,2.3378,3.582
13.4940,-2.6511,-1.1604,2.5209,3.838
13.4990,-2.9044,-1.6208,2.2529,4.017
13.5040,-1.9626,-0.9967,2.3133,3.193
13.5090,-1.2187,-0.4775,1.9891,2.381
13.5130,-0.8061,-0.2280,1.5129,1.729
13.5200,-0.4224,0.0767,1.1263,1.205
13.5230,-0.2732,0.3061,0.8050,0.904
13.5280,-0.3368,0.4342,0.7426,0.924
13.5330,-0.6442,0.2408,0.8001,1.055
13.5390,-0.7785,0.2387,1.1448,1.405
13.5430,-0.8093,0.1915,1.4590,1.679
13.5480,-0.7535,0.1409,1.6568,1.826
13.5530,-0.6664,0.0986,1.7360,1.862
13.5570,-0.5501,-0.0352,1.8926,1.971
13.5620,-0.4824,-0.2500,2.0973,2.167
13.5680,-0.4925,-0.3779,2.2928,2.375
13.5720,-0.5828,-0.3309,2.3906,2.483
13.5770,-0.6776,-0.1430,2.3693,2.468
13.5820,-0.9004,0.0848,2.3488,2.517
13.5870,-1.2256,0.1149,2.2432,2.559
13.5910,-1.5291,0.0683,2.0721,2.576
13.5960,-1.7058,-0.1591,1.8958,2.555
13.6010,-1.6083,-0.4549,1.7240,2.401
13.6060,-1.2429,-0.8093,1.5615,2.154
13.6100,-0.6423,-1.1052,1.4611,1.941
13.6160,0.1281,-1.2946,1.3657,1.886
13.6220,0.9308,-1.3634,1.1821,2.030
13.6250,1.7187,-1.2970,0.9942,2.372
13.6300,2.3624,-1.1819,0.8049,2.761
13.6350,2.8280,-1.0220,0.6043,3.067
13.6410,3.0222,-0.7661,0.3206,3.134
13.6440,3.0472,-0.4577,-0.1258,3.084
13.6510,2.9630,-0.2133,-0.7086,3.054
13.6540,2.7930,-0.1012,-1.3521,3.105
13.6590,2.5806,-0.0801,-1.9093,3.211
13.6640,2.3233,-0.1634,-2.2691,3.252
13.6690,2.1200,-0.3721,-2.4308,3.247
13.6740,1.9005,-0.5408,-2.1992,2.956
13.6780,1.6039,-0.5883,-1.6878,2.401
13.6840,1.4309,-0.6309,-1.3034,2.036
13.6880,1.4800,-0.7187,-1.0930,1.975
13.6930,1.7254,-0.7844,-0.9310,2.112
13.6990,2.0763,-0.7896,-0.7684,2.351
13.7020,2.5296,-0.8248,-0.6139,2.731
13.7080,3.1312,-0.8774,-0.3400,3.270
13.7120,3.8360,-0.9064,0.0945,3.943
13.7180,4.4342,-0.7896,0.5418,4.536
13.7220,3.9701,-0.8490,-0.0423,4.060
13.7270,3.1084,-1.0911,-0.5691,3.343
13.7320,2.6540,-1.3154,-0.8658,3.086
13.7380,2.4008,-1.5803,-1.0683,3.066
13.7410,2.2661,-1.8229,-0.9615,3.063
13.7460,2.2403,-2.0571,-0.6919,3.119
13.7520,2.3180,-2.2707,-0.4467,3.275
13.7560,2.4093,-2.5272,-0.2411,3.500
13.7610,2.4422,-2.7683,-0.0040,3.692
13.7660,2.4384,-2.8883,0.2494,3.788
13.7720,2.4851,-2.9304,0.4209,3.865
13.7750,2.4962,-2.9013,0.4548,3.854
13.7800,2.4587,-2.8578,0.3434,3.786
13.7860,2.3580,-2.7970,0.1989,3.664
13.7900,2.2258,-2.7585,0.0352,3.545
13.7950,2.0398,-2.7136,-0.1570,3.398
13.8010,1.8424,-2.6761,-0.4515,3.280
13.8050,1.7477,-2.7512,-0.5972,3.314
13.8090,1.6123,-2.7786,-0.7015,3.288
13.8140,1.3674,-2.6246,-0.7979,3.065
13.8190,1.1409,-2.4927,-0.7570,2.844
13.8240,0.9478,-2.4261,-0.6337,2.681
13.8290,0.6749,-2.2553,-0.4448,2.396
13.8340,0.3568,-1.9561,-0.1408,1.993
13.8390,0.0099,-1.6745,0.0791,1.676
13.8430,-0.3149,-1.3893,0.1263,1.430
13.8480,-0.5733,-1.1348,0.1469,1.280
13.8530,-0.7743,-0.8400,0.2035,1.160
13.8580,-0.8214,-0.6307,0.2491,1.065
13.8630,-0.7111,-0.4008,0.3540,0.890
13.8680,-0.5970,0.3586,0.4313,0.819
13.8730,-0.4591,0.2193,0.5595,0.756
13.8770,-0.4570,0.0649,0.4775,0.664
13.8820,-0.5540,0.0621,0.3416,0.654
13.8870,-0.8274,-0.1521,0.0426,0.842
13.8910,-1.3407,-1.8210,-0.6914,2.365
13.8960,-0.9232,-0.2223,-0.2966,0.995
13.9030,-0.6801,1.1852,0.2827,1.395
13.9060,-1.1123,1.7329,0.8078,2.212
13.9110,-1.7661,1.8236,0.7575,2.649
13.9160,-2.3384,1.7354,0.6006,2.973
13.9210,-2.7446,1.5745,0.6645,3.233
13.9250,-2.8290,1.3395,1.0181,3.292
13.9320,-2.5962,1.0999,1.4955,3.192
13.9350,-2.2460,0.9359,1.9289,3.105
13.9400,-1.8739,0.8377,2.3224,3.100
13.9450,-1.4778,0.7477,2.6569,3.131
13.9500,-1.1053,0.5566,2.9343,3.185
13.9550,-0.7052,0.3866,3.1119,3.214
13.9600,-0.3564,0.2740,3.2469,3.278
13.9640,-0.1278,0.2284,3.3728,3.383
13.9690,-0.0048,0.1857,3.4344,3.439
13.9740,0.1120,0.2649,3.4994,3.511
13.9790,0.1493,0.3130,3.5393,3.556
13.9860,0.3998,0.2747,3.7604,3.792
13.9900,0.6327,0.1237,3.8177,3.872
13.9950,0.7456,-0.1218,3.4733,3.554
13.9990,0.7219,-0.2618,3.4031,3.489
14.0050,0.6224,-0.2316,3.6307,3.691
14.0090,0.3765,-0.2873,3.5439,3.575
14.0140,0.1745,-0.3894,3.1848,3.213
14.0180,-0.0292,-0.4251,2.8754,2.907
14.0230,-0.1944,-0.4464,2.8031,2.845
14.0290,-0.3124,-0.5149,2.8861,2.948
14.0370,-0.4246,-0.6727,2.9674,3.072
14.0380,-0.5796,-0.8529,2.9552,3.130
14.0460,-0.6624,-1.0126,2.8126,3.062
14.0480,-0.6694,-1.1113,2.5917,2.898
14.0550,-0.6753,-1.1201,2.2270,2.583
14.0590,-0.5969,-1.0314,1.7270,2.098
14.0660,-0.4255,-0.9292,1.1544,1.542
14.0670,-0.2108,-0.8384,0.5989,1.052
14.0740,-0.0293,-0.7625,0.0999,0.770
14.0770,0.1337,-0.6776,-0.4410,0.819
14.0840,0.3628,-0.6182,-1.0199,1.247
14.0880,0.6073,-0.5430,-1.4068,1.626
14.0930,0.8405,-0.4661,-1.6037,1.870
14.0970,1.1185,-0.4603,-1.7027,2.089
14.1030,1.4138,-0.5258,-1.7914,2.342
14.1060,1.6315,-0.6486,-1.7928,2.509
14.1110,1.8064,-0.6902,-1.6917,2.569
14.1160,1.8986,-0.6922,-1.5541,2.549
14.1210,1.9048,-0.7103,-1.4505,2.497
14.1260,1.8239,-0.7600,-1.3959,2.419
14.1300,1.6931,-0.7920,-1.4198,2.347
14.1350,1.4989,-0.7760,-1.4231,2.208
14.1400,1.2035,-0.7224,-1.2476,1.878
14.1450,0.7963,-0.6557,-0.8503,1.337
14.1500,0.3713,-0.5031,-0.4898,0.794
14.1540,0.0989,-0.2872,-0.2140,0.372
14.1590,-0.0870,-0.1042,0.1416,0.196
14.1650,-0.2440,-0.0856,0.5014,0.564
14.1700,-0.2741,-0.4630,0.4004,0.671
14.1730,-0.0721,-0.7238,0.1485,0.742
14.1780,0.0249,-0.3707,-0.0092,0.372
14.1820,-0.0341,-0.1357,-0.0352,0.144
14.1870,-0.2668,-0.1405,0.3088,0.432
14.1930,-0.5644,-0.2681,0.6058,0.870
14.1980,-0.7619,-0.3970,0.7511,1.141
14.2020,-0.8531,-0.4988,0.7797,1.259
14.2070,-0.8696,-0.5718,0.8390,1.337
14.2120,-0.9031,-0.4996,0.9138,1.378
14.2190,-1.0198,-0.3501,0.9979,1.469
14.2230,-1.0376,-0.1862,0.9844,1.442
14.2280,-1.0118,-0.0940,0.9333,1.380
14.2330,-0.9334,-0.0611,0.9038,1.301
14.2380,-0.8532,-0.0562,0.8812,1.228
14.2420,-0.7837,-0.0331,0.9339,1.220
14.2460,-0.7089,-0.0269,1.0227,1.245
14.2510,-0.6393,-0.0488,1.1033,1.276
14.2560,-0.5523,-0.1243,1.1603,1.291
14.2610,-0.5211,-0.2668,1.1081,1.253
14.2660,-0.4893,-0.4128,0.8903,1.097
14.2710,-0.4785,-0.5137,0.6426,0.952
14.2760,-0.5341,-0.5164,0.4240,0.855
14.2800,-0.6789,-0.3740,0.0795,0.779
14.2850,-0.7781,-0.1963,-0.7995,1.133
14.2900,-0.7669,0.1013,-1.3894,1.590
14.2960,-0.9264,0.3523,-1.5346,1.827
14.2990,-1.1219,0.4967,-1.2851,1.777
14.3030,-1.1867,0.5034,-0.9832,1.621
14.3080,-1.1260,0.4098,-0.6739,1.375
14.3130,-1.0231,0.2847,-0.3013,1.104
14.3180,-0.8588,0.1678,0.1379,0.886
14.3230,-0.6664,0.0252,0.6154,0.907
14.3270,-0.4199,-0.1840,1.0717,1.166
14.3330,-0.1051,-0.3907,1.3322,1.392
14.3380,0.1411,-0.5187,1.3689,1.471
14.3420,0.2928,-0.5516,1.2754,1.420
14.3470,0.4320,-0.5778,1.0882,1.306
14.3520,0.5306,-0.5991,0.8600,1.175
14.3560,0.5772,-0.5749,0.5958,1.009
14.3610,0.5622,-0.5309,0.2736,0.820
14.3670,0.5238,-0.5188,0.0291,0.738
14.3720,0.4639,-0.4923,-0.1174,0.687
14.3760,0.4372,-0.5133,-0.1093,0.683
14.3810,0.3711,-0.5713,-0.0101,0.681
14.3860,0.3097,-0.6561,0.0901,0.731
14.3910,0.1988,-0.7123,0.0941,0.745
14.3950,0.1235,-0.7132,-0.0279,0.724
14.4000,0.1168,-0.6332,-0.2780,0.701
14.4050,0.2504,-0.5062,-0.7656,0.951
14.4100,0.3474,-0.1246,-1.4518,1.498
14.4150,0.3216,-0.0737,-2.0272,2.054
14.4200,0.1017,-0.3382,-2.3378,2.364
14.4240,-0.1689,-0.6065,-2.3490,2.432
14.4300,0.2060,-0.4649,-2.3995,2.453
14.4340,0.4465,-0.4203,-2.3152,2.395
14.4390,0.5934,-0.3697,-2.0725,2.187
14.4440,0.7206,-0.2867,-1.9565,2.105
14.4480,0.7346,-0.3123,-1.8526,2.017
14.4540,0.7908,-0.3651,-1.7631,1.967
14.4580,0.8986,-0.3521,-1.7573,2.005
14.4650,0.9964,-0.4095,-1.6149,1.941
14.4680,0.9577,-0.4343,-1.1996,1.595
14.4730,0.8976,-0.4392,-0.7764,1.265
14.4780,0.8664,-0.4703,-0.5616,1.135
14.4830,0.8336,-0.4042,-0.4579,1.033
14.4900,0.6255,-0.5071,-0.4043,0.901
14.4930,0.4163,-0.5237,-0.4288,0.795
14.4980,0.2127,-0.4899,-0.6058,0.808
14.5030,0.0911,-0.4465,-0.8778,0.989
14.5070,0.1239,-0.4365,-1.1293,1.217
14.5130,0.2315,-0.4268,-1.2990,1.387
14.5200,0.4115,-0.5564,-1.3847,1.548
14.5220,0.2767,-1.2723,-1.6211,2.079
14.5270,-0.1859,-2.0505,-1.9879,2.862
14.5310,0.6321,-0.9022,-0.6407,1.274
14.5350,1.2146,-0.2058,0.5539,1.351
14.5410,0.1754,-0.8691,-0.7687,1.173
14.5450,0.0027,-0.7693,-2.3040,2.429
14.5500,-0.1641,-0.6157,-3.0121,3.079
14.5550,-0.4187,-0.8016,-3.4590,3.575
14.5600,-0.1139,-0.3548,-3.3861,3.407
14.5650,0.1182,0.5701,-2.7573,2.818
14.5700,-0.0471,0.7311,-2.0328,2.161
14.5750,-0.3501,0.3128,-1.7964,1.857
14.5790,-0.5310,-0.2144,-1.5929,1.693
14.5840,-0.4845,-0.4887,-1.3322,1.499
14.5890,-0.1789,-0.5302,-1.2230,1.345
14.5940,0.1571,-0.5226,-1.1884,1.308
14.5990,0.3332,-0.5559,-1.1616,1.330
14.6040,0.3164,-0.5856,-1.0910,1.278
14.6090,0.1303,-0.5991,-0.9869,1.162
14.6130,-0.0798,-0.5730,-0.9666,1.127
14.6180,-0.3224,-0.4951,-1.0412,1.197
14.6230,-0.5307,-0.4192,-1.0306,1.233
14.6280,-0.6743,-0.4302,-0.8917,1.198
14.6330,-0.7736,-0.4960,-0.6632,1.133
14.6380,-0.8997,-0.5304,-0.3925,1.116
14.6460,-0.9620,-0.5154,-0.0720,1.094
14.6490,-0.9828,-0.5037,0.3695,1.164
14.6550,-1.0108,-0.5004,1.0364,1.532
14.6590,-1.0645,-0.4822,1.8894,2.222
14.6650,-1.0927,-0.4682,2.7571,3.002
14.6690,-1.1040,-0.4096,3.6419,3.828
14.6730,-1.1543,-0.3507,4.4099,4.572
14.6770,-1.2898,-0.3715,4.9823,5.160
14.6840,-1.6112,-0.3859,5.3996,5.648
14.6870,-2.1293,-0.2653,5.5915,5.989
14.6940,-2.5680,-0.0554,5.5214,6.090
14.6960,-2.7608,0.1939,5.2845,5.965
14.7010,-2.7985,0.3543,4.9949,5.736
14.7120,-2.8028,0.3766,4.8513,5.615
14.7130,-2.7827,0.2399,4.8917,5.633
14.7170,-2.7518,0.1067,5.0187,5.725
14.7210,-2.6449,-0.0120,5.0973,5.743
14.7270,-2.3949,-0.0531,4.9966,5.541
14.7320,-2.1185,-0.0492,4.6675,5.126
14.7360,-1.8312,-0.0445,4.1851,4.568
14.7400,-1.4994,-0.0731,3.6429,3.940
14.7440,-1.1592,-0.0936,3.1399,3.348
14.7490,-0.8076,-0.0860,2.7596,2.877
14.7550,-0.4887,-0.0766,2.4879,2.537
14.7590,-0.2450,-0.1074,2.2914,2.307
14.7640,-0.0596,-0.1569,2.1265,2.133
14.7690,0.0656,-0.1115,2.0435,2.048
14.7740,0.1333,-0.1017,1.9565,1.964
14.7790,0.2089,-0.0354,1.8561,1.868
14.7840,0.2674,-0.0132,1.6912,1.712
14.7880,0.2980,-0.0604,1.4555,1.487
14.7930,0.2834,-0.0783,1.1074,1.146
14.7980,0.2260,-0.0781,0.7131,0.752
14.8030,0.2309,-0.1244,0.3396,0.429
14.8080,0.2440,-0.1952,-0.0083,0.313
14.8120,0.2973,-0.2786,-0.2557,0.481
14.8170,0.3612,-0.3294,-0.3751,0.616
14.8220,0.4127,-0.3487,-0.4011,0.673
14.8270,0.4502,-0.3804,-0.3757,0.699
14.8310,0.4552,-0.3678,-0.4794,0.756
14.8360,0.4432,-0.3235,-0.6989,0.889
14.8420,0.4177,-0.2483,-0.9441,1.062
14.8460,0.3845,-0.2138,-1.1141,1.198
14.8510,0.3677,-0.2010,-1.1680,1.241
14.8560,0.3268,-0.1951,-1.0871,1.152
14.8610,0.2586,-0.1821,-0.9341,0.986
14.8650,0.2147,-0.1737,-0.7767,0.824
14.8710,0.1919,-0.1844,-0.6728,0.724
14.8760,0.1821,-0.1903,-0.6064,0.661
14.8810,0.1513,-0.2534,-0.5827,0.653
14.8850,0.1347,-0.2873,-0.5570,0.641
14.8900,0.1128,-0.3131,-0.5371,0.632
14.8960,0.1021,-0.3523,-0.5065,0.625
14.9010,0.1119,-0.4117,-0.4252,0.602
14.9050,0.1110,-0.4416,-0.3192,0.556
14.9090,0.0803,-0.4660,-0.2098,0.517
14.9140,0.0103,-0.4639,-0.1232,0.480
14.9190,-0.0632,-0.4641,-0.2001,0.509
14.9240,-0.0947,-0.4026,-0.5068,0.654
14.9300,-0.0981,-0.3157,-0.7864,0.853
