time,ax,ay,az,aT
6.56,-1.6399,-0.4295,3.5511,3.935
6.566,-1.538,-0.1446,1.0948,1.893
6.57,-4.8354,-0.4574,3.5816,6.035
6.575,-5.1776,0.0763,0.0757,5.179
6.581,-1.9274,2.1054,-1.6133,3.279
6.6,0.0381,1.8953,-3.4537,3.94
6.601,0.7858,0.4453,-2.5669,2.721
6.602,1.2785,-0.3431,-0.7263,1.51
6.602,1.6228,-0.4111,0.2263,1.689
6.614,0.9272,-0.6701,0.4485,1.229
6.614,0.5003,-0.8764,1.0009,1.421
6.615,-0.0882,-0.8841,0.3491,0.955
6.622,0.1202,-0.7603,-0.0389,0.771
6.623,0.481,-0.7681,-0.3642,0.977
6.627,0.6655,-0.9981,-0.5196,1.307
6.632,0.4947,-0.7855,-0.7296,1.181
6.637,0.648,-0.8455,-0.7788,1.32
6.642,0.7148,-1.001,-0.7515,1.441
6.646,0.4995,-1.1515,-0.6766,1.426
6.654,0.3366,-1.0915,-0.6495,1.314
6.656,0.1615,-0.9526,-0.5984,1.137
6.661,-0.1167,-0.6967,-0.7314,1.017
6.666,-0.3885,-0.4697,-0.7614,0.975
6.671,-0.6706,-0.4364,-0.727,1.081
6.675,-0.9013,-0.5081,-0.5423,1.168
6.681,-1.1124,-0.5556,-0.2048,1.26
6.691,-1.1708,-0.6696,-0.283,1.378
6.692,-1.0004,-0.4127,-0.7002,1.289
6.695,0.2119,0.456,-1.05,1.164
6.7,1.6625,1.3547,-1.2654,2.49
6.705,1.5071,1.8742,-1.4515,2.809
6.709,0.9823,1.8288,-1.4678,2.542
6.714,0.9083,1.3986,-1.4023,2.179
6.72,0.8649,1.1173,-1.2561,1.891
6.724,0.599,0.6859,-0.7527,1.181
6.729,-0.071,-0.6411,0.3082,0.715
6.735,-0.9307,-1.1728,0.6301,1.624
6.739,-1.2172,-0.9958,0.0191,1.573
6.743,-1.2769,-1.0573,0.0648,1.659
6.748,-1.4292,-1.3379,0.4214,2.003
6.754,-1.3213,-1.6226,0.4972,2.151
6.758,-0.9633,-1.7801,0.663,2.13
6.763,-0.728,-1.8321,0.5665,2.051
6.77,-0.4783,-1.6736,0.5818,1.835
6.773,-0.8694,-0.9798,10.8792,10.958
6.778,-0.126,-0.4833,19.2445,19.251
6.783,2.6983,-1.775,2.5289,4.102
6.789,1.9839,-2.4684,-3.998,5.1
6.792,0.3395,-0.9727,-0.7161,1.255
6.797,0.6502,1.0022,1.5847,1.985
6.816,0.9962,2.741,0.8632,3.041
6.818,1.1653,3.1217,-2.3335,4.068
6.821,0.5164,2.6724,-3.7579,4.64
6.822,-0.1041,2.266,-1.641,2.8
6.833,0.106,2.2398,-0.6378,2.331
6.835,0.2245,2.3256,-0.9167,2.51
6.835,0.2598,1.9752,-0.8662,2.172
6.84,-0.1487,1.3259,-0.9169,1.619
6.841,-0.1144,0.541,-1.0073,1.149
6.845,0.0048,0.0084,-0.7636,0.764
6.85,-0.0783,-0.3009,-0.4776,0.57
6.855,-0.0432,-0.5475,-0.3283,0.64
6.86,-0.0282,-0.686,-0.2903,0.745
6.865,-0.0304,-0.6259,-0.302,0.696
6.871,-0.0446,-0.4464,-0.424,0.617
6.874,0.0633,-0.2624,-0.5249,0.59
6.879,0.2316,-0.1433,-0.5522,0.616
6.891,0.4221,-0.1487,-0.4414,0.629
6.892,0.5995,-0.2667,-0.3336,0.736
6.894,0.6994,-0.3849,-0.2599,0.84
6.899,0.6452,-0.4171,-0.1603,0.785
6.91,0.5203,-0.3562,-0.0944,0.638
6.91,0.3958,-0.2285,-0.0119,0.457
6.913,0.2333,-0.0915,0.0444,0.254
6.919,0.0972,-0.0071,0.0196,0.099
6.923,-0.2585,0.0317,-0.0337,0.263
6.927,-0.482,-0.0371,-0.1133,0.497
6.932,-0.5709,-0.1346,-0.0376,0.588
6.937,-0.6353,-0.2081,0.0765,0.673
6.942,-0.8019,-0.296,0.1834,0.874
6.947,-0.985,-0.4411,0.2066,1.099
6.954,-0.9748,-0.5763,0.2467,1.159
6.959,-0.8629,-0.5726,0.2946,1.077
6.961,-0.7285,-0.4684,0.3695,0.942
6.966,-0.6532,-0.2994,0.4046,0.825
6.972,-0.6104,-0.0851,0.3854,0.727
6.976,-0.363,0.0694,0.3882,0.536
6.981,-0.205,0.2022,0.3675,0.467
6.988,-0.2028,0.4091,0.3495,0.575
6.991,-0.0142,0.2476,0.3126,0.399
6.996,0.0624,0.1436,0.2683,0.311
7,-0.1349,0.0778,0.2382,0.285
7.014,0.0202,-0.0358,0.3203,0.323
7.014,0.1545,-0.0251,0.2899,0.329
7.031,-0.3825,0.1025,0.123,0.415
7.031,-0.3866,-0.0327,0.1998,0.436
7.032,-0.5422,-0.1819,0.0926,0.579
7.032,-0.7492,-0.2448,-0.0073,0.788
7.035,-0.7043,-0.2618,0.1056,0.759
7.039,-0.7518,-0.2905,0.0369,0.807
7.044,-0.5328,-0.2975,0.1331,0.625
7.049,-0.255,-0.2565,0.2386,0.433
7.054,0.6437,-0.065,0.4755,0.803
7.059,0.6813,0.205,0.1695,0.731
7.063,0.229,0.1115,-0.0839,0.268
7.069,0.232,-0.0848,-0.254,0.354
7.073,0.4945,-0.0612,-0.3355,0.601
7.077,0.5146,0.0123,-0.348,0.621
7.083,0.8945,0.0711,-0.1052,0.903
7.089,1.5329,0.1871,0.1132,1.548
7.093,1.3824,0.2336,0.0205,1.402
7.098,1.0336,0.2394,-0.1633,1.073
7.118,0.4552,0.1617,-0.524,0.713
7.124,0.2003,0.3159,-0.4544,0.589
7.125,0.3357,0.4315,-0.1699,0.573
7.126,0.2853,0.4251,0.1236,0.527
7.126,0.0062,0.3277,0.1414,0.357
7.126,-0.2674,-0.0205,0.0606,0.275
7.134,-0.4666,-0.5499,0.0108,0.721
7.142,-0.5529,-1.0022,-0.1083,1.15
7.143,-0.4647,-1.1074,0.0742,1.203
7.146,-0.8003,-1.1024,-0.0318,1.363
7.151,-0.9408,-1.016,-0.0106,1.385
7.156,-1.2904,-1.0035,-0.0989,1.638
7.162,-1.4784,-0.8643,-0.1391,1.718
7.166,-1.3644,-0.5075,0.0986,1.459
7.17,-0.6573,-0.1532,0.4347,0.803
7.175,-0.4305,-0.2079,0.3575,0.597
7.179,-0.6707,-0.0354,0.1153,0.681
7.184,-1.1071,0.161,0.0622,1.12
7.19,-1.4627,0.2879,-0.0333,1.491
7.194,-1.0039,0.3765,0.2586,1.103
7.199,0.2399,0.5655,0.768,0.983
7.217,1.1883,0.6778,0.8375,1.604
7.219,1.606,0.5245,0.5146,1.766
7.221,1.6284,0.5217,0.0768,1.712
7.221,1.4641,0.6429,-0.0571,1.6
7.236,1.3089,0.6584,0.0482,1.466
7.239,0.9072,0.1791,-0.1104,0.931
7.239,0.527,-0.5175,-0.2749,0.788
7.239,0.2398,-0.8955,-0.2723,0.966
7.243,-0.1013,-0.8717,-0.188,0.898
7.247,-0.4355,-0.5706,-0.0415,0.719
7.253,-0.6177,-0.394,-0.0076,0.733
7.258,-0.7485,-0.1743,-0.0525,0.77
7.264,-0.7798,-0.0074,-0.0803,0.784
7.268,-0.8192,0.1715,-0.1342,0.848
7.273,-0.754,0.2929,-0.1142,0.817
7.277,-0.5818,0.2253,-0.0277,0.625
7.282,-0.41,0.1197,0.0248,0.428
7.309,-0.3102,0.16,0.0218,0.35
7.31,-0.2565,0.2577,-0.0362,0.365
7.311,-0.1103,0.3314,-0.1301,0.373
7.312,0.1594,0.0897,-0.0949,0.206
7.313,0.1784,-0.3525,-0.1033,0.408
7.314,-0.0161,-0.4407,-0.0526,0.444
7.316,0.0513,-0.3353,0.0546,0.344
7.335,0.0339,-0.5099,0.2234,0.558
7.336,-0.03,-0.8088,0.225,0.84
7.337,-0.1859,-0.9353,0.2796,0.994
7.337,-0.4196,-0.8085,0.361,0.98
7.343,-0.5266,-0.4906,0.3904,0.819
7.344,-0.3999,-0.1516,0.3395,0.546
7.349,-0.3243,0.1083,0.3061,0.459
7.355,-0.2699,0.3391,0.2586,0.505
7.36,-0.157,0.5814,0.2248,0.643
7.366,-0.0756,0.8351,0.1352,0.849
7.371,-0.0114,1.0165,0.0494,1.018
7.376,0.0046,1.035,-0.0251,1.035
7.38,0.0247,0.9552,-0.0599,0.957
7.384,-0.0246,0.8514,-0.0078,0.852
7.398,-0.1461,0.7237,0.038,0.739
7.399,-0.2612,0.5888,0.0517,0.646
7.399,-0.3301,0.3609,0.0885,0.497
7.414,-0.3239,0.2193,0.0717,0.398
7.415,-0.2026,0.1758,0.0734,0.278
7.415,-0.1221,0.0465,0.0747,0.151
7.417,0.0176,-0.1304,0.0641,0.146
7.424,0.087,-0.3283,0.1231,0.361
7.428,0.1842,-0.4925,0.1445,0.545
7.432,0.2019,-0.6468,0.1142,0.687
7.438,0.1429,-0.7698,0.0657,0.786
7.443,0.0622,-0.7803,0.0085,0.783
7.448,-0.0021,-0.9054,0.0521,0.907
7.453,-0.0957,-1.0614,0.0704,1.068
7.459,-0.2195,-1.0592,-0.0292,1.082
7.463,-0.159,-0.9326,-0.0343,0.947
7.466,-0.0075,-0.763,-0.017,0.763
7.472,0.0824,-0.6388,0.0246,0.645
7.476,0.1348,-0.5098,-0.0073,0.527
7.481,0.2191,-0.3593,-0.0051,0.421
7.485,0.2159,-0.209,0.0118,0.301
7.491,0.2332,-0.1925,0.0167,0.303
7.495,0.2237,-0.0374,0.086,0.243
7.499,0.1895,0.0363,0.0908,0.213
7.518,0.181,0.1483,0.1195,0.263
7.52,0.0461,0.2194,0.1194,0.254
7.521,-0.0888,0.214,0.1193,0.261
7.521,-0.2475,0.168,0.1217,0.323
7.526,-0.344,0.1484,0.1646,0.409
7.529,-0.2301,0.069,0.1715,0.295
7.534,-0.2474,0.0017,0.0779,0.259
7.545,-0.3786,0.0586,0.1372,0.407
7.546,-0.4354,0.0724,0.168,0.472
7.548,-0.4589,0.0815,0.1895,0.503
7.556,-0.392,0.0261,0.1346,0.415
7.559,-0.2849,0.0042,0.0868,0.298
7.563,-0.2902,0.0421,0.008,0.293
7.57,-0.3314,0.099,-0.0515,0.35
7.572,-0.2818,0.1607,-0.0777,0.334
7.578,-0.0577,0.1578,-0.1041,0.198
7.584,0.2513,0.2337,-0.1048,0.359
7.587,0.4473,0.2686,-0.0892,0.529
7.593,0.4587,0.1648,0.0027,0.487
7.597,0.5578,0.0729,0.0299,0.563
7.603,0.5121,-0.0548,0.1168,0.528
7.617,0.4123,-0.1633,0.2108,0.491
7.618,0.2894,-0.2215,0.2403,0.437
7.618,0.1576,-0.196,0.2936,0.387
7.636,-0.0486,-0.1944,0.2181,0.296
7.636,-0.1579,-0.4412,0.1021,0.48
7.637,-0.1587,-0.58,0.1178,0.613
7.637,-0.178,-0.5417,0.1863,0.6
7.641,-0.1084,-0.5606,0.1522,0.591
7.645,-0.1165,-0.5197,0.1041,0.543
7.649,-0.1707,-0.4358,0.0324,0.469
7.656,-0.2015,-0.3782,-0.0248,0.429
7.66,-0.2376,-0.3303,-0.0053,0.407
7.664,-0.3339,-0.2799,0.0141,0.436
7.673,-0.507,-0.2487,-0.0096,0.565
7.675,-0.1449,-0.1937,0.1102,0.266
7.679,0.0231,-0.0694,0.0936,0.119
7.684,-0.0696,0.0667,0.0675,0.118
7.69,-0.0311,0.0951,0.1202,0.156
7.694,0.0097,0.1164,0.2278,0.256
7.699,-0.0453,0.2069,0.2206,0.306
7.723,-0.1287,0.3211,0.1583,0.38
7.724,-0.04,0.4377,0.1343,0.46
7.724,-0.004,0.284,0.0553,0.289
7.724,-0.0821,0.2022,0.0575,0.226
7.725,-0.0906,0.2448,0.0402,0.264
7.729,-0.1158,0.3064,-0.0225,0.328
7.732,-0.163,0.2939,-0.0375,0.338
7.738,-0.2318,0.1954,0.0215,0.304
7.742,-0.2453,0.1329,0.0276,0.28
7.747,-0.2799,-0.0061,0.0049,0.28
7.751,-0.2354,-0.1616,0.0325,0.287
7.757,-0.2031,-0.2572,0.034,0.329
7.762,-0.1382,-0.3669,0.0786,0.4
7.766,-0.1124,-0.4597,0.176,0.505
7.775,-0.073,-0.4903,0.1969,0.533
7.778,-0.0054,-0.4801,0.1607,0.506
7.781,0.05,-0.3935,0.0866,0.406
7.785,0.0574,-0.3644,0.0438,0.371
7.801,0.0049,-0.3711,0.006,0.371
7.802,-0.1024,-0.3468,-0.058,0.366
7.802,-0.1929,-0.3918,-0.0956,0.447
7.82,-0.2975,-0.4941,-0.021,0.577
7.82,-0.4158,-0.4936,0.0296,0.646
7.821,-0.4928,-0.3855,-0.0201,0.626
7.826,-0.5646,-0.3589,-0.0816,0.674
7.827,-0.5952,-0.3347,-0.0784,0.687
7.83,-0.6062,-0.3034,-0.0512,0.68
7.833,-0.5811,-0.2124,-0.0098,0.619
7.84,-0.5036,-0.1167,-0.0017,0.517
7.845,-0.4052,-0.014,0.0639,0.41
7.848,-0.322,0.1245,0.1459,0.375
7.854,-0.2849,0.1697,0.2494,0.415
7.859,-0.2243,0.2865,0.3389,0.497
7.863,-0.0704,0.4438,0.3856,0.592
7.867,0.1767,0.4431,0.2985,0.563
7.874,0.3166,0.409,0.2451,0.572
7.878,0.3114,0.4298,0.2128,0.572
7.882,0.1942,0.4195,0.1494,0.486
7.903,0.0196,0.4474,0.1601,0.476
7.904,-0.0527,0.4587,0.1541,0.487
7.905,-0.039,0.4388,0.0761,0.447
7.906,-0.0036,0.2685,0.0124,0.269
7.912,0.0152,0.084,0.0275,0.09
7.913,0.0293,-0.0883,0.0901,0.13
7.917,-0.0739,-0.2413,0.1812,0.311
7.929,-0.2081,-0.3797,0.186,0.471
7.93,-0.2418,-0.4391,0.1,0.511
7.931,-0.211,-0.5008,0.0096,0.544
7.936,-0.209,-0.5792,-0.0687,0.62
7.947,-0.1524,-0.6,-0.068,0.623
7.948,-0.0454,-0.6257,-0.0914,0.634
7.951,-0.053,-0.637,-0.0742,0.643
7.956,-0.0865,-0.653,-0.0357,0.66
7.961,-0.1243,-0.6237,-0.026,0.637
7.964,-0.1333,-0.5681,-0.0305,0.584
7.969,-0.1112,-0.4672,-0.0946,0.489
7.975,-0.0987,-0.3401,-0.1203,0.374
7.979,-0.0602,-0.2538,-0.0767,0.272
7.984,-0.0119,-0.1772,-0.0428,0.183
8.002,0.039,-0.0696,-0.0137,0.081
8.003,-0.0271,0.0833,0.0893,0.125
8.004,0.055,0.1379,0.1014,0.18
8.029,0.0825,0.1471,0.0561,0.178
8.029,0.0244,0.1969,0.0373,0.202
8.03,0.0646,0.0865,-0.058,0.123
8.03,0.0046,-0.0357,-0.0601,0.07
8.031,-0.1343,-0.1052,0.0332,0.174
8.031,-0.2399,-0.1603,0.1286,0.316
8.033,-0.279,-0.1985,0.1354,0.368
8.038,-0.3111,-0.196,0.0897,0.378
8.042,-0.3768,-0.1409,0.0273,0.403
8.047,-0.443,-0.0859,0.0128,0.451
8.051,-0.4622,-0.0405,-0.0015,0.464
8.057,-0.4225,0.0456,0.0078,0.425
8.062,-0.3786,0.0742,0.0171,0.386
8.066,-0.3614,0.1099,0.0287,0.379
8.074,-0.3709,0.0859,0.0761,0.388
8.077,-0.3235,0.0572,0.0755,0.337
8.081,-0.214,-0.0073,0.0558,0.221
8.086,-0.1543,-0.0503,0.0338,0.166
8.092,-0.1229,-0.0837,-0.0144,0.149
8.096,-0.0891,-0.1386,-0.0385,0.169
8.102,-0.0578,-0.2029,-0.0314,0.213
8.123,-0.1104,-0.2863,-0.0268,0.308
8.124,-0.1394,-0.3385,0.0042,0.366
8.124,-0.138,-0.338,0.0592,0.37
8.125,-0.2902,-0.4044,-0.0122,0.498
8.127,0.2335,-0.3751,0.3157,0.543
8.129,-0.2308,-0.3793,-0.0519,0.447
8.135,-0.0232,-0.3405,0.1043,0.357
8.143,-0.0572,-0.3089,0.0312,0.316
8.144,-0.0172,-0.3156,-0.0392,0.318
8.149,-0.0128,-0.3103,-0.0594,0.316
8.155,-0.0271,-0.2286,-0.0677,0.24
8.159,-0.0363,-0.1518,-0.0307,0.159
8.165,-0.0738,-0.0631,0.0014,0.097
8.169,-0.0463,0.0159,-0.0049,0.049
8.174,-0.014,0.0995,-0.0087,0.101
8.179,0.0545,0.1878,-0.0459,0.201
8.183,0.1327,0.2426,-0.0905,0.291
8.193,0.1347,0.2972,-0.1231,0.349
8.194,0.1179,0.3064,-0.1035,0.344
8.204,0.1251,0.3251,-0.1079,0.365
8.22,0.0579,0.3199,-0.1054,0.342
8.222,0.0358,0.2527,-0.1126,0.279
8.223,-0.0129,0.1735,-0.1248,0.214
8.223,-0.093,0.0467,-0.1157,0.156
8.228,-0.1085,-0.0942,-0.1259,0.191
8.229,-0.2244,-0.1824,-0.1673,0.334
8.232,-0.3928,-0.2251,-0.3043,0.546
8.236,-0.1813,-0.3108,-0.2046,0.414
8.243,-0.1759,-0.2672,-0.184,0.369
8.246,-0.092,-0.25,-0.3139,0.412
8.251,-0.0327,-0.1802,-0.298,0.35
8.257,0.0167,-0.1057,-0.3132,0.331
8.261,0.0013,-0.0742,-0.2496,0.26
8.265,0.153,-0.0954,-0.1265,0.22
8.27,0.2087,-0.064,-0.0322,0.221
8.275,0.1066,-0.0493,-0.1221,0.169
8.28,0.0331,-0.0107,-0.1376,0.142
8.285,-0.0114,0.0302,-0.1433,0.147
8.305,-0.0559,0.0519,-0.1369,0.157
8.306,-0.1027,0.0688,-0.152,0.196
8.307,-0.1279,0.0713,-0.1552,0.213
8.307,-0.1721,0.05,-0.1489,0.233
8.313,-0.2403,0.0096,-0.1857,0.304
8.314,-0.2917,0.0457,-0.201,0.357
8.319,-0.2741,0.0722,-0.1902,0.341
8.329,-0.2591,0.0652,-0.1747,0.319
8.329,-0.2134,0.0416,-0.1237,0.25
8.333,-0.1539,0.0634,-0.0775,0.184
8.34,-0.0973,0.0661,-0.1435,0.186
8.343,0.007,0.0736,-0.2498,0.261
8.349,0.1019,0.1026,-0.2841,0.319
8.352,0.2405,0.0908,-0.2491,0.358
8.359,0.2886,0.0336,-0.1737,0.339
8.362,0.3254,-0.0068,-0.1058,0.342
8.367,0.322,-0.0614,-0.0429,0.331
8.374,0.369,-0.1233,0.0318,0.39
8.378,0.4283,-0.1492,0.0586,0.457
8.383,0.4185,-0.1679,0.0926,0.46
8.386,0.3327,-0.1078,0.0599,0.355
8.394,0.1997,-0.0884,0.0394,0.222
8.397,0.1313,-0.0428,0.0046,0.138
8.402,0.0842,0.0076,-0.0182,0.087
8.427,0.0919,0.0484,0.0117,0.105
8.428,0.1591,0.058,0.0509,0.177
8.428,0.2313,0.0438,0.1354,0.272
8.428,0.2872,0.0104,0.1674,0.333
8.429,0.2484,-0.0087,0.1995,0.319
8.43,0.158,-0.0493,0.2105,0.268
8.435,0.0756,-0.0589,0.1836,0.207
8.448,0.0104,-0.0135,0.0714,0.073
8.448,-0.0331,0.0126,-0.0355,0.05
8.449,-0.0241,0.0626,-0.0154,0.069
8.455,0.0583,0.0553,0.1191,0.144
8.459,0.1371,0.005,0.2555,0.29
8.465,0.1712,0.0266,0.3704,0.409
8.469,0.2202,0.0148,0.3682,0.429
8.474,0.2983,0.0414,0.3449,0.458
8.478,0.3822,0.0202,0.2624,0.464
8.483,0.4127,0.0158,0.2447,0.48
8.493,0.4334,0.009,0.1938,0.475
8.494,0.4402,0.0023,0.1764,0.474
8.497,0.4356,-0.0356,0.1854,0.475
8.503,0.3483,-0.0974,0.1752,0.402
8.508,0.2643,-0.1735,0.1816,0.365
8.513,0.1956,-0.2878,0.1185,0.368
8.517,0.1374,-0.3972,0.1725,0.454
8.523,0.1085,-0.5137,0.1474,0.545
8.528,0.0633,-0.5679,0.1989,0.605
8.532,0.0518,-0.5839,0.1691,0.61
8.536,0.0716,-0.5711,0.1369,0.592
8.543,0.0917,-0.5178,0.0951,0.534
8.546,0.0833,-0.4024,0.0031,0.411
8.552,0.0822,-0.3158,-0.0126,0.327
8.558,0.1099,-0.27,-0.074,0.301
8.562,0.1378,-0.2505,-0.0666,0.294
8.565,0.1564,-0.2549,-0.0071,0.299
8.571,0.1755,-0.2283,0.0019,0.288
8.577,0.0874,-0.2041,-0.0612,0.23
8.582,-0.0049,-0.1346,-0.0338,0.139
8.587,-0.0134,-0.1105,-0.0044,0.111
8.614,-0.067,-0.0913,0.0342,0.118
8.614,-0.0917,-0.0769,-0.0063,0.12
8.615,-0.176,-0.0338,-0.0183,0.18
8.615,-0.1646,-0.0242,-0.0019,0.166
8.615,-0.1795,-0.0266,0.0811,0.199
8.616,-0.1801,-0.0647,0.1589,0.249
8.619,-0.2024,-0.0742,0.2127,0.303
8.629,-0.2177,-0.0263,0.245,0.329
8.629,-0.2025,0.0312,0.213,0.296
8.634,-0.2238,0.1101,0.1908,0.314
8.64,-0.2122,0.1651,0.1376,0.302
8.645,-0.2011,0.2392,0.0679,0.32
8.649,-0.1595,0.2654,0.0316,0.311
8.655,-0.1636,0.2462,0.0359,0.298
8.66,-0.1466,0.2223,0.0425,0.27
8.663,-0.0773,0.141,0.0321,0.164
8.669,-0.0537,0.0815,0.0143,0.099
8.674,0.032,0.01,-0.0131,0.036
8.68,0.0627,-0.0518,0.0955,0.125
8.682,0.1273,-0.1614,0.1514,0.255
8.687,0.1014,-0.266,0.2384,0.371
8.693,0.0544,-0.3395,0.268,0.436
8.697,-0.004,-0.3723,0.2381,0.442
8.702,-0.067,-0.3263,0.187,0.382
8.711,-0.0986,-0.2564,0.0574,0.281
8.713,-0.1039,-0.1627,0.0427,0.198
8.717,-0.0708,-0.1169,-0.0005,0.137
8.721,-0.0927,-0.0641,0.0184,0.114
8.728,-0.1384,-0.0113,-0.0273,0.142
8.732,-0.1579,0.0654,-0.0706,0.185
8.736,-0.1919,0.1013,-0.0614,0.226
8.741,-0.1544,0.0847,-0.0261,0.178
8.746,-0.1626,0.0705,0.0166,0.178
8.751,-0.1736,0.085,-0.0315,0.196
8.758,-0.1971,0.1258,-0.0364,0.237
8.76,-0.2355,0.1689,-0.0843,0.302
8.767,-0.2338,0.2217,-0.0795,0.332
8.771,-0.2036,0.2266,-0.027,0.306
8.777,-0.1736,0.1884,0.0279,0.258
8.784,-0.134,0.0954,0.1138,0.2
8.785,-0.1587,-0.0119,0.1758,0.237
8.792,-0.1807,-0.1024,0.2331,0.312
8.796,-0.2059,-0.17,0.1842,0.324
8.798,-0.2426,-0.2039,0.1241,0.34
8.803,-0.2597,-0.1853,0.0601,0.325
8.816,-0.1768,-0.2785,0.1417,0.359
8.817,0.8681,-1.8791,1.2516,2.419
8.818,1.078,-1.9745,0.7601,2.375
8.833,-0.1703,0.0357,0.5444,0.572
8.834,-0.4618,0.9343,-0.0353,1.043
8.834,-0.2945,0.8185,-0.6266,1.072
8.837,-0.2992,0.5666,-0.7858,1.014
8.842,-0.3584,0.5326,-0.6814,0.936
8.847,-0.2305,0.5703,-0.5999,0.859
8.851,-0.1115,0.5793,-0.4762,0.758
8.858,-0.1091,0.5763,-0.3101,0.663
8.862,-0.1876,0.4705,-0.1826,0.538
8.866,-0.3303,0.2788,-0.0339,0.434
8.87,-0.4062,0.0419,0.0309,0.41
8.876,-0.4562,-0.1587,0.1004,0.493
8.88,-0.4205,-0.2444,0.1031,0.497
8.885,-0.3207,-0.2296,0.111,0.41
8.895,-0.1993,-0.1909,0.0999,0.294
8.895,-0.0992,-0.1858,0.1343,0.25
8.901,-0.0083,-0.1903,0.1876,0.267
8.905,0.0661,-0.2019,0.2194,0.305
8.915,0.0714,-0.2303,0.2221,0.328
8.916,0.0507,-0.2515,0.2126,0.333
8.92,0.0063,-0.232,0.1718,0.289
8.926,-0.0475,-0.2269,0.1046,0.254
8.929,-0.1131,-0.2529,-0.0032,0.277
8.934,-0.1931,-0.3194,-0.1257,0.394
8.94,-0.2829,-0.2592,-0.1912,0.429
8.944,-0.268,-0.2371,-0.2139,0.417
8.95,-0.1913,-0.2486,-0.201,0.373
8.954,-0.0599,-0.2122,-0.2267,0.316
8.958,0.0642,-0.0945,-0.2262,0.253
8.963,0.1624,0.0612,-0.2186,0.279
8.967,0.2303,0.2309,-0.3044,0.446
8.973,0.1703,0.4841,-0.3281,0.609
8.978,0.1739,0.5815,-0.4095,0.732
8.983,0.0759,0.5926,-0.3934,0.715
8.987,-0.0235,0.5177,-0.3826,0.644
9.002,-0.1437,0.4166,-0.3557,0.566
9.002,-0.316,0.2273,-0.2817,0.481
9.003,-0.2973,0.0238,-0.1797,0.348
9.023,-0.2666,-0.0765,-0.1043,0.296
9.024,-0.2092,-0.1481,-0.0769,0.268
9.028,-0.2961,-0.2483,-0.0166,0.387
9.029,-0.4588,-0.3843,0.0033,0.598
9.029,-0.49,-0.5655,0.0591,0.751
9.031,-0.4382,-0.7727,0.1887,0.908
9.036,-0.1923,-0.7979,0.1819,0.841
9.042,-0.0685,-0.443,-0.0315,0.449
9.047,-0.0831,-0.2008,-0.1429,0.26
9.051,-0.0964,-0.15,-0.1938,0.263
9.056,-0.1626,-0.2785,-0.0801,0.332
9.06,-1.2346,-1.3675,0.6057,1.939
9.064,-1.8724,-2.6363,1.7839,3.693
9.069,0.6064,-1.1429,0.7369,1.489
9.074,1.1922,0.4316,-0.8888,1.548
9.079,1.1595,0.2998,-0.6588,1.367
9.084,1.2811,0.9496,-0.6143,1.709
9.089,1.2214,1.589,-0.7478,2.139
9.095,0.5824,1.5176,-0.4635,1.69
9.099,0.0999,0.8917,0.0632,0.899
9.104,-0.0607,0.5247,0.5959,0.796
9.11,-0.1262,0.2895,0.6959,0.764
9.113,-0.2663,0.0427,0.6772,0.729
9.118,-0.281,-0.0675,0.5642,0.634
9.123,-0.125,-0.0175,0.5146,0.53
9.128,0.0202,0.0133,0.4083,0.409
9.134,-0.0429,0.1445,0.2142,0.262
9.138,-0.1437,0.0795,-0.0058,0.164
9.146,0.0093,0.091,0.1498,0.176
9.149,0.1567,0.0069,0.1401,0.21
9.152,0.1229,-0.0292,0.2521,0.282
9.16,0.1186,0.0421,0.443,0.461
9.162,0.108,0.1013,0.5005,0.522
9.167,0.0358,0.0266,0.5011,0.503
9.171,-0.008,-0.0911,0.4282,0.438
9.177,-0.0139,-0.1895,0.3438,0.393
9.181,0.0154,-0.1755,0.2479,0.304
9.186,0.0464,-0.1017,0.2384,0.263
9.209,0.0962,-0.0471,0.2553,0.277
9.21,0.0906,-0.0116,0.3246,0.337
9.21,0.0847,-0.0264,0.3508,0.362
9.211,0.0976,-0.1176,0.248,0.291
9.216,0.0938,-0.1632,0.179,0.26
9.217,0.0831,-0.173,0.127,0.23
9.221,-0.0491,-0.0562,0.0799,0.109
9.239,-0.0855,-0.059,0.1116,0.152
9.24,-0.1431,-0.0929,0.05,0.178
9.241,-0.136,-0.1291,0.0003,0.188
9.243,-0.1073,-0.1318,-0.004,0.17
9.252,-0.1237,-0.0699,0.0894,0.168
9.252,-0.0804,0.0659,0.1945,0.221
9.258,0.0509,0.1825,0.1394,0.235
9.259,0.1294,0.2655,0.027,0.297
9.266,0.2218,0.2982,0.003,0.372
9.268,0.2398,0.3047,-0.0117,0.388
9.275,0.2291,0.1223,0.0021,0.26
9.279,0.2234,0.1457,0.0847,0.28
9.284,0.2537,0.1189,-0.0289,0.282
9.287,0.3297,-0.0345,-0.1376,0.359
9.293,0.3246,-0.2236,-0.189,0.437
9.297,0.2533,-0.2476,-0.2737,0.448
9.303,-0.3285,0.1992,-0.4802,0.615
9.31,-0.3049,0.3323,-0.2947,0.539
9.313,-0.2202,0.2456,-0.0217,0.331
9.317,-0.2493,0.7349,0.1838,0.798
9.321,0.1347,0.5619,0.5945,0.829
9.326,0.1747,-0.5548,0.5949,0.832
9.331,-0.0307,-1.0128,0.7594,1.266
9.336,-0.1864,-1.0546,0.4771,1.172
9.342,-0.1374,-0.8574,0.0618,0.871
