time,ax,ay,az,aT
31.58,0.3907,-3.335,1.0393,3.515
31.583,0.2869,-3.0233,1.2515,3.285
31.59,0.1365,-2.7384,1.5665,3.158
31.593,0.0496,-2.4683,1.9512,3.147
31.598,-0.0838,-2.1938,2.3087,3.186
31.609,-0.2211,-1.8504,2.5759,3.179
31.61,-0.3244,-1.3926,2.7824,3.128
31.613,-0.2967,-0.8874,2.9363,3.082
31.617,-0.1318,-0.3349,3.0047,3.026
31.622,0.1771,0.1597,2.9783,2.988
31.627,0.5082,0.5774,2.7947,2.899
31.636,0.8165,0.8967,2.4627,2.745
31.637,1.0501,1.1989,2.0555,2.601
31.645,1.2474,1.4935,1.6461,2.549
31.648,1.38,1.8547,1.2605,2.633
31.652,1.4672,2.2249,0.973,2.837
31.659,1.5045,2.6067,0.7504,3.102
31.664,1.4754,2.8851,0.5806,3.292
31.667,1.3228,3.0245,0.418,3.328
31.673,1.0828,3.1231,0.283,3.318
31.677,0.7842,3.1999,0.2847,3.307
31.681,0.4389,3.2288,0.506,3.298
31.687,0.033,3.193,0.856,3.306
31.691,-0.3427,3.1548,1.2584,3.414
31.695,-0.7335,3.1095,1.6825,3.611
31.7,-1.0726,3.1215,2.0977,3.911
31.706,-1.3552,3.1956,2.5254,4.293
31.716,-1.5074,3.2648,2.9301,4.639
31.716,-1.5366,3.3196,3.359,4.966
31.719,-1.4794,3.3098,3.7312,5.202
31.725,-1.2644,3.2715,4.0187,5.334
31.729,-0.8949,3.2237,4.2391,5.4
31.734,-0.4856,3.3195,4.2861,5.443
31.739,-0.0045,3.5706,4.154,5.478
31.743,0.5549,3.9745,3.9136,5.605
31.752,1.0949,4.4377,3.439,5.72
31.759,1.4034,4.9528,2.5278,5.735
31.759,1.4839,5.4554,1.2436,5.789
31.763,1.3231,5.8688,-0.1689,6.019
31.768,1.0893,6.0882,-1.5417,6.374
31.772,0.8882,5.9822,-2.6401,6.599
31.778,0.7183,5.5011,-3.2931,6.452
31.783,0.4959,4.7171,-3.5667,5.934
31.788,0.2491,3.6879,-3.44,5.049
31.793,0.0389,2.5645,-2.9755,3.928
31.799,-0.0157,1.4808,-2.321,2.753
31.802,0.0392,0.5635,-1.6763,1.769
31.806,0.2175,-0.1661,-1.0713,1.106
31.811,0.5929,-0.7251,-0.5912,1.108
31.816,1.0841,-1.1447,-0.2157,1.591
31.821,1.5839,-1.4299,0.037,2.134
31.827,1.9637,-1.5332,0.1133,2.494
31.834,2.1594,-1.529,0.0647,2.647
31.836,2.1474,-1.4915,-0.1699,2.62
31.841,1.9138,-1.3705,-0.5204,2.411
31.849,1.552,-1.2476,-0.9864,2.222
31.85,0.9878,-1.1488,-1.6109,2.211
31.856,0.3028,-1.0575,-2.3589,2.603
31.86,-0.4816,-0.9855,-3.0623,3.253
31.866,-1.3415,-0.8633,-3.6132,3.95
31.871,-2.1077,-0.7148,-3.9276,4.514
31.875,-2.7377,-0.5975,-3.9474,4.841
31.88,-3.2397,-0.4252,-3.7736,4.992
31.884,-3.5641,-0.2028,-3.4087,4.936
31.891,-3.671,0.0887,-3.0125,4.75
31.894,-3.5682,0.38,-2.606,4.435
31.898,-3.2058,0.7331,-2.3058,4.016
31.907,-2.5886,1.0595,-2.0947,3.494
31.909,-2.0821,1.3569,-1.9535,3.161
31.914,-1.2553,1.4342,-1.782,2.609
31.919,-0.3727,1.4492,-1.6425,2.222
31.924,0.3065,1.3662,-1.4614,2.024
31.929,0.8475,1.2571,-1.2268,1.95
31.934,1.2771,1.0715,-0.9481,1.918
31.937,1.5719,0.8073,-0.7019,1.901
31.942,1.7775,0.5172,-0.4092,1.896
31.948,1.8823,0.244,-0.0983,1.901
31.952,1.8529,0.0214,0.1664,1.86
31.961,1.775,-0.1939,0.436,1.838
31.962,1.6055,-0.3993,0.6535,1.779
31.966,1.3992,-0.6404,0.8386,1.752
31.973,1.1725,-0.8763,0.9897,1.767
31.978,0.9584,-1.1383,1.0618,1.828
31.981,0.7162,-1.388,1.0483,1.881
31.987,0.4245,-1.6087,0.9467,1.914
31.991,0.1431,-1.8028,0.8408,1.994
31.997,-0.178,-1.8986,0.7347,2.044
32,-0.4532,-1.9656,0.6109,2.108
32.007,-0.5945,-2.03,0.4236,2.157
32.01,-0.6928,-2.0751,0.1846,2.195
32.022,-0.6863,-2.1775,-0.0947,2.285
32.022,-0.6158,-2.2534,-0.4025,2.37
32.025,-0.5527,-2.2504,-0.7469,2.435
32.031,-0.6135,-2.264,-1.0517,2.571
32.041,-0.6689,-2.2178,-1.1771,2.598
32.041,-0.8077,-2.1503,-1.0826,2.539
32.044,-1.0087,-2.0469,-0.8589,2.438
32.056,-1.3557,-1.9701,-0.4792,2.439
32.057,-1.841,-1.9028,-0.0266,2.648
32.06,-2.2881,-1.8022,0.4587,2.948
32.064,-2.6378,-1.6969,0.8842,3.259
32.069,-2.7665,-1.5558,1.1503,3.376
32.073,-2.7802,-1.4268,1.1478,3.329
32.078,-2.5885,-1.3122,0.9292,3.047
32.083,-2.2081,-1.2216,0.5225,2.577
32.088,-1.725,-1.2459,0.0464,2.128
32.094,-1.2963,-1.3347,-0.4501,1.914
32.098,-0.9287,-1.4355,-0.9234,1.943
32.103,-0.6286,-1.5698,-1.2819,2.122
32.107,-0.4431,-1.6779,-1.6175,2.372
32.112,-0.3384,-1.7789,-1.7496,2.518
32.117,-0.4173,-1.8682,-1.5305,2.451
32.122,-0.5603,-1.9622,-0.9693,2.259
32.131,-0.7316,-2.0802,-0.2515,2.219
32.131,-0.9409,-2.21,0.4262,2.439
32.136,-1.107,-2.287,1.0844,2.763
32.141,-1.3327,-2.3279,1.6504,3.149
32.148,-1.6058,-2.2994,2.0563,3.478
32.152,-1.9169,-2.2133,2.3294,3.742
32.155,-2.1472,-2.0914,2.463,3.879
32.16,-2.2804,-1.9289,2.5079,3.9
32.165,-2.2524,-1.8454,2.3614,3.749
32.171,-2.178,-1.8096,2.0137,3.475
32.175,-2.0687,-1.8169,1.7195,3.246
32.18,-1.9719,-1.7668,1.5399,3.063
32.185,-1.8825,-1.6688,1.5964,2.979
32.19,-1.7644,-1.4585,1.7933,2.908
32.195,-1.6107,-1.1027,2.0549,2.834
32.199,-1.312,-0.6827,2.3508,2.777
32.204,-0.9454,-0.17,2.6795,2.846
32.214,-0.5753,0.3444,2.939,3.014
32.215,-0.1992,0.8391,3.1725,3.288
32.219,0.162,1.357,3.3567,3.624
32.239,0.4679,1.9149,3.3844,3.917
32.239,0.7144,2.5102,3.2586,4.175
32.24,0.8832,3.0424,2.9578,4.334
32.24,0.965,3.4449,2.541,4.388
32.243,0.9699,3.6652,2.1674,4.367
32.25,0.8359,3.7298,1.8886,4.263
32.252,0.687,3.6963,1.7656,4.154
32.26,0.6826,3.6103,1.7955,4.09
32.262,0.8245,3.5985,1.9397,4.17
32.267,1.0836,3.6465,2.0858,4.338
32.272,1.4022,3.7135,2.2438,4.56
32.277,1.6608,3.6991,2.2923,4.658
32.282,1.8353,3.5796,2.3007,4.634
32.287,1.9382,3.3145,2.2498,4.45
32.292,1.9009,2.9565,2.1393,4.115
32.298,1.6664,2.5654,2.0288,3.671
32.301,1.2898,2.139,1.906,3.142
32.306,0.8905,1.7371,1.8497,2.689
32.311,0.4779,1.3882,1.7981,2.321
32.316,0.1232,1.0732,1.8396,2.133
32.323,-0.2093,0.8231,1.9574,2.134
32.33,-0.4911,0.5328,2.1491,2.268
32.332,-0.6389,0.2212,2.3502,2.446
32.341,-0.701,-0.152,2.4465,2.55
32.342,-0.6135,-0.5893,2.3957,2.542
32.347,-0.3959,-1.0715,2.1359,2.422
32.349,-0.0819,-1.5436,1.7438,2.33
32.358,0.2904,-2.0628,1.3045,2.458
32.36,0.6043,-2.6005,0.8068,2.789
32.363,0.789,-3.2186,0.1033,3.316
32.369,0.8907,-3.8527,-0.6382,4.005
32.379,0.8672,-4.493,-1.2257,4.737
32.379,0.8126,-4.9866,-1.4029,5.244
32.388,0.5505,-5.4818,-1.041,5.607
32.394,0.1768,-5.7731,-0.2393,5.781
32.394,-0.2801,-5.9228,0.6398,5.964
32.403,-0.9208,-5.9503,1.2222,6.144
32.403,-1.6554,-6.0017,1.5086,6.406
32.413,-2.3396,-6.1367,1.5366,6.745
32.413,-2.932,-6.3983,1.371,7.17
32.418,-3.3605,-6.7124,0.8955,7.56
32.427,-3.4976,-6.9067,-0.0087,7.742
32.432,-3.3518,-6.9146,-1.4679,7.823
32.432,-2.8736,-6.6336,-3.3883,7.984
32.436,-2.0058,-5.9899,-5.5743,8.425
32.442,-0.7335,-4.9862,-7.6816,9.187
32.446,0.5104,-3.709,-10.0529,10.727
32.451,1.5062,-2.2304,-12.8764,13.155
32.456,2.3199,-0.8826,-13.956,14.175
32.463,3.2935,0.0168,-11.3816,11.849
32.467,4.7998,0.3154,-7.6949,9.075
32.471,6.2154,0.5636,-5.1841,8.113
32.476,7.3137,1.1369,-4.0808,8.452
32.481,7.8555,2.2331,-3.6721,8.954
32.485,7.6052,4.1482,-3.3943,9.304
32.491,6.8249,6.3789,-2.74,9.735
32.495,5.565,8.8052,-1.7241,10.558
32.507,3.9777,11.295,-0.682,11.994
32.508,2.3273,13.669,-0.0669,13.866
32.509,0.7663,15.4995,0.1196,15.519
32.514,-0.8613,15.7954,-0.0694,15.819
32.519,-2.6338,14.6112,-0.3004,14.85
32.529,-4.1508,12.709,-0.198,13.371
32.53,-5.1232,10.2118,0.4274,11.433
32.533,-5.437,7.5959,1.1123,9.407
32.539,-5.0911,5.33,1.4064,7.504
32.544,-4.3864,3.5474,1.1875,5.765
32.548,-3.554,2.2595,0.6871,4.267
32.552,-2.6166,1.4706,0.1532,3.005
32.558,-1.61,1.1681,-0.4196,2.033
32.562,-0.61,1.2797,-0.94,1.701
32.567,0.2899,1.5325,-1.2742,2.014
32.573,0.8605,1.8258,-1.5612,2.552
32.578,1.1276,2.2216,-1.8881,3.126
32.582,1.1922,2.684,-2.0007,3.554
32.587,1.2311,3.0862,-1.7552,3.758
32.593,1.3513,3.409,-1.2225,3.865
32.597,1.4935,3.5235,-0.5272,3.863
32.601,1.5462,3.4968,0.1213,3.825
32.606,1.4173,3.2861,0.647,3.637
32.611,1.1116,2.906,0.9429,3.251
32.615,0.7745,2.469,1.038,2.788
32.62,0.4938,2.0159,1.0379,2.321
32.626,0.295,1.5324,0.9759,1.841
32.63,0.1396,1.0686,0.8231,1.356
32.635,-0.0276,0.694,0.627,0.936
32.64,-0.1877,0.3508,0.3992,0.564
32.646,-0.248,-0.0109,0.2428,0.347
32.65,-0.2517,-0.3292,0.1101,0.429
32.654,-0.1965,-0.6517,-0.0754,0.685
32.659,-0.1349,-0.9857,-0.1705,1.009
32.664,0.0099,-1.2978,-0.2039,1.314
32.669,0.1618,-1.5785,-0.2625,1.608
32.674,0.3873,-1.7395,-0.3715,1.82
32.679,0.7099,-2.0106,-0.2642,2.149
32.684,1.1012,-2.4249,0.119,2.666
32.688,1.4232,-2.7554,0.5301,3.146
32.693,1.5768,-2.8515,0.9808,3.403
32.698,1.6613,-2.7976,1.4914,3.579
32.704,1.766,-2.7729,2.0276,3.863
32.708,1.8533,-2.7824,2.4845,4.165
32.713,1.976,-2.8545,2.8129,4.468
32.719,2.1052,-3.0536,3.0186,4.782
32.723,2.1807,-3.3388,3.0764,5.037
32.729,2.2884,-3.6382,3.0343,5.261
32.746,2.4151,-3.9254,2.8952,5.443
32.747,2.5672,-4.1932,2.6932,5.606
32.748,2.8204,-4.439,2.4336,5.795
32.748,3.0544,-4.651,2.1766,5.975
32.753,3.2742,-4.8865,1.8049,6.153
32.761,3.3862,-5.1575,1.4071,6.328
32.762,3.3554,-5.5165,1.0068,6.535
32.767,3.1304,-5.9444,0.718,6.757
32.771,2.6914,-6.3909,0.5637,6.957
32.776,2.0132,-6.7005,0.4914,7.014
32.781,1.2944,-6.9787,0.4559,7.112
32.787,0.5603,-7.1678,0.5247,7.209
32.792,-0.106,-7.3158,0.6499,7.345
32.796,-0.6345,-7.4561,0.7727,7.523
32.8,-0.9524,-7.6413,0.8457,7.747
32.805,-1.0845,-7.8331,0.8279,7.951
32.813,-0.9698,-8.077,0.721,8.167
32.815,-0.6915,-8.2941,0.6791,8.35
32.82,-0.3122,-8.3888,0.7093,8.424
32.826,0.0342,-8.3158,0.7863,8.353
32.83,0.2588,-8.1519,0.9041,8.206
32.836,0.5291,-7.9259,1.1192,8.022
32.839,0.6674,-7.2983,1.3756,7.457
32.844,0.5225,-6.1001,1.4521,6.292
32.848,0.0075,-4.3464,1.2615,4.526
32.853,-0.6038,-2.7643,0.2522,2.841
32.859,-1.7936,-1.6044,-2.8884,3.76
32.864,-5.0567,0.0993,-9.2351,10.529
32.868,-9.231,1.9611,-18.0448,20.363
32.873,-11.0703,3.1669,-22.0913,24.912
32.88,-10.5244,4.0827,-18.9,22.015
32.885,-9.6538,5.0509,-12.7988,16.808
32.89,-9.2423,6.5025,-6.4652,13.019
32.897,-9.8414,9.2997,-1.3141,13.604
32.898,-10.318,12.1049,2.5589,16.11
32.903,-9.3178,13.9214,5.3266,17.578
32.907,-6.207,13.8234,6.9808,16.684
32.912,-1.3082,11.7829,7.038,13.787
32.916,3.5486,9.5474,4.9649,11.331
32.921,7.5229,7.6431,1.3059,10.803
32.928,10.0128,5.7848,-2.1336,11.759
32.932,10.4734,4.1014,-3.8683,11.894
32.936,9.2986,2.8816,-3.9832,10.518
32.942,7.3214,2.373,-3.0455,8.277
32.947,5.082,2.4053,-1.6146,5.85
32.951,3.4298,2.4997,-0.3067,4.255
32.958,2.402,2.7233,0.5995,3.68
32.965,1.8241,2.9515,1.0868,3.636
32.966,1.6019,3.1843,1.1759,3.753
32.97,1.645,3.405,0.9294,3.894
32.976,1.5726,3.5062,0.2681,3.852
32.98,0.9613,3.507,-0.6654,3.697
32.984,-0.1209,3.4004,-1.5481,3.738
32.99,-1.1389,3.3346,-2.1148,4.11
32.999,-1.9938,3.4171,-2.1598,4.507
33,-2.682,3.6954,-1.8321,4.92
33.005,-3.152,4.045,-1.2556,5.28
33.008,-3.3927,4.3965,-0.6898,5.596
33.018,-3.4171,4.6616,-0.2436,5.785
33.018,-3.3193,4.7639,0.0429,5.806
33.028,-3.0115,4.6821,0.1632,5.569
33.029,-2.5803,4.3637,0.0864,5.07
33.033,-2.7596,4.0768,-0.0013,4.923
33.037,-2.596,3.4079,-0.2267,4.29
33.046,-1.8913,2.4959,-0.552,3.18
33.047,-1.2423,1.6352,-0.9077,2.245
33.052,-0.7243,0.864,-1.3495,1.759
33.061,-0.3388,0.2181,-1.6247,1.674
33.062,-0.1395,-0.2838,-1.6002,1.631
33.067,-0.0901,-0.6249,-1.36,1.499
33.072,-0.0894,-0.9537,-1.0786,1.443
33.076,-0.0824,-1.2988,-0.885,1.574
33.081,-0.0068,-1.6125,-0.7,1.758
33.086,0.0106,-1.8876,-0.4927,1.951
33.092,-0.0131,-2.0357,-0.2772,2.054
33.097,-0.0754,-2.1334,-0.0894,2.137
33.103,-0.1578,-2.2119,0.0876,2.219
33.106,-0.2225,-2.3333,0.2301,2.355
33.112,-0.3128,-2.5025,0.3715,2.549
33.114,-0.3697,-2.7169,0.4782,2.783
33.119,-0.3411,-2.9358,0.5693,3.01
33.126,-0.2396,-3.1833,0.592,3.247
33.131,-0.0798,-3.4234,0.5795,3.473
33.134,0.1406,-3.6657,0.5631,3.711
33.14,0.3526,-3.9102,0.5356,3.962
33.144,0.4966,-4.1568,0.5046,4.217
33.149,0.6709,-4.3936,0.5303,4.476
33.153,0.7562,-4.6086,0.541,4.701
33.159,0.7912,-4.8305,0.523,4.923
33.166,0.7834,-5.0329,0.5338,5.121
33.17,0.6137,-5.1514,0.5284,5.215
33.174,0.3299,-5.1957,0.5688,5.237
33.178,0.011,-5.1705,0.6432,5.21
33.182,-0.319,-5.1262,0.7445,5.19
33.189,-0.6269,-5.0604,0.8703,5.173
33.193,-0.9437,-4.9755,1.0062,5.163
33.198,-1.2195,-4.8023,1.152,5.087
33.202,-1.4808,-4.5887,1.2311,4.976
33.207,-1.6633,-4.2534,1.3156,4.753
33.214,-1.7601,-3.8468,1.3097,4.428
33.217,-1.6835,-3.5077,1.2921,4.1
33.221,-1.5338,-3.2192,1.3059,3.797
33.227,-1.2536,-2.9788,1.3196,3.491
33.232,-0.9572,-2.7459,1.386,3.221
33.236,-0.7594,-2.5277,1.5674,3.07
33.243,-0.6428,-2.2595,1.7994,2.959
33.246,-0.5218,-1.982,2.0707,2.913
33.251,-0.3437,-1.6809,2.3792,2.933
33.256,-0.1228,-1.3109,2.6324,2.943
33.276,0.0741,-0.9245,2.8263,2.975
33.276,0.2782,-0.5217,2.9542,3.013
33.277,0.473,-0.1193,2.9419,2.982
33.277,0.7421,0.2253,2.8822,2.985
33.28,1.0902,0.5504,2.8084,3.062
33.284,1.4551,0.8203,2.6915,3.168
33.291,1.8464,1.0254,2.517,3.286
33.295,2.2807,1.1563,2.246,3.403
33.299,2.6457,1.2632,1.9021,3.495
33.305,2.9894,1.3102,1.5702,3.622
33.31,3.2544,1.2162,1.3165,3.715
33.316,3.4243,0.9885,1.1065,3.732
33.319,3.397,0.6486,0.9921,3.598
33.328,3.1541,0.2207,0.9464,3.3
33.329,2.6383,-0.257,1.0167,2.839
33.333,1.8998,-0.7295,1.2122,2.369
33.338,1.0526,-1.1417,1.4471,2.123
33.343,0.2894,-1.4819,1.6885,2.265
33.347,-0.3288,-1.8027,1.8821,2.627
33.352,-0.8268,-2.0659,2.0381,3.017
33.358,-1.1978,-2.3144,2.1856,3.401
33.363,-1.5854,-2.5556,2.37,3.829
33.367,-1.9725,-2.6962,2.5339,4.193
33.371,-2.3593,-2.8463,2.5747,4.505
33.376,-2.6624,-2.9819,2.5021,4.716
33.381,-2.7675,-3.1438,2.0918,4.682
33.386,-2.7128,-3.327,1.2049,4.459
33.394,-2.4796,-3.4766,-0.0155,4.27
33.397,-2.0611,-3.5759,-1.2141,4.302
33.401,-1.4599,-3.7207,-2.2008,4.563
33.406,-0.7744,-3.894,-2.8811,4.905
33.41,-0.1825,-4.0719,-3.2147,5.191
33.415,0.1925,-4.0607,-3.0198,5.064
33.42,0.4048,-3.8294,-2.4527,4.566
33.426,0.5342,-3.4452,-1.5815,3.828
33.429,0.6041,-2.9036,-0.5683,3.02
33.434,0.5037,-2.2859,0.3751,2.371
33.441,0.1793,-1.554,0.9489,1.83
33.444,-0.2806,-0.7275,0.921,1.207
33.449,-0.7527,0.2558,-0.1165,0.803
33.454,-0.9113,1.3358,-2.4504,2.936
33.459,-0.3531,2.3358,-5.9913,6.44
33.464,1.0343,3.1461,-9.7168,10.266
33.468,2.852,3.7357,-11.73,12.637
33.473,4.5517,4.1407,-11.5278,13.067
33.478,5.899,4.342,-9.9901,12.388
33.484,6.6062,4.4403,-7.3909,10.862
33.492,6.7812,4.5239,-4.5336,9.328
33.493,6.6418,4.7102,-2.0399,8.394
33.498,6.0328,5.2764,-0.378,8.024
33.502,5.0165,6.0473,0.5196,7.874
33.508,3.6956,6.9655,0.9187,7.938
33.513,2.105,7.9564,1.213,8.319
33.518,0.3908,8.6877,1.3624,8.803
33.522,-1.4029,9.0332,1.3037,9.234
33.529,-3.135,9.0962,1.1719,9.692
33.534,-4.6559,9.3311,0.8808,10.465
33.536,-5.8112,9.855,0.6431,11.459
33.542,-6.6204,10.5886,0.4261,12.495
33.546,-6.7777,11.1757,0.1439,13.071
33.551,-5.145,10.6773,-0.0527,11.852
33.56,-2.884,9.6228,-0.1165,10.046
33.564,-1.1671,8.7706,-0.4431,8.859
33.572,0.029,8.0367,-0.7002,8.067
33.573,0.8293,7.2538,-0.5708,7.323
33.579,1.3115,6.4601,-0.2344,6.596
33.582,1.4288,6.1169,0.0746,6.282
33.585,1.3544,6.1256,0.4296,6.288
33.59,1.1581,6.2969,0.8848,6.463
33.596,0.8906,6.578,1.2306,6.751
33.602,0.5454,6.8398,1.3951,7.002
33.604,0.1036,6.8767,1.4402,7.027
33.611,-0.3869,6.7774,1.3371,6.919
33.615,-0.8334,6.5897,1.1448,6.74
33.619,-1.2272,6.2948,0.8967,6.476
33.629,-1.4686,5.9022,0.6352,6.115
33.63,-1.4697,5.3714,0.4528,5.587
33.634,-1.3524,4.6977,0.347,4.901
33.641,-1.2746,3.9627,0.2397,4.17
33.644,-1.2099,3.2596,0.1571,3.48
33.65,-1.0748,2.5621,0.1974,2.785
33.653,-0.9315,1.8081,0.3222,2.059
33.661,-0.7322,1.1243,0.5223,1.44
33.664,-0.5483,0.5417,0.6734,1.024
33.667,-0.2936,-0.0019,0.8279,0.878
33.672,-0.0631,-0.4804,1.0171,1.127
33.678,0.1585,-0.9631,1.1932,1.542
33.681,0.3715,-1.5052,1.3584,2.061
33.687,0.6318,-2.0898,1.5383,2.671
33.699,0.852,-2.6645,1.7181,3.283
33.7,1.0856,-3.2247,1.9401,3.917
33.701,1.295,-3.8087,2.1826,4.577
33.708,1.4737,-4.3997,2.4366,5.241
33.715,1.615,-5.0143,2.6461,5.895
33.717,1.7334,-5.6333,2.7833,6.518
33.721,1.8149,-6.2422,2.8198,7.086
33.729,1.8165,-6.7839,2.8034,7.562
33.734,1.788,-7.2557,2.6866,7.941
33.735,1.7735,-7.7271,2.4245,8.29
33.743,1.7811,-8.2074,1.932,8.618
33.745,1.7627,-8.7108,1.3122,8.984
33.75,1.7697,-9.1775,0.5865,9.365
33.76,1.6773,-9.6244,-0.2217,9.772
33.761,1.5421,-10.0945,-1.0228,10.263
33.766,1.3097,-10.6335,-1.6733,10.844
33.77,1.0158,-11.1744,-2.02,11.401
33.775,0.6579,-11.6769,-2.0887,11.88
33.779,0.2957,-12.0309,-1.8104,12.17
33.783,-0.0287,-12.2603,-1.2324,12.322
33.788,-0.3271,-12.3773,-0.5403,12.393
33.795,-0.6834,-12.4294,0.1722,12.449
33.799,-1.0453,-12.5194,0.7729,12.587
33.803,-1.4966,-12.597,1.2422,12.746
33.808,-1.9006,-12.8007,1.6044,13.04
33.812,-2.2097,-13.0444,1.8698,13.362
33.823,-2.3336,-13.3137,2.1918,13.693
33.835,-2.2847,-13.5034,2.5561,13.932
33.836,-2.1164,-13.5755,2.9634,14.055
33.837,-1.831,-13.4657,3.3491,13.996
33.838,-1.5411,-13.131,3.6516,13.716
33.844,-1.2876,-12.5911,3.8518,13.23
33.848,-1.0657,-11.863,4.0015,12.565
33.854,-0.7714,-10.8538,4.3019,11.701
33.858,-0.5188,-9.2865,4.7067,10.424
33.862,-0.5852,-6.9684,4.8148,8.49
33.866,-0.494,-4.3137,3.8845,5.826
33.871,0.5467,-2.1755,0.3866,2.276
33.876,0.5568,-0.1703,-6.762,6.787
33.88,-3.7437,2.4933,-19.5179,20.029
33.885,-7.507,4.6298,-29.6843,30.967
33.893,-6.4833,5.8865,-27.2876,28.658
33.903,-4.9381,7.5477,-19.5634,21.542
33.906,-4.475,9.9651,-9.7444,14.638
33.907,-5.9509,13.8392,-1.2804,15.119
33.91,-8.1573,16.3244,4.3913,18.77
33.915,-8.2175,16.0893,8.636,20.024
33.924,-5.2023,13.3028,11.2805,18.201
33.928,0.0159,9.5864,11.9583,15.326
33.936,5.0426,7.0828,10.3419,13.511
33.937,8.7518,5.8189,7.5022,12.913
33.94,11.1544,5.1547,4.2329,12.996
33.95,11.9944,4.7642,1.1928,12.961
33.951,10.8701,4.9766,-1.2207,12.017
33.953,8.8897,5.865,-2.7109,10.99
33.959,7.1522,7.443,-3.4628,10.888
33.965,5.5271,9.4133,-3.4535,11.449
33.968,4.1138,11.6106,-2.9094,12.657
33.985,2.9713,13.8314,-2.1337,14.307
33.986,2.1283,15.5498,-1.1756,15.739
33.987,1.5233,16.2286,-0.179,16.301
33.988,0.9915,15.5729,0.6088,15.616
33.994,0.3701,13.9931,1.0939,14.041
34.002,-0.3935,12.0138,1.2679,12.087
34.007,-1.1186,10.2593,1.2963,10.401
34.008,-1.6748,9.1069,1.2518,9.344
34.012,-1.8268,8.5441,1.1185,8.808
34.016,-1.6706,8.4003,0.8752,8.609
34.021,-1.3323,8.4888,0.6486,8.617
34.027,-1.0603,8.594,0.5911,8.679
34.032,-1.0238,8.7041,0.7552,8.797
34.036,-1.2731,8.7951,1.0715,8.951
34.044,-1.467,8.6282,1.4594,8.873
34.045,-1.6257,8.1989,1.7897,8.548
34.05,-1.6523,7.5984,1.8212,7.986
34.055,-1.4618,7.0228,1.5726,7.344
34.064,-1.0329,6.3285,1.2821,6.539
34.067,-0.5569,5.6782,0.8513,5.769
34.069,0.0382,4.9666,0.4155,4.984
34.077,0.5688,4.4063,-0.0506,4.443
34.079,0.9617,4.0018,-0.4482,4.14
34.085,1.2459,3.6811,-0.836,3.975
34.09,1.4982,3.298,-1.1792,3.809
34.095,1.7546,2.6854,-1.4667,3.527
34.099,1.9583,1.9175,-1.6867,3.218
34.104,2.024,1.0186,-1.7337,2.853
34.109,2.0336,0.058,-1.6243,2.603
34.113,1.923,-0.8539,-1.3482,2.499
34.118,1.5995,-1.741,-0.895,2.528
34.127,1.0948,-2.5006,-0.3167,2.748
34.128,0.4716,-3.1971,0.3994,3.256
34.135,-0.2273,-3.7875,1.0801,3.945
34.138,-0.9166,-4.2981,1.7672,4.737
34.143,-1.4827,-4.7242,2.3567,5.484
34.147,-1.9196,-5.104,2.7755,6.119
34.152,-2.1783,-5.3923,3.0555,6.57
34.157,-2.3267,-5.7039,3.1045,6.898
34.165,-2.325,-6.089,2.9204,7.142
34.166,-2.1759,-6.4711,2.6159,7.311
34.181,-1.9539,-6.8192,2.0665,7.388
34.182,-1.6402,-7.1979,1.2981,7.496
34.182,-1.2495,-7.6121,0.4365,7.726
34.186,-0.7198,-8.1097,-0.3979,8.151
34.195,-0.3378,-8.6022,-0.9897,8.665
34.211,-0.0403,-9.0298,-1.2974,9.123
34.211,0.2184,-9.4263,-1.291,9.517
34.212,0.4892,-9.8273,-1.1427,9.906
34.212,0.7364,-10.2328,-0.8141,10.292
34.224,0.9368,-10.5734,-0.4119,10.623
34.225,1.1386,-10.9519,-0.0122,11.011
34.226,1.3089,-11.3108,0.5265,11.398
34.231,1.4267,-11.5424,1.1334,11.685
34.234,1.442,-11.7043,1.7543,11.923
34.239,1.3147,-11.7009,2.3238,12.002
34.244,1.0929,-11.6088,2.8172,11.996
34.252,0.8125,-11.5094,3.1712,11.966
34.254,0.4541,-11.4003,3.2621,11.867
34.26,0.0269,-11.3222,3.0529,11.727
34.263,-0.3454,-11.2894,2.3526,11.537
34.268,-0.6755,-11.3186,1.0602,11.388
34.273,-0.859,-11.2975,-0.843,11.361
34.279,-0.7745,-11.1572,-2.9451,11.565
34.284,-0.4702,-11.0602,-4.8538,12.088
34.288,-0.0821,-11.0188,-6.1881,12.638
34.297,0.1185,-10.9753,-6.6727,12.845
34.298,0.1248,-10.8676,-6.1127,12.469
34.303,0.1292,-10.6788,-4.8818,11.742
34.307,0.1201,-10.2845,-3.631,10.907
34.312,0.1172,-9.8282,-2.399,10.117
34.317,0.0656,-9.3362,-1.4459,9.448
34.322,-0.0822,-8.8708,-0.7949,8.907
34.329,-0.2406,-8.5132,-0.4137,8.527
34.342,-0.2669,-8.2133,-0.0558,8.218
34.351,-0.1613,-7.7726,0.2568,7.779
34.351,0.0261,-7.1174,0.4631,7.132
34.352,0.0683,-6.2431,0.5667,6.269
34.352,-0.1467,-5.1142,0.3941,5.131
34.357,-0.4611,-3.7503,0.1111,3.78
34.361,-0.6574,-2.1803,-0.2343,2.289
34.365,-0.585,-0.2634,-1.0612,1.24
34.37,-0.3282,2.1171,-2.3251,3.162
34.375,0.203,5.0611,-3.7808,6.321
34.381,1.069,8.6849,-5.3023,10.232
34.385,2.2497,13.0596,-6.4705,14.747
