time,ax,ay,az,aT
13.852,0.4781,0.5468,0.0075,0.726
13.852,0.5286,0.5603,0.0226,0.771
13.852,0.4305,0.5333,0.2074,0.716
13.852,0.4133,0.4799,0.2607,0.685
13.852,0.8386,0.2785,0.1133,0.891
13.852,-0.0067,0.6294,-0.0125,0.63
13.852,-0.2234,0.6954,-0.2148,0.761
13.853,-0.0467,0.5727,-0.281,0.64
13.853,-0.1193,0.5361,-0.2136,0.589
13.853,-0.2017,0.4422,-0.0218,0.487
13.853,-0.275,0.2624,0.1895,0.425
13.853,-0.0786,-0.0271,0.184,0.202
13.853,-0.1831,-0.1443,0.1267,0.265
13.853,-0.9137,-0.1036,0.3831,0.996
13.853,-0.8139,-0.2517,0.377,0.932
13.853,-0.718,-0.2993,0.2332,0.812
13.854,-1.235,-0.7077,0.6212,1.553
13.854,-1.7999,-1.2615,0.5274,2.26
13.854,-1.2763,-1.5876,-0.0647,2.038
13.854,-2.3664,-1.7125,0.4677,2.958
13.854,-2.2869,-1.725,0.8824,2.997
13.854,-1.3325,-1.183,0.7541,1.935
13.855,-1.509,-0.3788,0.6908,1.702
13.855,-1.1101,0.1018,0.5273,1.233
13.855,-0.4588,0.5745,-0.185,0.758
13.855,0.6002,1.2044,-0.0924,1.349
13.855,0.8208,1.6686,-0.0385,1.86
13.855,0.6285,1.3291,-0.4855,1.548
13.855,0.146,0.928,-0.4804,1.055
13.855,0.2224,0.5848,-0.3228,0.704
13.855,0.715,0.254,-0.426,0.87
13.856,1.149,-0.0549,-0.4288,1.228
13.856,1.3439,-0.318,-0.2387,1.402
13.856,1.4152,-0.533,0.1103,1.516
13.856,1.2507,-0.7405,-0.0182,1.454
13.856,1.3406,-0.9573,0.067,1.649
13.856,1.0679,-1.0711,-0.0287,1.513
13.856,0.2578,-0.8979,-0.1301,0.943
13.856,-1.0815,-0.7057,-0.5764,1.414
13.856,0.8827,-1.0683,0.6174,1.517
13.857,-0.282,-0.7827,0.4094,0.927
13.857,0.2025,-0.3994,0.5627,0.719
13.857,-0.2928,-0.074,-0.0343,0.304
13.857,1.1487,-0.0811,0.6077,1.302
13.857,-0.43,0.0933,-0.0721,0.446
13.857,-0.6973,-0.2247,-0.4762,0.874
13.857,-0.3587,-0.1767,-0.1216,0.418
13.857,-0.0262,0.1364,-0.1814,0.228
13.857,0.2124,0.3822,-0.3232,0.544
13.858,0.6059,0.5943,-0.2632,0.889
13.858,0.8891,0.5073,-0.4587,1.122
13.858,1.218,0.4014,-0.5923,1.413
13.858,1.2463,0.1403,-0.8527,1.517
13.858,0.982,0.0277,-0.9162,1.343
13.858,0.6327,0.0227,-0.634,0.896
13.858,0.6849,0.1659,-0.3688,0.795
13.858,0.6307,-0.1212,-0.4126,0.763
13.858,1.5386,-0.6517,-0.6222,1.783
13.859,2.7803,-1.0406,-1.5488,3.348
13.859,4.7015,-1.8064,-3.2386,5.988
13.859,0.7646,-1.5293,6.0481,6.285
13.859,-7.6683,0.1169,11.0916,13.485
13.86,-9.6152,2.9847,15.9309,18.845
13.86,-8.6058,3.9133,1.675,9.601
13.86,-6.3123,0.9649,-2.1381,6.734
13.86,-2.8192,-1.6325,-5.1597,6.102
13.86,-0.4387,-1.8771,-6.681,6.954
13.861,0.2629,-0.6758,-3.1488,3.231
13.861,0.797,1.3791,-3.3892,3.745
13.861,1.6594,1.1651,-3.1862,3.777
13.861,1.8289,1.2567,-1.3271,2.586
13.861,1.7965,0.9919,-0.7924,2.2
13.861,1.3033,-0.3863,0.0533,1.36
13.861,0.8408,-1.636,0.5403,1.917
13.862,1.4518,-1.4836,0.3518,2.105
13.862,0.9516,-1.5009,0.482,1.841
13.862,0.3785,-1.3508,0.627,1.537
13.862,0.2749,-0.7036,0.5731,0.948
13.862,0.3679,-0.0023,0.2577,0.449
13.862,0.5194,0.3661,-0.1671,0.657
13.862,0.5754,0.4208,-0.4089,0.822
13.862,0.4534,0.3512,-0.4262,0.715
13.862,0.2734,0.0043,-0.4439,0.521
13.863,0.2265,-0.1964,-0.4599,0.549
13.863,0.0784,-0.3754,-0.3582,0.525
13.863,0.0486,-0.351,-0.2495,0.433
13.863,0.0867,-0.2908,-0.1872,0.357
13.863,-0.1686,-0.4266,-0.193,0.498
13.863,-0.0653,-0.2825,-0.3218,0.433
13.863,-0.1032,-0.294,-0.2364,0.391
13.863,-0.1802,-0.2384,-0.1253,0.324
13.863,-0.1842,-0.085,-0.2007,0.285
13.864,-0.2612,-0.0584,-0.348,0.439
13.864,-0.4787,-0.058,-0.4689,0.673
13.864,-0.8513,-0.1891,-0.4871,0.999
13.864,-1.0166,-0.2769,-0.5842,1.205
13.864,-0.994,-0.1734,-0.5112,1.131
13.864,-0.744,-0.1822,-0.3797,0.855
13.864,-0.5111,-0.0907,-0.6026,0.795
13.864,-0.1416,-0.1497,-0.5943,0.629
13.864,0.2824,-0.3232,-0.5269,0.68
13.865,1.6841,0.2802,-0.3308,1.739
13.865,1.512,0.505,0.2779,1.618
13.865,1.0229,0.6291,0.4539,1.284
13.865,0.7306,0.5857,0.8843,1.288
13.865,0.6351,0.633,1.1877,1.488
13.865,0.6634,0.8714,1.4504,1.817
13.865,0.5931,1.033,1.7157,2.089
13.865,0.5123,0.8955,1.7692,2.048
13.865,0.2921,0.6815,1.5883,1.753
13.866,0.1674,0.3483,1.0331,1.103
13.866,0.0601,0.0871,0.4265,0.439
13.866,-0.0333,-0.0925,-0.1672,0.194
13.866,-0.0899,-0.1379,-0.6169,0.638
13.866,-0.1022,-0.1021,-0.9918,1.002
13.866,-0.0515,-0.0781,-1.2608,1.264
13.866,0.0095,-0.0303,-1.3956,1.396
13.866,0.1051,-0.0565,-1.3891,1.394
13.867,0.0233,0.4071,6.7354,6.748
13.867,0.3711,0.0951,4.7615,4.777
13.867,0.3312,-0.6801,-2.1728,2.301
13.867,0.1038,-0.6892,-2.2217,2.328
13.867,-0.0612,-0.2726,-1.0543,1.091
13.867,-0.0595,0.2151,-0.5422,0.586
13.867,0.2117,0.3771,-0.7675,0.881
13.868,0.3014,0.1947,-1.1476,1.202
13.868,0.1722,-0.1405,-1.1782,1.199
13.868,0.0366,-0.3821,-1.0237,1.093
13.868,0.0056,-0.6256,-1.0814,1.249
13.868,-0.285,-0.7588,-1.1865,1.437
13.868,-0.406,-0.538,-0.6294,0.922
13.868,-0.1561,0.0339,0.5365,0.56
13.868,0.038,-0.0091,-0.2957,0.298
13.868,0.1578,-0.0137,-0.3033,0.342
13.869,0.3377,-0.0829,-0.3882,0.521
13.869,0.4271,-0.0827,-0.4449,0.622
13.869,0.5528,0.0011,-0.4686,0.725
13.869,0.7129,0.2235,-0.3345,0.819
13.869,0.6971,0.1635,-0.3511,0.797
13.869,0.5152,0.1131,-0.4088,0.667
13.869,0.3244,0.1967,-0.2212,0.439
13.869,0.2195,0.2013,-0.0082,0.298
13.869,-0.0049,0.2083,0.2519,0.327
13.87,-0.1885,0.2105,0.3707,0.466
13.87,-0.3431,0.1387,0.1717,0.408
13.87,-0.218,0.1721,0.1664,0.324
13.87,-0.1146,0.16,0.0921,0.217
13.87,0.1564,0.167,-0.8469,0.877
13.87,0.0942,0.2625,-1.5591,1.584
13.87,-0.2293,0.0544,-0.6642,0.705
13.87,-0.437,-0.0793,0.3317,0.554
13.87,-0.5199,-0.1102,0.7277,0.901
13.87,-0.4426,-0.0789,0.582,0.735
13.871,-0.2293,-0.0764,0.6738,0.716
13.871,-0.0306,-0.2435,0.8428,0.878
13.871,0.0268,-0.3771,0.6998,0.795
13.871,0.108,-0.3408,0.5509,0.657
13.871,-0.1221,-0.0537,0.372,0.395
13.871,-0.0685,0.0729,0.4286,0.44
13.871,0.1399,0.1156,0.5067,0.538
13.871,0.018,-0.033,-0.1055,0.112
13.872,0.0084,-0.2269,-0.1184,0.256
13.872,0.0394,-0.4086,0.175,0.446
13.872,-0.0489,-0.4754,0.3297,0.581
13.872,-0.1967,-0.4369,0.3935,0.62
13.872,-0.3492,-0.3005,0.3253,0.564
13.872,-0.3679,-0.1021,0.2184,0.44
13.872,-0.4201,-0.021,-0.0967,0.432
13.872,-0.3553,0.0337,-0.2038,0.411
13.872,-0.1997,0.0644,-0.2485,0.325
13.872,-0.228,-0.0005,-0.4815,0.533
13.873,-0.2419,-0.0629,-0.3894,0.463
13.873,-0.3085,-0.0965,-0.2692,0.421
13.873,-0.2679,-0.0751,-0.0595,0.284
13.873,-0.3017,-0.1182,-0.1931,0.377
13.873,-0.0373,-0.0536,-0.1611,0.174
13.873,0.0972,-0.0487,-0.4199,0.434
13.873,0.2121,-0.0128,-0.462,0.509
13.873,0.1521,-0.1083,-0.7462,0.769
13.873,0.1827,-0.0602,-0.4811,0.518
13.874,0.1676,-0.0887,-0.4791,0.515
13.874,0.0831,-0.1745,-0.4509,0.491
13.874,0.0916,-0.2364,-0.4013,0.475
13.874,0.2432,0.0007,-0.3856,0.456
13.874,0.1029,0.1203,-0.1478,0.217
13.874,-0.0777,-0.047,-0.0182,0.093
13.874,-0.2506,-0.1782,-0.0468,0.311
13.874,-0.3797,-0.2518,-0.0137,0.456
13.874,-0.3002,-0.0984,-0.1388,0.345
13.875,-0.2512,0.2963,-0.1588,0.42
13.875,-0.5124,0.1671,0.1247,0.553
13.875,-0.6847,0.0069,0.1382,0.699
13.875,-0.7689,-0.1745,0.1688,0.806
13.875,-0.6932,-0.1693,0.1282,0.725
13.875,-0.5702,-0.0901,0.2936,0.648
13.875,-0.5022,-0.0684,0.3406,0.611
13.875,-0.348,0.111,0.3052,0.476
13.875,-0.1363,0.2303,0.5243,0.589
13.876,-0.0495,0.1631,0.7889,0.807
13.876,-0.0086,-0.0618,0.7927,0.795
13.876,0.0773,-0.2887,0.7698,0.826
13.876,0.1485,-0.3839,0.5912,0.72
13.876,0.2486,-0.3452,0.3482,0.55
13.876,0.1101,-0.1918,0.0504,0.227
13.876,0.218,-0.1509,-0.1375,0.299
13.876,0.3904,-0.1171,-0.1538,0.436
13.876,0.3193,-0.0954,-0.242,0.412
13.876,0.294,-0.1453,-0.2635,0.421
13.877,0.1061,-0.1833,-0.3142,0.379
13.877,0.0278,-0.2474,-0.2199,0.332
13.877,0.0013,-0.297,-0.148,0.332
13.877,-0.0999,-0.3036,-0.0623,0.326
13.877,-0.2017,-0.3101,-0.0364,0.372
13.877,-0.0151,-0.2904,0.1046,0.309
13.877,-0.0968,-0.2587,0.0234,0.277
13.877,0.0051,-0.2199,0.0093,0.22
13.877,0.016,-0.1382,-0.0356,0.144
13.878,0.0364,-0.0207,-0.0857,0.095
13.878,-0.2395,0.1421,-0.2954,0.406
13.878,-0.4411,0.2042,-0.3377,0.592
13.878,-0.982,0.319,-0.2464,1.061
13.878,0.0861,0.1682,-0.0855,0.207
13.878,0.3456,0.2089,-0.2379,0.469
13.878,-0.1091,0.2375,-0.1801,0.317
13.878,-0.4842,0.2208,0.0594,0.535
13.878,-0.3664,0.1132,0.3107,0.493
13.878,-0.0859,0.0033,0.3136,0.325
13.879,0.1515,-0.0778,0.1709,0.241
13.879,0.1526,-0.099,0.0071,0.182
13.879,0.044,-0.0437,-0.1058,0.123
13.879,0.0407,-0.0077,-0.0964,0.105
13.879,-0.0035,0.0331,-0.1583,0.162
13.879,0.0501,0.026,-0.2102,0.218
13.879,0.0795,0.0141,-0.1569,0.176
13.879,0.0754,0.0452,-0.1106,0.141
13.879,-0.0123,0.0309,-0.0834,0.09
13.879,0.0219,0.0214,0.0609,0.068
13.88,-0.0323,0.0191,0.1478,0.153
13.88,-0.0673,0.055,0.2466,0.261
13.88,-0.0879,0.0837,0.2449,0.273
13.88,0.0326,0.1171,0.2433,0.272
13.88,0.0148,0.1815,0.2251,0.29
13.88,-0.2248,0.1909,0.1141,0.316
13.88,-0.2991,0.1525,0.0725,0.343
13.88,-0.1968,0.0878,0.0906,0.234
13.88,-0.1042,0.0949,0.0441,0.148
13.881,-0.0688,0.0973,-0.031,0.123
13.881,-0.1217,0.0852,-0.0511,0.157
13.881,-0.1647,0.0326,0.0432,0.173
13.881,-0.2771,-0.1322,-0.037,0.309
13.881,-0.1005,-0.2682,0.1767,0.337
13.881,-0.0032,-0.1507,0.1853,0.239
13.881,0.0608,0.0168,0.0799,0.102
13.881,0.1272,0.0932,-0.0179,0.159
13.881,0.1959,-0.0002,-0.0294,0.198
13.881,0.1234,-0.1077,-0.0193,0.165
13.882,0.089,-0.1506,0.0243,0.177
13.882,0.0187,-0.1051,-0.0109,0.107
13.882,0.0319,-0.062,-0.0771,0.104
13.882,0.0188,-0.0261,-0.172,0.175
13.882,-0.0684,-0.0332,-0.1834,0.199
13.882,-0.1079,-0.0882,-0.1734,0.222
13.882,-0.0995,-0.1765,-0.1182,0.235
13.883,-0.1748,-0.2145,-0.1037,0.295
13.883,-0.1616,-0.2238,-0.0822,0.288
13.883,-0.12,-0.2283,-0.037,0.261
13.883,-0.0906,-0.1778,-0.0182,0.2
13.883,0.0391,-0.0986,0.0457,0.116
13.883,0.0898,-0.022,0.0691,0.115
13.883,0.0233,-0.0028,0.0352,0.042
13.883,-0.0238,-0.0148,0.0396,0.048
13.884,-0.03,-0.0028,0.0389,0.049
13.884,-0.0477,0.0068,0.024,0.054
13.884,-0.1364,0.0542,0.0045,0.147
13.884,-0.1816,0.0585,0.002,0.191
13.884,-0.2097,0.058,0.0091,0.218
13.884,-0.1617,0.0148,0.0139,0.163
13.884,-0.0785,0.017,0.0451,0.092
13.884,-0.0886,-0.0069,0.0548,0.104
13.884,-0.158,-0.0021,0.0336,0.162
13.884,-0.1392,0.0003,0.0292,0.142
13.885,-0.1135,0.0311,-0.0109,0.118
13.885,-0.0642,0.0735,-0.0531,0.111
13.885,0.1961,0.099,0.0356,0.223
13.885,0.3747,0.2239,0.0837,0.444
13.885,-0.0022,0.1294,-0.115,0.173
13.885,0.0132,-0.0425,-0.0541,0.07
13.885,0.0212,-0.0825,-0.0321,0.091
13.885,0.055,-0.0628,0.0155,0.085
13.885,0.0884,0.0113,-0.0133,0.09
13.886,0.1069,0.0777,-0.1131,0.174
13.886,0.2009,0.0842,-0.1029,0.241
13.886,0.1727,0.1025,-0.1261,0.237
13.886,0.1895,0.059,-0.121,0.232
13.886,0.1631,0.0277,-0.0734,0.181
13.886,0.1604,0.0133,-0.0525,0.169
13.886,0.186,-0.02,0.0059,0.187
13.886,0.2258,-0.0624,0.0329,0.237
13.886,0.2678,-0.0547,0.0408,0.276
13.886,0.1816,-0.0542,-0.02,0.191
13.887,0.0869,-0.094,-0.0802,0.151
13.887,0.0242,-0.0979,-0.1019,0.143
13.887,-0.0305,-0.0804,-0.0335,0.092
13.887,-0.0938,-0.0535,0.0013,0.108
13.887,-0.2917,0.0063,-0.0945,0.307
13.887,-0.5858,0.0253,-0.0921,0.594
13.887,-0.5554,-0.0484,-0.0113,0.558
13.887,-0.3578,-0.0788,0.0071,0.366
13.887,-0.4689,-0.0828,0.0157,0.476
13.888,-0.4884,-0.054,0.0793,0.498
13.888,-0.6158,-0.0324,-0.0267,0.617
13.888,-0.8583,0.025,0.2261,0.888
13.888,-0.5965,-0.0467,0.1132,0.609
13.888,0.8553,-0.1303,0.1249,0.874
13.888,-0.521,0.0587,-0.2625,0.586
13.888,0.1477,-0.1039,0.0217,0.182
13.888,0.6174,-0.1802,-0.0004,0.643
13.888,-0.1131,-0.1274,-0.1637,0.236
13.889,-0.2336,-0.1774,0.1368,0.324
13.889,0.0217,-0.2345,0.2797,0.366
13.889,0.1076,-0.2605,0.1505,0.32
13.889,0.029,-0.2626,-0.0001,0.264
13.889,-0.0948,-0.2359,-0.0148,0.255
13.889,-0.1994,-0.1591,0.0157,0.256
13.889,-0.2203,-0.0753,-0.0158,0.233
13.889,-0.0888,-0.0273,-0.0089,0.093
13.889,0.1067,-0.013,0.0388,0.114
13.89,0.0795,0.0635,0.0625,0.119
13.89,0.0376,0.1304,0.0836,0.159
13.89,0.0669,0.1732,0.0875,0.205
13.89,-0.0119,0.228,0.0816,0.242
13.89,0.0316,0.2015,0.1019,0.228
13.89,0.1208,0.2348,0.0935,0.28
13.89,0.1625,0.2513,0.047,0.303
13.89,0.1854,0.2606,-0.0161,0.32
13.89,0.125,0.2579,-0.0982,0.303
13.89,0.1773,0.2289,-0.0727,0.299
13.891,0.2254,0.2048,-0.1071,0.323
13.891,0.25,0.1999,-0.0843,0.331
13.891,0.1457,0.2045,-0.0905,0.267
13.891,0.0862,0.1016,0.0558,0.144
13.891,0.177,0.1805,0.1136,0.277
13.891,-4.4438,0.3285,0.0331,4.456
13.891,-1.0161,-0.439,1.5887,1.936
13.892,0.6113,-0.221,0.6274,0.903
13.892,0.8044,-0.0081,-0.2402,0.84
13.892,0.3182,0.0063,-0.587,0.668
13.892,-0.5114,-0.125,-0.3268,0.62
13.892,0.2255,-0.3017,-0.081,0.385
13.892,-1.0555,-0.3036,-0.1695,1.111
13.892,-0.0503,-0.5661,0.0389,0.57
13.892,-0.3271,-0.434,-0.1543,0.565
13.892,-0.2209,-0.3689,-0.0033,0.43
13.892,0.3392,-0.2752,-0.0318,0.438
13.893,0.5468,-0.2868,-0.0483,0.619
13.893,0.1608,-0.155,-0.4663,0.517
13.893,-0.8233,-0.1739,-0.229,0.872
13.893,-1.0066,-0.2789,-0.1087,1.05
13.893,1.8662,-0.4339,0.0932,1.918
13.893,1.6022,-0.1347,-0.348,1.645
13.894,3.7976,0.2095,-0.9473,3.92
13.894,-1.6661,0.5798,-1.237,2.155
13.894,-4.2824,-0.0183,0.782,4.353
13.894,0.9831,-0.439,1.5507,1.888
13.894,3.3152,0.0562,0.5436,3.36
13.894,-1.9625,0.5747,-0.836,2.209
13.895,4.7067,0.3231,0.2589,4.725
13.895,-0.6288,0.3968,-1.04,1.278
13.895,-1.0911,-0.1701,0.1985,1.122
13.895,0.9909,-0.213,0.5124,1.136
13.895,0.9604,-0.0265,0.0931,0.965
13.895,-0.4965,0.3533,0.0137,0.61
13.896,-1.1097,0.6133,0.1414,1.276
13.896,-0.7733,0.4882,0.2701,0.954
13.896,-0.688,0.3012,0.2405,0.789
13.896,-0.6128,0.1885,0.2926,0.705
13.896,-0.5379,0.2575,0.2734,0.656
13.896,-0.4855,0.2763,0.2904,0.63
13.896,0.0419,0.1373,0.4222,0.446
13.896,-0.1395,0.082,0.249,0.297
13.896,-0.267,-0.0568,0.1366,0.305
13.897,-0.4703,-0.1502,-0.023,0.494
13.897,-0.6587,-0.1812,-0.1753,0.705
13.897,-0.8162,-0.1811,-0.261,0.876
13.897,-0.8307,-0.2049,-0.2943,0.905
13.897,-0.7573,-0.2478,-0.249,0.835
13.897,-0.6751,-0.3145,-0.1991,0.771
13.897,-0.8469,-0.3405,-0.173,0.929
13.898,-0.6489,-0.3641,-0.1089,0.752
13.898,-0.4758,-0.3088,-0.1431,0.585
13.898,-0.3923,-0.2583,-0.1989,0.51
13.898,-0.2237,-0.227,-0.188,0.37
13.898,-0.1154,-0.1957,-0.1198,0.257
13.898,-0.1054,-0.1884,-0.0853,0.232
13.898,0.0624,-0.2049,-0.0319,0.217
13.899,-2.2072,-0.1545,-0.3994,2.248
13.899,-1.421,-0.4866,1.2416,1.949
13.899,4.5288,-0.5458,0.6478,4.607
13.899,0.1557,0.0403,-1.5553,1.564
13.899,-0.6148,-0.1222,-0.8695,1.072
13.899,-1.5429,-0.325,0.353,1.616
13.899,0.4737,-0.4346,0.9979,1.187
13.9,0.4252,-0.2596,0.1211,0.513
13.9,-0.2289,-0.2331,-0.2843,0.433
13.9,-0.1654,-0.1659,0.0268,0.236
13.9,-2.4579,-0.0868,0.6507,2.544
13.9,3.6489,-0.1466,0.9574,3.775
13.9,-0.6177,0.408,-1.0858,1.314
13.9,-1.0521,0.0395,-0.442,1.142
13.9,1.0679,-0.19,0.5573,1.219
13.901,-0.1836,0.0803,-0.0236,0.202
13.901,0.1026,0.1662,-0.0951,0.217
13.901,-0.9547,0.1947,0.0026,0.974
13.901,0.0738,0.1753,0.4373,0.477
13.901,-0.1439,0.297,0.0424,0.333
13.901,-0.3383,0.323,-0.0585,0.471
13.901,-3.1256,0.2365,-0.1258,3.137
13.901,-0.7354,-0.17,0.7729,1.08
13.901,2.4994,-0.0479,0.5377,2.557
13.902,1.096,0.2461,-0.5601,1.255
13.902,-2.5225,0.124,-0.5842,2.592
13.902,1.4791,-0.1605,0.5318,1.58
13.902,0.2131,0.0094,-0.1292,0.249
13.902,-0.891,-0.0814,-0.1178,0.902
13.902,1.1896,-0.0574,0.0085,1.191
13.902,-1.2263,0.0432,-0.5953,1.364
13.902,-0.4611,-0.1742,0.2418,0.549
13.902,0.165,-0.0902,0.206,0.279
13.903,-0.1499,-0.1426,-0.2003,0.288
13.903,-0.2209,-0.2713,-0.1739,0.391
13.903,0.0027,-0.3043,-0.0782,0.314
13.903,-4.933,-0.4758,-0.0734,4.956
13.903,0.5481,-0.8767,1.6087,1.912
13.903,1.6712,-0.2471,-0.0534,1.69
13.903,1.5784,-0.034,-0.7932,1.767
13.904,1.3793,0.2004,-1.3097,1.913
13.904,-2.9396,-0.0767,-0.6243,3.006
13.904,-0.0354,-0.2796,1.1083,1.144
13.904,-3.4957,-0.0856,0.1214,3.499
13.904,3.0992,-0.1596,1.1175,3.298
13.905,0.4411,0.639,-0.7406,1.073
13.905,-2.4875,0.421,-0.1466,2.527
13.905,-0.1959,0.3585,1.0568,1.133
13.905,0.431,0.4538,0.3623,0.723
13.905,-0.2564,0.1762,-0.2593,0.405
13.905,0.1406,-0.0342,-0.1272,0.193
13.906,-2.9843,-0.1177,-0.4232,3.016
13.906,-0.1544,-0.4162,1.5808,1.642
13.906,7.0486,0.5188,0.242,7.072
13.906,-4.0264,0.5424,-2.6595,4.856
13.906,-1.9961,-0.5692,0.8509,2.243
13.906,1.5234,-0.2719,1.2701,2.002
13.906,0.0463,0.1109,-0.497,0.511
13.907,-0.7103,-0.0301,-0.5038,0.871
13.907,-0.1432,0.1135,0.1729,0.252
13.907,-0.1569,0.3453,0.2782,0.47
13.907,-0.0786,0.3402,0.1567,0.383
13.907,0.092,0.2682,-0.0432,0.287
13.907,0.0424,0.1532,-0.1685,0.232
13.907,0.0884,0.0575,-0.1621,0.193
13.908,0.2061,0.0336,-0.1249,0.243
13.908,0.2021,0.0146,-0.1406,0.247
13.908,0.1005,-0.0116,-0.1469,0.178
13.908,0.1118,-0.0832,-0.1103,0.178
13.908,0.224,-0.1212,-0.1169,0.28
13.908,0.2671,-0.1759,-0.1521,0.354
13.908,-3.7523,-0.2496,-0.1345,3.763
13.909,5.4221,-0.462,1.232,5.58
13.909,-2.7835,-0.0097,-1.33,3.085
13.909,1.1268,-0.4684,0.2133,1.239
13.909,0.0672,-0.2239,-0.049,0.239
13.909,-0.6017,-0.2498,-0.0406,0.653
13.909,0.1736,-0.2232,0.0618,0.289
13.909,0.1952,0.0041,-0.1892,0.272
13.909,-0.1683,0.1284,-0.2438,0.323
13.91,-1.5016,0.2286,-0.2842,1.545
13.91,0.8839,0.2402,0.5769,1.082
13.91,1.4461,0.6175,-0.5399,1.663
13.91,-2.117,0.3635,-0.8537,2.311
13.91,-0.6124,0.2055,-0.0155,0.646
13.91,0.9565,0.2938,0.0948,1.005
13.91,-0.1923,0.2936,-0.292,0.457
13.91,-4.7011,0.071,-0.078,4.702
13.911,2.906,0.016,1.2309,3.156
13.911,-0.0896,0.181,-0.2867,0.351
13.911,0.0349,0.004,-0.3688,0.37
13.911,0.665,-0.1751,0.0462,0.689
13.911,-1.0183,-0.1509,-0.4594,1.127
13.911,-0.5478,-0.373,0.009,0.663
13.911,-0.8997,-0.2817,0.0092,0.943
13.911,2.2971,-0.2838,0.402,2.349
13.912,-2.6487,-0.1043,-0.6731,2.735
13.912,-1.1449,-0.2859,0.2657,1.21
13.912,1.4776,-0.2306,0.2575,1.518
13.912,0.124,-0.2496,-0.1827,0.333
13.912,-1.0965,-0.185,-0.4282,1.192
13.912,2.431,-0.1443,-0.0808,2.437
13.912,-0.738,0.09,-0.7933,1.087
13.912,-1.2044,0.0802,-0.1601,1.218
13.912,-2.2911,0.1517,0.2929,2.315
13.913,0.0072,0.0487,0.6067,0.609
13.913,0.0958,0.0606,0.2364,0.262
13.913,0.9177,0.0557,0.031,0.92
13.913,1.0222,0.0819,-0.2151,1.048
13.913,1.209,0.0483,-0.2291,1.231
13.913,-0.3029,0.0793,-0.3645,0.48
13.913,1.2729,-0.0643,-0.0159,1.275
13.913,-0.1027,0.0312,-0.3434,0.36
13.914,-3.5255,0.0477,-0.094,3.527
13.914,0.3276,-0.1174,0.6381,0.727
13.914,1.2927,0.0881,0.1382,1.303
13.914,1.6387,0.1835,-0.2067,1.662
13.914,2.5099,0.2549,-0.3391,2.545
13.914,-1.1987,0.3979,-0.8659,1.531
13.914,-0.9608,0.1655,-0.2521,1.007
13.914,1.0675,0.0171,0.0481,1.069
13.915,0.4669,0.0553,-0.4076,0.622
13.915,-0.2783,0.072,-0.443,0.528
13.915,0.0015,0.1126,-0.1042,0.153
13.915,0.1072,0.1604,0.059,0.202
13.915,-0.0813,0.0623,0.0569,0.117
13.915,-0.5686,-0.0572,-0.0546,0.574
13.915,-3.5695,-0.1598,0.0597,3.574
13.915,5.0599,-0.6496,1.0516,5.209
13.915,1.8168,-0.0584,-1.323,2.248
13.916,-4.6733,-0.0439,-1.0097,4.781
13.916,-0.3771,-0.3187,0.75,0.898
13.916,0.594,-0.1247,0.0805,0.612
13.916,-2.296,-0.2967,-0.0741,2.316
13.916,0.534,-0.4757,-0.0628,0.718
13.916,1.4513,-0.1764,-0.4747,1.537
13.916,-0.8854,0.0078,-0.7248,1.144
13.916,-1.3159,-0.0209,-0.1024,1.32
13.917,0.2385,-0.0759,0.133,0.283
13.917,-1.3092,-0.0615,-0.3558,1.358
13.917,0.2659,-0.2646,0.0015,0.375
13.917,-0.4093,-0.1758,-0.0484,0.448
13.917,2.5705,-0.1804,0.0754,2.578
13.917,0.8501,0.047,-0.9565,1.28
13.917,-2.2931,0.0758,-0.4442,2.337
13.917,0.3281,-0.144,0.5966,0.696
13.918,1.0274,-0.0912,-0.0137,1.031
13.918,0.2885,-0.0959,-0.4443,0.538
13.918,0.1785,-0.0765,-0.1941,0.275
13.918,0.2243,0.0647,0.01,0.234
13.918,0.232,0.1723,0.0848,0.301
13.918,-2.9129,0.3801,-0.0457,2.938
13.918,-1.1218,-0.0075,0.9553,1.473
13.918,1.9752,-0.3349,0.4916,2.063
13.919,4.2108,-0.4206,-0.292,4.242
13.919,-0.3514,0.0102,-1.3132,1.359
13.919,-3.7992,0.1346,-0.2482,3.81
13.919,0.5449,-0.2669,0.7876,0.994
13.919,1.4936,-0.3765,0.0377,1.541
13.919,-0.0667,-0.3448,-0.2603,0.437
13.919,-0.387,-0.0647,-0.063,0.397
13.919,-0.0461,0.3226,-0.2211,0.394
13.919,-0.3505,0.4823,-0.3357,0.684
13.92,-0.6459,0.4243,-0.1705,0.791
13.92,-0.4689,0.3832,-0.0576,0.608
13.92,-0.2237,0.3754,-0.1544,0.464
13.92,-0.0631,0.3128,-0.22,0.388
13.92,0.0797,0.2192,-0.2023,0.309
13.92,0.2339,0.2166,-0.0943,0.332
13.92,0.3709,0.2617,-0.0059,0.454
13.92,-0.6083,0.2997,-0.0177,0.678
13.921,0.1969,0.089,0.0834,0.232
13.921,0.5576,-0.1788,-0.0517,0.588
13.921,2.4578,-0.5682,-0.1434,2.527
13.921,0.9008,-0.4959,-0.5747,1.178
13.921,-1.6843,-0.3662,-0.3751,1.764
13.921,-0.0237,-0.4638,0.3023,0.554
13.921,0.6149,-0.4107,0.131,0.751
13.921,-0.1717,-0.3338,-0.1474,0.403
13.921,-0.5897,-0.2929,-0.072,0.662
