time,ax,ay,az,aT
36.108,-0.4032,-0.0689,0.2171,0.463
36.108,-0.4114,-0.0635,0.2161,0.469
36.108,-0.4174,-0.0771,0.2221,0.479
36.108,-0.4376,-0.0526,0.1852,0.478
36.108,-0.4551,-0.052,0.1633,0.486
36.109,-0.4584,-0.0491,0.1413,0.482
36.109,-0.4737,-0.0485,0.1335,0.495
36.109,-0.4368,-0.0527,0.1159,0.455
36.109,-0.3932,-0.0497,0.0863,0.406
36.109,-0.3499,-0.0634,0.0994,0.369
36.109,-0.3189,-0.0342,0.1002,0.336
36.109,-0.2882,-0.0361,0.115,0.312
36.109,-0.3029,-0.0285,0.1317,0.332
36.11,-0.2937,0.0052,0.1364,0.324
36.11,-0.2917,0.0244,0.1385,0.324
36.11,-0.3396,0.0363,0.1617,0.378
36.11,-0.3848,0.0458,0.1588,0.419
36.11,-0.3964,0.048,0.1748,0.436
36.11,-0.4271,0.0313,0.1715,0.461
36.11,-0.4671,0.029,0.1707,0.498
36.111,-0.5069,0.0338,0.1816,0.54
36.111,-0.5205,0.0339,0.183,0.553
36.111,-0.4984,0.0292,0.22,0.546
36.111,-0.5193,0.034,0.2141,0.563
36.111,-0.5021,0.0175,0.213,0.546
36.111,-0.4945,0.0272,0.1835,0.528
36.111,-0.4823,0.0298,0.1947,0.521
36.112,-0.4797,0.0418,0.163,0.508
36.112,-0.5058,0.0466,0.1768,0.538
36.112,-0.5747,0.0846,0.2263,0.623
36.112,-0.7626,0.1982,0.266,0.832
36.112,-0.4957,0.1567,0.1724,0.548
36.112,-0.2994,0.0799,0.1459,0.343
36.112,-0.2754,0.0465,0.1671,0.325
36.112,-0.2964,0.0181,0.1812,0.348
36.113,-0.3006,0.0042,0.1668,0.344
36.113,-0.338,0.0165,0.1598,0.374
36.113,-0.356,0.0026,0.1529,0.388
36.113,-0.4001,0.0173,0.1415,0.425
36.113,-0.4012,0.0295,0.1209,0.42
36.113,-0.4429,0.0464,0.1265,0.463
36.113,-0.4582,0.0512,0.1229,0.477
36.114,-0.4593,0.0656,0.1241,0.48
36.114,-0.4558,0.075,0.0993,0.473
36.114,-0.4761,0.0868,0.0962,0.493
36.114,-0.4844,0.0914,0.0885,0.501
36.115,-0.4928,0.103,0.0786,0.51
36.115,-0.5321,0.098,0.0902,0.548
36.115,-0.514,0.1024,0.0426,0.526
36.115,-0.4937,0.1092,-0.0021,0.506
36.115,-0.4784,0.1136,-0.0394,0.493
36.115,-0.4299,0.0967,-0.0552,0.444
36.115,-0.4032,0.1036,-0.0711,0.422
36.115,-0.3646,0.1104,-0.0489,0.384
36.116,-0.3453,0.1148,-0.0223,0.365
36.116,-0.3498,0.1192,-0.0124,0.37
36.116,-0.3614,0.1046,-0.0026,0.376
36.116,-0.3824,0.0996,-0.0001,0.395
36.116,-0.4153,0.071,-0.0025,0.421
36.116,-0.4504,0.0355,-0.0074,0.452
36.116,-0.4949,0.0169,-0.0101,0.495
36.117,-0.4989,-0.0133,-0.0084,0.499
36.117,-0.5006,-0.0338,-0.014,0.502
36.117,-0.4812,-0.028,-0.0054,0.482
36.117,-0.4692,-0.0507,0.0175,0.472
36.117,-0.4147,-0.0447,-0.0001,0.417
36.117,-0.3797,-0.034,-0.0154,0.382
36.117,-0.319,-0.0163,-0.0186,0.32
36.118,-0.2658,-0.0105,-0.0053,0.266
36.118,-0.2225,0.0118,-0.0112,0.223
36.118,-0.2009,0.0126,0.0305,0.204
36.118,-0.1889,0.0276,0.1361,0.234
36.118,-0.1581,0.0544,0.196,0.258
36.118,-0.1631,0.069,0.2652,0.319
36.118,-0.1208,0.1144,0.2725,0.319
36.119,-0.0789,0.1523,0.2301,0.287
36.119,-0.0209,0.1638,0.1645,0.233
36.119,-0.0014,0.174,0.1025,0.202
36.119,0.006,0.1771,0.043,0.182
36.119,0.0015,0.1564,0.0194,0.158
36.119,-0.0198,0.1428,-0.021,0.146
36.119,-0.0554,0.1316,-0.0015,0.143
36.12,-0.0912,0.1181,0.0397,0.154
36.12,-0.0912,0.1165,0.0643,0.161
36.12,-0.1009,0.1055,0.0484,0.154
36.12,-0.0797,0.1063,0.0085,0.133
36.12,-0.025,0.0929,-0.0409,0.105
36.12,0.0082,0.0891,-0.076,0.117
36.12,0.0416,0.0853,-0.1327,0.163
36.121,0.0894,0.0838,-0.1201,0.172
36.121,0.1231,0.0705,-0.1098,0.179
36.121,0.1595,0.0953,-0.1162,0.219
36.121,0.1913,0.1082,-0.1344,0.258
36.121,0.2331,0.1282,-0.1883,0.326
36.121,0.2536,0.1338,-0.2208,0.362
36.121,0.2574,0.1562,-0.246,0.389
36.122,0.2901,0.169,-0.2666,0.429
36.122,0.2991,0.1627,-0.2634,0.43
36.122,0.3058,0.1731,-0.265,0.44
36.122,0.3198,0.193,-0.2762,0.465
36.122,0.3268,0.1843,-0.2804,0.468
36.122,0.3028,0.1804,-0.2607,0.438
36.122,0.2886,0.1812,-0.2578,0.427
36.122,0.2959,0.1653,-0.2669,0.431
36.123,0.2626,0.1758,-0.3095,0.442
36.123,0.2055,0.148,-0.3163,0.405
36.123,0.1484,0.1442,-0.3519,0.408
36.123,0.1057,0.1261,-0.3711,0.406
36.123,0.0247,0.12,-0.4672,0.483
36.123,-0.0396,0.1236,-0.5757,0.59
36.123,-0.0802,0.0961,-0.6033,0.616
36.124,-0.1162,0.0855,-0.6091,0.626
36.124,-0.1502,0.0701,-0.5525,0.577
36.124,-0.163,0.0475,-0.4858,0.515
36.124,-0.1594,0.0011,-0.505,0.53
36.124,-0.1419,-0.0381,-0.5243,0.545
36.124,-0.1007,-0.0771,-0.5393,0.554
36.124,-0.0475,-0.0849,-0.4925,0.502
36.125,0.0341,-0.0712,-0.41,0.418
36.125,0.0989,-0.0552,-0.3226,0.342
36.125,0.1661,-0.0057,-0.2872,0.332
36.125,0.2261,0.0365,-0.2897,0.369
36.125,0.2836,0.0427,-0.3493,0.452
36.125,0.3362,0.0586,-0.4471,0.562
36.125,0.4031,0.084,-0.4539,0.613
36.125,0.4341,0.0759,-0.3719,0.577
36.126,0.4554,0.0677,-0.287,0.543
36.126,0.4672,0.0643,-0.3138,0.566
36.126,0.4669,0.0178,-0.3592,0.589
36.126,0.4882,-0.0095,-0.4039,0.634
36.126,0.4811,-0.0393,-0.4266,0.644
36.126,0.4717,-0.0452,-0.4034,0.622
36.126,0.4577,-0.0583,-0.4375,0.636
36.127,0.4345,-0.0595,-0.4904,0.658
36.127,0.4377,-0.0487,-0.5529,0.707
36.127,0.4099,-0.0212,-0.5267,0.668
36.127,0.4134,0.0015,-0.4429,0.606
36.127,0.4099,0.024,-0.3851,0.563
36.127,0.4017,0.0561,-0.3678,0.548
36.128,0.4128,0.0761,-0.3501,0.547
36.128,0.4357,0.108,-0.2937,0.536
36.128,0.43,0.1399,-0.2705,0.527
36.128,0.4313,0.2051,-0.2612,0.544
36.128,0.4156,0.2535,-0.2491,0.547
36.128,0.4043,0.3137,-0.2438,0.567
36.128,0.4501,0.35,-0.2404,0.619
36.129,0.4549,0.3648,-0.2748,0.645
36.129,0.4738,0.3914,-0.3423,0.704
36.129,0.4879,0.3894,-0.3953,0.739
36.129,0.5116,0.3682,-0.4792,0.792
36.129,0.4873,0.3591,-0.4936,0.781
36.129,0.4987,0.3308,-0.5317,0.801
36.129,0.4719,0.2811,-0.5388,0.769
36.129,0.4378,0.2386,-0.5195,0.72
36.13,0.4276,0.2105,-0.5144,0.701
36.13,0.4366,0.1466,-0.4972,0.678
36.13,0.412,0.1377,-0.499,0.662
36.13,0.3993,0.1313,-0.4597,0.623
36.13,0.4128,0.1081,-0.4467,0.618
36.13,0.3999,0.0753,-0.5075,0.651
36.13,0.4036,0.0427,-0.5587,0.691
36.131,0.3808,0.0221,-0.5764,0.691
36.131,0.3936,0.0182,-0.5558,0.681
36.131,0.3918,-0.007,-0.5351,0.663
36.131,0.421,-0.0227,-0.5217,0.671
36.131,0.4619,-0.0384,-0.5082,0.688
36.131,0.5218,-0.0396,-0.4803,0.71
36.131,0.5768,-0.0265,-0.4906,0.758
36.131,0.5982,-0.0277,-0.5222,0.795
36.132,0.6362,-0.0146,-0.5347,0.831
36.132,0.6526,0.0034,-0.5523,0.855
36.132,0.6427,-0.0098,-0.534,0.836
36.132,0.6402,-0.0324,-0.5063,0.817
36.132,0.6137,-0.0598,-0.4692,0.775
36.132,0.6375,-0.0991,-0.4417,0.782
36.132,0.6422,-0.1216,-0.4262,0.78
36.132,0.668,-0.1703,-0.3939,0.794
36.133,0.6629,-0.1879,-0.3712,0.783
36.133,0.6673,-0.2293,-0.3652,0.795
36.133,0.6837,-0.254,-0.3999,0.832
36.133,0.6761,-0.269,-0.4324,0.846
36.133,0.6712,-0.3055,-0.4434,0.86
36.133,0.6828,-0.3084,-0.4021,0.85
36.133,0.6944,-0.3137,-0.3657,0.845
36.134,0.6917,-0.3286,-0.3462,0.84
36.134,0.6985,-0.3242,-0.3605,0.85
36.134,0.7315,-0.3365,-0.3152,0.865
36.134,0.7573,-0.3536,-0.2652,0.877
36.134,0.7722,-0.3612,-0.2108,0.878
36.134,0.7705,-0.3402,-0.2044,0.867
36.134,0.7688,-0.3454,-0.2005,0.866
36.134,0.7624,-0.3052,-0.1992,0.845
36.135,0.7254,-0.3053,-0.2146,0.816
36.135,0.715,-0.284,-0.199,0.795
36.135,0.6903,-0.2555,-0.1812,0.758
36.135,0.7137,-0.27,-0.1612,0.78
36.135,0.7262,-0.2321,-0.1342,0.774
36.135,0.7486,-0.2134,-0.1047,0.785
36.135,0.74,-0.2235,-0.1112,0.781
36.135,0.7508,-0.2072,-0.1202,0.788
36.136,0.7523,-0.1647,-0.1148,0.779
36.136,0.7348,-0.1438,-0.1285,0.76
36.136,0.7102,-0.1301,-0.1612,0.74
36.136,0.6811,-0.1141,-0.2035,0.72
36.136,0.6161,-0.0789,-0.2603,0.673
36.136,0.5655,-0.07,-0.3123,0.65
36.136,0.5268,-0.0515,-0.3118,0.614
36.136,0.4904,-0.045,-0.2972,0.575
36.137,0.4609,-0.0575,-0.2683,0.536
36.137,0.4386,-0.0532,-0.2252,0.496
36.137,0.4642,-0.0872,-0.2132,0.518
36.137,0.4994,-0.1068,-0.2038,0.55
36.137,0.5276,-0.1407,-0.2207,0.589
36.137,0.5799,-0.1579,-0.1971,0.633
36.137,0.6205,-0.1918,-0.1352,0.663
36.138,0.6068,-0.1957,-0.1249,0.65
36.138,0.6078,-0.2091,-0.1385,0.657
36.138,0.6043,-0.2319,-0.2137,0.682
36.138,0.5487,-0.2379,-0.2364,0.643
36.138,0.5223,-0.2391,-0.2447,0.624
36.138,0.5058,-0.2451,-0.2529,0.616
36.138,0.4895,-0.2463,-0.2658,0.609
36.138,0.452,-0.2593,-0.2643,0.584
36.138,0.4459,-0.2462,-0.2439,0.565
36.139,0.4374,-0.2474,-0.2068,0.543
36.139,0.4268,-0.2107,-0.1413,0.497
36.139,0.4567,-0.2028,-0.0879,0.507
36.139,0.4818,-0.1451,-0.087,0.511
36.139,0.476,-0.1141,-0.143,0.51
36.139,0.4703,-0.081,-0.2057,0.52
36.139,0.4673,-0.0648,-0.2987,0.558
36.14,0.4502,-0.0631,-0.3505,0.574
36.14,0.4242,-0.0804,-0.3994,0.588
36.14,0.3677,-0.0952,-0.4194,0.566
36.14,0.3026,-0.1218,-0.4154,0.528
36.14,0.2549,-0.1412,-0.3854,0.483
36.14,0.1818,-0.1272,-0.3461,0.411
36.14,0.1428,-0.0684,-0.3163,0.354
36.14,0.1116,-0.0362,-0.3174,0.338
36.141,0.0857,0.0051,-0.3303,0.341
36.141,0.0744,0.046,-0.3431,0.354
36.141,0.0586,0.089,-0.3272,0.344
36.141,0.0502,0.1149,-0.2925,0.318
36.141,0.061,0.1335,-0.2651,0.303
36.141,0.0789,0.1139,-0.2139,0.255
36.141,0.0992,0.0849,-0.2271,0.262
36.141,0.1196,0.049,-0.2588,0.289
36.142,0.1472,0.0252,-0.3448,0.376
36.142,0.1534,-0.0032,-0.4753,0.499
36.142,0.1762,-0.0077,-0.5289,0.558
36.142,0.1824,-0.0216,-0.5395,0.57
36.142,0.1909,-0.0472,-0.5527,0.587
36.142,0.1494,-0.0489,-0.5589,0.581
36.142,0.1343,-0.0481,-0.5536,0.572
36.142,0.131,-0.0448,-0.5296,0.547
36.143,0.1206,-0.0535,-0.4752,0.493
36.143,0.1007,-0.0644,-0.4192,0.436
36.143,0.1094,-0.0847,-0.3497,0.376
36.143,0.1582,-0.1261,-0.3261,0.384
36.143,0.176,-0.1624,-0.3198,0.399
36.143,0.215,-0.2055,-0.3138,0.432
36.143,0.2491,-0.2459,-0.3036,0.463
36.143,0.2761,-0.2931,-0.258,0.478
36.144,0.3173,-0.3423,-0.225,0.518
36.144,0.3159,-0.3651,-0.1781,0.515
36.144,0.3147,-0.4091,-0.1508,0.538
36.144,0.3303,-0.4195,-0.1429,0.553
36.144,0.3579,-0.4251,-0.1422,0.574
36.144,0.3906,-0.4123,-0.1742,0.594
36.144,0.3948,-0.39,-0.211,0.594
36.144,0.4016,-0.3414,-0.2171,0.57
36.145,0.4084,-0.3239,-0.1901,0.555
36.145,0.4009,-0.3016,-0.1392,0.521
36.145,0.4102,-0.2913,-0.1078,0.515
36.145,0.4531,-0.2859,-0.0931,0.544
36.145,0.4986,-0.2638,-0.1073,0.574
36.145,0.5108,-0.2656,-0.1337,0.591
36.145,0.5041,-0.2387,-0.1222,0.571
36.145,0.4665,-0.2143,-0.0893,0.521
36.146,0.4316,-0.1733,-0.0997,0.476
36.146,0.4209,-0.1705,-0.1033,0.466
36.146,0.3841,-0.163,-0.1143,0.433
36.146,0.3787,-0.1747,-0.0824,0.425
36.146,0.3569,-0.1792,-0.0196,0.4
36.146,0.3474,-0.1647,-0.0069,0.385
36.146,0.3214,-0.1598,-0.0373,0.361
36.146,0.2669,-0.1502,-0.1205,0.329
36.147,0.2461,-0.1286,-0.1488,0.315
36.147,0.2232,-0.119,-0.1271,0.283
36.147,0.217,-0.0879,-0.1032,0.256
36.147,0.2063,-0.0832,-0.0649,0.232
36.147,0.2173,-0.0618,-0.041,0.23
36.147,0.2403,-0.0667,-0.0172,0.25
36.148,0.273,-0.0454,-0.0005,0.277
36.148,0.2725,-0.0288,-0.0318,0.276
36.148,0.2913,-0.0172,-0.0605,0.298
36.148,0.3222,-0.0271,-0.0485,0.327
36.148,0.3462,-0.018,-0.0532,0.351
36.148,0.3535,-0.0279,-0.0577,0.359
36.148,0.3515,-0.038,-0.0551,0.358
36.148,0.3592,-0.0385,-0.0787,0.37
36.149,0.3312,-0.0295,-0.0974,0.346
36.149,0.3463,-0.0133,-0.1207,0.367
36.149,0.3184,0.0005,-0.1608,0.357
36.149,0.3145,0.0355,-0.2065,0.378
36.149,0.3011,0.0703,-0.2256,0.383
36.149,0.2971,0.0882,-0.2138,0.376
36.149,0.2953,0.1036,-0.2138,0.379
36.149,0.3123,0.1047,-0.1899,0.38
36.149,0.3173,0.12,-0.1946,0.391
36.15,0.3483,0.1185,-0.1872,0.413
36.15,0.3625,0.1004,-0.2318,0.442
36.15,0.3578,0.1133,-0.2497,0.451
36.15,0.327,0.1332,-0.253,0.434
36.15,0.2944,0.1338,-0.287,0.432
36.15,0.2407,0.1296,-0.3039,0.409
36.15,0.2207,0.1611,-0.2966,0.403
36.15,0.1817,0.152,-0.3105,0.391
36.15,0.1669,0.1476,-0.2907,0.366
36.15,0.1664,0.1456,-0.2589,0.34
36.151,0.173,0.1578,-0.2553,0.346
36.151,0.1962,0.1769,-0.2583,0.37
36.151,0.1907,0.1888,-0.2657,0.378
36.151,0.2137,0.2005,-0.294,0.415
36.151,0.2081,0.224,-0.3169,0.44
36.151,0.2048,0.2496,-0.3466,0.474
36.151,0.2133,0.2797,-0.3283,0.481
36.151,0.2001,0.2906,-0.3478,0.495
36.151,0.187,0.3181,-0.3172,0.487
36.152,0.2023,0.3168,-0.3268,0.498
36.152,0.1984,0.2871,-0.3075,0.465
36.152,0.2134,0.2908,-0.3547,0.506
36.152,0.2189,0.2992,-0.3492,0.509
36.152,0.2029,0.2601,-0.3484,0.48
36.152,0.1943,0.245,-0.3357,0.459
36.152,0.1716,0.2395,-0.3515,0.459
36.152,0.1398,0.2032,-0.3624,0.438
36.152,0.0822,0.2075,-0.347,0.413
36.153,0.0347,0.1951,-0.3315,0.386
36.153,-0.0384,0.1947,-0.3254,0.381
36.153,-0.0564,0.2156,-0.3119,0.383
36.153,-0.0957,0.2244,-0.3172,0.4
36.153,-0.0945,0.2331,-0.3149,0.403
36.153,-0.091,0.2275,-0.3527,0.429
36.154,-0.0858,0.2475,-0.383,0.464
36.154,-0.0713,0.2913,-0.3964,0.497
36.154,-0.0665,0.3351,-0.4336,0.552
36.154,-0.0857,0.3478,-0.4684,0.59
36.154,-0.0692,0.3606,-0.5056,0.625
36.154,-0.0743,0.3662,-0.4784,0.607
36.154,-0.0725,0.3312,-0.4894,0.595
36.154,-0.0541,0.2508,-0.4788,0.543
36.154,-0.0262,0.1969,-0.4514,0.493
36.155,0.0351,0.1501,-0.4047,0.433
36.155,0.0724,0.0915,-0.3626,0.381
36.155,0.1335,0.0353,-0.3347,0.362
36.155,0.1538,0.0222,-0.3399,0.374
36.155,-0.2,0.2173,-0.3354,0.447
36.155,-0.1934,0.2641,-0.4506,0.557
36.155,0.1959,0.0886,-0.4223,0.474
36.155,0.284,0.0016,-0.401,0.491
36.155,0.2795,-0.0729,-0.3436,0.449
36.156,0.2563,-0.097,-0.3076,0.412
36.156,0.3025,-0.1163,-0.3145,0.452
36.156,0.294,-0.1069,-0.3427,0.464
36.156,0.2953,-0.1001,-0.335,0.458
36.156,0.2304,-0.0863,-0.2916,0.382
36.156,0.1827,-0.056,-0.2483,0.313
36.156,0.1331,-0.0283,-0.2168,0.256
36.156,0.0721,0.0133,-0.2209,0.233
36.156,0.0471,0.0095,-0.2462,0.251
36.156,0.0294,0.0389,-0.2926,0.297
36.157,0.0046,0.0515,-0.341,0.345
36.157,-0.0128,0.0474,-0.3748,0.378
36.157,-0.0396,0.0292,-0.3751,0.378
36.157,-0.0638,0.0466,-0.328,0.337
36.157,-0.095,0.0616,-0.2574,0.281
36.157,-0.095,0.0598,-0.1302,0.172
36.157,-0.0807,0.058,-0.0488,0.111
36.157,-0.0473,0.0609,0.0206,0.08
36.157,-0.0093,0.0684,0.0306,0.076
36.158,0.0264,0.071,0.0433,0.087
36.158,0.0811,0.0664,0.0254,0.108
36.158,0.1025,0.0689,0.0032,0.124
36.158,0.1407,0.0428,-0.0255,0.149
36.158,0.1362,0.0003,-0.049,0.145
36.158,0.1106,-0.0159,-0.0862,0.141
36.158,0.0619,-0.0652,-0.1279,0.156
36.158,0.0084,-0.0736,-0.1748,0.19
36.158,-0.0399,-0.1008,-0.2167,0.242
36.159,-0.0643,-0.1088,-0.1992,0.236
36.159,-0.0909,-0.1025,-0.1985,0.241
36.159,-0.0999,-0.0846,-0.163,0.209
36.159,-0.1066,-0.0573,-0.1682,0.207
36.159,-0.0899,-0.0562,-0.1757,0.205
36.159,-0.0829,-0.0528,-0.1927,0.216
36.159,-0.0696,-0.0373,-0.1892,0.205
36.159,-0.0611,-0.0409,-0.1694,0.185
36.159,-0.0432,-0.0373,-0.1309,0.143
36.159,-0.0206,-0.0432,-0.0668,0.082
36.16,-0.0264,-0.0586,-0.0125,0.065
36.16,-0.027,-0.0811,0.013,0.086
36.16,-0.0536,-0.1176,0.0669,0.146
36.16,-0.0678,-0.1373,0.0993,0.182
36.16,-0.0818,-0.1545,0.103,0.203
36.16,-0.086,-0.1573,0.095,0.203
36.16,-0.09,-0.1624,0.0183,0.187
36.16,-0.1154,-0.1556,0.0064,0.194
36.16,-0.1364,-0.1417,-0.0181,0.197
36.16,-0.1786,-0.1183,-0.0281,0.216
36.161,-0.1802,-0.1117,-0.0308,0.214
36.161,-0.2008,-0.0862,-0.0502,0.224
36.161,-0.1987,-0.0492,-0.0298,0.207
36.161,-0.1777,-0.0244,-0.0263,0.181
36.161,-0.1876,0.0168,-0.0061,0.188
36.161,-0.1783,0.0386,0.0092,0.183
36.161,-0.1743,0.0699,0.0521,0.195
36.161,-0.1939,0.0891,0.0711,0.225
36.161,-0.1798,0.0962,0.0995,0.227
36.161,-0.1869,0.0819,0.1113,0.232
36.162,-0.1889,0.0771,0.1447,0.25
36.162,-0.1954,0.0604,0.1402,0.248
36.162,-0.2254,0.0344,0.1314,0.263
36.162,-0.2336,0.0229,0.0991,0.255
36.162,-0.2577,-0.0052,0.1061,0.279
36.162,-0.2818,-0.0262,0.0823,0.295
36.162,-0.3082,-0.0566,0.0395,0.316
36.162,-0.318,-0.075,0.016,0.327
36.163,-0.347,-0.0933,-0.0694,0.366
36.163,-0.3858,-0.1259,-0.0928,0.416
36.163,-0.4082,-0.1296,-0.1594,0.457
36.163,-0.431,-0.1285,-0.1735,0.482
36.163,-0.4592,-0.1273,-0.1666,0.505
36.163,-0.4638,-0.1356,-0.1217,0.498
36.163,-0.4351,-0.1079,-0.1009,0.46
36.163,-0.4113,-0.0899,-0.085,0.43
36.163,-0.397,-0.0646,-0.0572,0.406
36.164,-0.3827,-0.0299,-0.0319,0.385
36.164,-0.3801,-0.0023,0.003,0.38
36.164,-0.3677,0.03,0.045,0.372
36.164,-0.3456,0.0646,0.0799,0.361
36.164,-0.3329,0.0896,0.0983,0.358
36.164,-0.339,0.105,0.1335,0.379
36.164,-0.3425,0.1394,0.1474,0.398
36.164,-0.3602,0.1571,0.1375,0.416
36.165,-0.368,0.1772,0.0847,0.417
36.165,-0.366,0.1805,0.0988,0.42
36.165,-0.383,0.2148,0.0746,0.445
36.165,-0.3952,0.23,0.0743,0.463
36.165,-0.4192,0.2548,0.0693,0.495
36.165,-0.4552,0.2748,0.0523,0.534
36.165,-0.4769,0.2757,0.0305,0.552
36.165,-0.5274,0.2599,0.0184,0.588
36.166,-0.5326,0.2585,-0.0104,0.592
36.166,-0.5356,0.2547,-0.0105,0.593
36.166,-0.5483,0.2319,-0.0368,0.596
36.166,-0.5707,0.2115,-0.0823,0.614
36.166,-0.5835,0.1912,-0.1399,0.63
36.166,-0.5962,0.1709,-0.1306,0.634
36.166,-0.6183,0.1411,-0.1597,0.654
36.166,-0.645,0.1042,-0.1603,0.673
36.166,-0.657,0.0959,-0.1873,0.69
36.166,-0.6904,0.0662,-0.2242,0.729
36.167,-0.7021,0.0532,-0.2183,0.737
36.167,-0.7518,0.0116,-0.2053,0.779
36.167,-0.7537,0.0059,-0.1711,0.773
36.167,-0.7913,0.0002,-0.1466,0.805
36.168,-0.817,0.0184,-0.1366,0.829
36.168,-0.8452,0.0032,-0.1173,0.853
36.168,-0.8709,0.0119,-0.1292,0.881
36.168,-0.9087,0.0111,-0.1364,0.919
36.168,-0.901,-0.0016,-0.1438,0.912
36.168,-0.9173,0.0191,-0.1607,0.932
36.168,-0.9338,0.0136,-0.1802,0.951
36.168,-0.9263,0.0176,-0.2144,0.951
36.169,-0.9333,-0.0118,-0.2464,0.965
36.169,-0.9284,0.009,-0.267,0.966
36.169,-0.919,-0.0012,-0.2715,0.958
36.169,-0.9169,-0.009,-0.2408,0.948
36.169,-0.8864,-0.0025,-0.1987,0.908
36.169,-0.911,-0.0055,-0.143,0.922
36.169,-0.9406,0.0011,-0.0616,0.943
36.17,-0.9465,0.0196,0.0215,0.947
36.17,-0.9716,0.0405,0.1017,0.978
36.17,-0.9922,0.0542,0.1814,1.01
36.17,-1.0057,0.0799,0.2176,1.032
36.17,-1.0217,0.0817,0.2606,1.058
36.17,-1.0164,0.0643,0.32,1.068
36.17,-1.0184,0.0542,0.3482,1.078
36.17,-1.0446,0.0416,0.3593,1.105
36.171,-1.028,-0.0162,0.375,1.094
36.171,-1.0023,-0.0381,0.3641,1.067
36.171,-0.984,-0.0911,0.3528,1.049
36.171,-0.99,-0.1224,0.3628,1.061
36.171,-0.9484,-0.1752,0.3343,1.021
36.171,-0.9169,-0.1825,0.3223,0.989
36.171,-0.8738,-0.1898,0.3314,0.954
36.172,-0.8408,-0.1946,0.3283,0.923
36.172,-0.8008,-0.1875,0.3463,0.892
36.172,-0.7828,-0.1827,0.3258,0.867
36.172,-0.7579,-0.1971,0.3504,0.858
36.172,-0.7717,-0.1922,0.3317,0.862
36.172,-0.7429,-0.1707,0.3079,0.822
36.172,-0.7337,-0.1635,0.2933,0.807
36.172,-0.72,-0.1777,0.2666,0.788
36.172,-0.7593,-0.18,0.2682,0.825
36.173,-0.775,-0.1608,0.2457,0.829
36.173,-0.7933,-0.1534,0.2324,0.841
36.173,-0.8239,-0.1533,0.2285,0.869
36.173,-0.8549,-0.1268,0.2123,0.89
36.173,-0.9004,-0.141,0.1862,0.93
36.173,-0.9128,-0.1361,0.1597,0.937
36.173,-0.9398,-0.1406,0.1358,0.96
36.173,-0.9456,-0.15,0.0925,0.962
36.174,-0.942,-0.1449,0.08,0.956
36.174,-0.9006,-0.1327,0.0768,0.914
36.174,-0.8897,-0.1077,0.0833,0.9
36.174,-0.8436,-0.0995,0.0944,0.855
36.174,-0.8264,-0.0605,0.1007,0.835
36.174,-0.8285,-0.0431,0.0925,0.835
36.174,-0.8232,-0.0188,0.0636,0.826
36.174,-0.8396,0.0148,0.0086,0.84
36.174,-0.8656,0.0054,-0.0152,0.866
36.175,-0.9204,0.0057,-0.0129,0.921
36.175,-0.9894,0.0202,0.0228,0.99
36.175,-1.0372,0.0323,0.044,1.039
36.175,-1.0685,0.0325,0.058,1.071
36.175,-1.0622,0.0279,0.091,1.066
36.175,-1.0209,0.0306,0.0812,1.025
36.175,-0.9568,0.0215,0.0407,0.958
36.175,-0.8867,0.0077,-0.0064,0.887
36.175,-0.8412,-0.0106,-0.0554,0.843
36.175,-0.7847,-0.0454,-0.0969,0.792
36.176,-0.7407,-0.087,-0.1428,0.759
36.176,-0.7401,-0.121,-0.1644,0.768
36.176,-0.7253,-0.0931,-0.1786,0.753
36.176,-0.7061,-0.1058,-0.2113,0.745
36.176,-0.6682,-0.0874,-0.2697,0.726
36.176,-0.6189,-0.0383,-0.3561,0.715
36.176,-0.5606,0.0127,-0.4111,0.695
36.176,-0.4318,0.0989,-0.4208,0.611
36.176,-0.3064,0.1892,-0.4163,0.55
36.177,-0.2023,0.2496,-0.4005,0.513
36.177,-0.0744,0.3052,-0.3991,0.508
36.177,0.0009,0.3368,-0.3763,0.505
36.177,0.0571,0.3588,-0.387,0.531
36.177,0.0702,0.3641,-0.4025,0.547
36.177,0.0308,0.3503,-0.4277,0.554
36.178,-0.0321,0.3389,-0.4433,0.559
36.178,-0.0733,0.3107,-0.4757,0.573
36.178,-0.1407,0.285,-0.4865,0.581
36.178,-0.2005,0.2736,-0.4971,0.602
36.178,-0.241,0.2432,-0.4859,0.594
36.178,-0.2812,0.2319,-0.5007,0.619
36.178,-0.3332,0.2158,-0.5294,0.662
36.178,-0.3492,0.2045,-0.577,0.705
36.178,-0.3484,0.1717,-0.6148,0.727
36.179,-0.3286,0.1318,-0.6117,0.707
36.179,-0.3255,0.1159,-0.6131,0.704
36.179,-0.3248,0.0785,-0.612,0.697
36.179,-0.3432,0.0722,-0.6201,0.712
36.179,-0.3424,0.0707,-0.6136,0.706
36.179,-0.3773,0.0645,-0.6212,0.73
36.179,-0.4025,0.094,-0.6118,0.738
36.179,-0.4323,0.114,-0.6117,0.758
36.179,-0.4597,0.1459,-0.5848,0.758
36.18,-0.4582,0.1682,-0.6056,0.778
36.18,-0.4566,0.1881,-0.6096,0.785
36.18,-0.4311,0.2199,-0.6351,0.798
36.18,-0.3744,0.2253,-0.6249,0.763
36.18,-0.3272,0.2451,-0.6029,0.728
36.18,-0.2534,0.2696,-0.5983,0.703
