time,ax,ay,az,aT
34.734,0.0118,-0.0327,-0.0493,0.06
34.735,0.0212,-0.049,-0.0773,0.094
34.735,0.0045,-0.0439,-0.0671,0.08
34.735,-0.0003,-0.0577,-0.0617,0.085
34.735,-0.0215,-0.062,-0.0351,0.074
34.735,-0.0379,-0.0567,-0.0419,0.08
34.735,-0.0376,-0.0681,-0.0392,0.087
34.735,-0.0609,-0.0557,-0.0341,0.089
34.735,-0.0771,-0.041,-0.0243,0.091
34.735,-0.1003,-0.0217,-0.0312,0.107
34.735,-0.0949,-0.0286,-0.0214,0.101
34.736,-0.0944,0.0071,-0.0139,0.096
34.736,-0.0963,0.0189,-0.0018,0.098
34.736,-0.0792,0.0281,-0.0016,0.084
34.736,-0.0717,0.0421,-0.018,0.085
34.736,-0.0287,0.0156,-0.0058,0.033
34.736,-0.0239,0.0201,0.0016,0.031
34.736,-0.0049,0.0365,0.0326,0.049
34.736,-0.0027,0.0267,0.0422,0.05
34.736,-0.0123,0.0311,0.0707,0.078
34.736,0.0068,0.0142,0.0516,0.054
34.737,-0.0026,0.0022,0.0137,0.014
34.737,-0.0001,-0.0049,0.0046,0.007
34.737,0.012,-0.0026,0.017,0.021
34.737,-0.0067,-0.0097,0.0221,0.025
34.737,0.0008,-0.0167,0.0319,0.036
34.737,-0.0107,-0.0142,0.0133,0.022
34.737,-0.0126,-0.0046,0.0067,0.015
34.737,-0.0122,-0.0117,-0.014,0.022
34.738,-0.0094,0.0145,0.0104,0.02
34.738,-0.0304,0.0072,0.0156,0.035
34.738,-0.0157,-0.0023,0.023,0.028
34.738,-0.0153,-0.0047,0.0115,0.02
34.738,0.0088,-0.0023,-0.0285,0.03
34.738,0.016,-0.0142,-0.0375,0.043
34.738,0.0351,-0.0235,-0.0655,0.078
34.738,0.0255,-0.0328,-0.0435,0.06
34.738,0.0207,-0.0159,-0.0147,0.03
34.738,0.0278,-0.0347,0.0044,0.045
34.739,0.0348,-0.0107,0.0187,0.041
34.739,0.0346,-0.0225,0.0138,0.043
34.739,0.0534,-0.0223,-0.0123,0.059
34.739,0.0578,-0.0292,-0.0099,0.065
34.739,0.0764,-0.0265,-0.0242,0.084
34.739,0.0688,-0.0381,-0.0242,0.082
34.739,0.0851,-0.0449,-0.0052,0.096
34.739,0.0751,-0.0278,-0.0007,0.08
34.739,0.0628,-0.037,0.0203,0.076
34.74,0.0555,-0.0437,0.0362,0.079
34.74,0.0742,-0.0338,0.0521,0.097
34.74,0.0644,-0.0263,0.0867,0.111
34.74,0.0619,-0.0189,0.1424,0.156
34.74,0.0641,-0.0068,0.205,0.215
34.74,0.0594,0.0005,0.2268,0.234
34.74,0.0808,0.022,0.2247,0.24
34.74,0.0975,0.0266,0.2417,0.262
34.74,0.1044,0.0574,0.2397,0.268
34.74,0.1042,0.0451,0.1973,0.228
34.741,0.1183,0.0543,0.1363,0.188
34.741,0.125,0.054,0.0992,0.168
34.741,0.1317,0.0442,0.0742,0.158
34.741,0.1336,0.0558,0.0421,0.151
34.741,0.0999,0.0532,0.0244,0.116
34.741,0.0878,0.041,0.0163,0.098
34.741,0.0472,0.0503,0.0201,0.072
34.741,0.0211,0.0311,0.0333,0.05
34.741,-0.019,0.0167,0.0106,0.027
34.741,-0.04,-0.0141,0.0162,0.045
34.742,-0.0467,-0.0399,0.0074,0.062
34.742,-0.0728,-0.0513,-0.0108,0.09
34.742,-0.0775,-0.0579,-0.0362,0.103
34.742,-0.0159,-0.0574,-0.0541,0.08
34.742,-0.0215,-0.0521,-0.0766,0.095
34.742,-0.0581,-0.0777,-0.1063,0.144
34.742,-0.0542,-0.0889,-0.155,0.187
34.742,-0.0434,-0.1024,-0.1582,0.193
34.742,-0.0802,-0.1087,-0.1569,0.207
34.743,-0.0241,-0.0769,-0.1225,0.147
34.743,-0.0896,-0.126,-0.1168,0.194
34.743,-0.1451,-0.1558,-0.1136,0.241
34.743,-0.1314,-0.2138,-0.1674,0.302
34.743,-0.1321,-0.2191,-0.2066,0.329
34.743,-0.109,-0.1911,-0.222,0.313
34.743,-0.0883,-0.1847,-0.2254,0.304
34.743,-0.0248,-0.1569,-0.2193,0.271
34.743,0.0123,-0.0819,-0.2417,0.255
34.744,-0.0671,-0.1356,-0.2331,0.278
34.744,-0.1199,-0.1889,-0.2343,0.324
34.744,-0.1534,-0.1943,-0.2498,0.352
34.744,-0.1083,-0.1759,-0.2702,0.34
34.744,-0.0946,-0.141,-0.2573,0.308
34.744,-0.1,-0.1135,-0.2304,0.276
34.744,-0.0864,-0.0863,-0.199,0.234
34.744,-0.0871,-0.0474,-0.2035,0.226
34.744,-0.0925,-0.0254,-0.1463,0.175
34.744,-0.0908,-0.0131,-0.1274,0.157
34.745,-0.0986,-0.001,-0.1135,0.15
34.745,-0.0898,0.0064,-0.1258,0.155
34.745,-0.0833,0.0255,-0.1096,0.14
34.745,-0.091,0.0255,-0.0768,0.122
34.745,-0.0797,0.0374,-0.042,0.098
34.745,-0.0279,0.0753,-0.0168,0.082
34.745,-0.0215,0.0987,0.0321,0.106
34.745,-0.0792,0.0672,0.0593,0.12
34.745,-0.0866,0.0574,0.0555,0.118
34.745,-0.0701,0.0572,0.0351,0.097
34.746,-0.0396,0.0712,0.0031,0.082
34.746,-0.0234,0.0732,0.0141,0.078
34.746,0.0094,0.0681,0.0252,0.073
34.746,0.0302,0.0773,0.0433,0.094
34.746,0.0129,0.0888,0.0709,0.114
34.746,0.0102,0.0717,0.0675,0.099
34.746,0.0241,0.0928,0.069,0.118
34.746,0.0405,0.0757,0.0682,0.11
34.746,0.0615,0.0753,0.0603,0.114
34.746,0.099,0.075,0.0645,0.14
34.747,0.1007,0.0723,0.0948,0.156
34.747,0.1096,0.0957,0.087,0.17
34.747,0.1043,0.0928,0.065,0.154
34.747,0.1227,0.0805,0.06,0.159
34.747,0.0983,0.054,0.0742,0.134
34.747,0.1048,0.0585,0.0384,0.126
34.747,0.1018,0.0535,0.0149,0.116
34.747,0.1083,0.0533,0.013,0.121
34.747,0.1124,0.0484,0.0089,0.123
34.748,0.1189,0.053,-0.0189,0.132
34.748,0.0898,0.0266,-0.006,0.094
34.748,0.0633,0.0266,-0.0192,0.071
34.748,0.0537,0.0361,-0.025,0.069
34.748,0.0394,0.0265,-0.0046,0.048
34.748,-0.001,0.0169,-0.008,0.019
34.748,-0.0078,0.0169,0.0102,0.021
34.748,-0.0288,0.024,0.0022,0.038
34.748,-0.0283,0.0216,-0.0293,0.046
34.748,-0.0397,0.0286,-0.0439,0.066
34.749,-0.0439,0.0404,-0.0299,0.067
34.749,-0.0314,0.0354,-0.0301,0.056
34.749,-0.0452,0.0446,-0.0349,0.072
34.749,-0.0328,0.0657,-0.042,0.085
34.749,-0.0229,0.0557,-0.049,0.078
34.749,-0.032,0.0624,-0.032,0.077
34.749,-0.0363,0.0524,-0.0484,0.08
34.749,-0.0146,0.0662,-0.0621,0.092
34.749,-0.0001,0.0585,-0.0567,0.081
34.749,0.0096,0.0675,-0.0607,0.091
34.75,0.0073,0.0479,-0.0646,0.081
34.75,0.0004,0.0618,-0.0374,0.072
34.75,-0.0135,0.066,-0.065,0.094
34.75,-0.0037,0.063,-0.0663,0.092
34.75,-0.0272,0.0458,-0.0556,0.077
34.75,-0.0315,0.0383,-0.0426,0.065
34.75,-0.024,0.0474,-0.0155,0.055
34.75,-0.0237,0.0303,-0.005,0.039
34.75,-0.0352,0.0038,0.0198,0.041
34.75,-0.03,0.0037,0.0135,0.033
34.751,-0.0202,-0.0036,-0.0069,0.022
34.751,-0.02,0.0106,-0.0246,0.033
34.751,-0.0008,0.0009,-0.0066,0.007
34.751,-0.0032,-0.0159,-0.0196,0.025
34.751,0.0015,-0.004,0.0056,0.007
34.751,-0.0032,0.0053,0.0139,0.015
34.751,0.0205,0.0027,0.0009,0.021
34.751,0.0085,0.0026,-0.0001,0.009
34.751,0.0084,-0.0024,0.0013,0.009
34.752,0.0154,-0.0002,-0.0043,0.016
34.752,0.0057,0.0044,-0.0027,0.008
34.752,0.008,-0.0053,-0.0035,0.01
34.752,0.0175,0.0064,-0.0303,0.036
34.752,0.0198,-0.027,-0.0285,0.044
34.752,0.0078,-0.0151,0.0042,0.018
34.752,0.0101,-0.0104,0.0106,0.018
34.752,0.0125,-0.0058,0.0335,0.036
34.752,0.0077,0.0083,0.0327,0.035
34.753,0.0219,0.0033,0.02,0.03
34.753,0.0241,0.0078,0.0169,0.031
34.753,0.0287,-0.0043,-0.0146,0.033
34.753,0.0332,-0.0021,-0.0127,0.036
34.753,0.0378,-0.0094,-0.0013,0.039
34.753,0.0495,-0.0166,0.0052,0.052
34.753,0.0586,-0.019,0.0188,0.064
34.753,0.0654,-0.0167,0.0347,0.076
34.753,0.0604,-0.0333,0.0244,0.073
34.753,0.0626,-0.0309,0.0499,0.086
34.754,0.0672,-0.0261,0.0516,0.089
34.754,0.0598,-0.0426,0.0154,0.075
34.754,0.0502,-0.0591,-0.0468,0.091
34.754,0.0406,-0.073,-0.0897,0.123
34.754,0.0263,-0.0725,-0.1015,0.128
34.754,-0.0045,-0.0768,-0.1065,0.131
34.754,-0.047,-0.0786,-0.1021,0.137
34.754,-0.0607,-0.0685,-0.0792,0.121
34.754,-0.0769,-0.0609,-0.0899,0.133
34.754,-0.0907,-0.0439,-0.0602,0.117
34.755,-0.1164,-0.0269,-0.05,0.13
34.755,-0.1183,-0.0339,-0.0233,0.125
34.755,-0.1132,-0.0053,-0.0207,0.115
34.755,-0.1201,-0.0219,-0.0038,0.122
34.755,-0.1176,-0.0243,0.0058,0.12
34.755,-0.1317,-0.0266,-0.0085,0.135
34.755,-0.1055,-0.0194,-0.0416,0.115
34.755,-0.0724,-0.0264,-0.0722,0.106
34.755,-0.0728,-0.0335,-0.1027,0.13
34.755,-0.066,-0.0285,-0.0997,0.123
34.756,-0.0569,-0.0165,-0.0826,0.102
34.756,-0.055,-0.026,-0.0728,0.095
34.756,-0.0483,-0.0306,-0.0607,0.083
34.756,-0.051,-0.0517,-0.0629,0.096
34.756,-0.0631,-0.0656,-0.0722,0.116
34.756,-0.0774,-0.0651,-0.072,0.124
34.756,-0.0939,-0.0598,-0.0694,0.131
34.756,-0.096,-0.0689,-0.0501,0.128
34.756,-0.1124,-0.0541,-0.0452,0.133
34.756,-0.1215,-0.0561,-0.0259,0.136
34.757,-0.1423,-0.0557,-0.0092,0.153
34.757,-0.1535,-0.0411,0.017,0.16
34.757,-0.1361,-0.036,0.0383,0.146
34.757,-0.1355,-0.0145,0.0666,0.152
34.757,-0.1206,0.0093,0.0734,0.142
34.757,-0.1035,0.0186,0.0733,0.128
34.757,-0.0889,0.0586,0.0779,0.132
34.757,-0.0673,0.0651,0.0613,0.112
34.757,-0.0483,0.081,0.0496,0.107
34.757,-0.0366,0.0826,0.0546,0.106
34.758,-0.0058,0.0818,0.0643,0.104
34.758,0.0129,0.1047,0.0835,0.135
34.758,0.0032,0.0847,0.1028,0.133
34.758,-0.0088,0.0744,0.0865,0.114
34.758,-0.0184,0.0736,0.0965,0.123
34.758,-0.0326,0.0538,0.1112,0.128
34.758,-0.0231,0.0342,0.1091,0.117
34.758,0.0054,-0.0018,0.0976,0.098
34.759,0.0216,-0.0138,0.1027,0.106
34.759,0.052,-0.0115,0.1006,0.114
34.759,0.0656,-0.0234,0.0985,0.121
34.759,0.0933,-0.0305,0.0845,0.13
34.759,0.121,-0.0161,0.0207,0.124
34.759,0.1248,-0.0326,-0.0096,0.129
34.759,0.1123,-0.0372,-0.0444,0.126
34.759,0.1023,-0.0345,-0.0435,0.116
34.759,0.057,-0.0341,-0.0405,0.078
34.759,0.0287,-0.0362,-0.0351,0.058
34.76,0.0054,-0.0334,-0.0369,0.05
34.76,-0.0344,-0.0378,-0.0221,0.056
34.76,-0.0526,-0.047,-0.0239,0.074
34.76,-0.0682,-0.0323,-0.0115,0.076
34.76,-0.0601,-0.0463,-0.0085,0.076
34.76,-0.0592,-0.0411,-0.0126,0.073
34.76,-0.0274,-0.0479,-0.0143,0.057
34.76,-0.0387,-0.0404,-0.004,0.056
34.76,-0.0474,-0.0282,-0.015,0.057
34.761,-0.0371,-0.0114,0.0001,0.039
34.761,-0.0102,-0.0066,-0.0086,0.015
34.761,-0.0143,0.0006,-0.0457,0.048
34.761,0.003,0.0219,-0.1088,0.111
34.761,0.0463,0.0147,-0.1431,0.151
34.761,0.0325,0.0028,-0.1678,0.171
34.761,0.0307,-0.0161,-0.1615,0.165
34.761,0.0053,-0.0088,-0.1412,0.142
34.761,0.0038,-0.0038,-0.1187,0.119
34.761,-0.0095,-0.0084,-0.1011,0.102
34.762,-0.0227,-0.0129,-0.0979,0.101
34.762,-0.0145,0.011,-0.1184,0.12
34.762,-0.0252,0.0063,-0.1172,0.12
34.762,-0.0169,0.0017,-0.1017,0.103
34.762,-0.0395,-0.0078,-0.1006,0.108
34.762,-0.0549,0.009,-0.0946,0.11
34.762,-0.0703,-0.0053,-0.0814,0.108
34.762,-0.0666,0.0138,-0.0729,0.1
34.763,-0.0631,0.0469,-0.0381,0.087
34.763,-0.0622,0.0488,-0.0365,0.087
34.763,-0.0661,0.072,0.0036,0.098
34.763,-0.0915,0.0996,0.0223,0.137
34.763,-0.0977,0.1056,0.0629,0.157
34.763,-0.0946,0.1305,0.1132,0.197
34.763,-0.0918,0.1693,0.1544,0.247
34.763,-0.0843,0.1673,0.1721,0.254
34.763,-0.0413,0.1772,0.1665,0.247
34.763,-0.0058,0.1727,0.1849,0.253
34.764,0.0388,0.1729,0.1868,0.257
34.764,0.0593,0.1779,0.1222,0.224
34.764,0.1059,0.1758,0.0485,0.211
34.764,0.1308,0.1643,-0.0035,0.21
34.764,0.1057,0.1552,0.0682,0.2
34.764,0.0831,0.1486,0.2581,0.309
34.764,0.044,0.161,0.3705,0.406
34.764,0.0289,0.1946,0.3896,0.436
34.764,0.0115,0.2161,0.3494,0.411
34.764,0.0275,0.2113,0.3073,0.374
34.765,0.0315,0.1875,0.2773,0.336
34.765,0.0213,0.145,0.2762,0.313
34.765,0.0444,0.1028,0.2654,0.288
34.765,0.0388,0.0538,0.2144,0.224
34.765,0.0618,-0.0065,0.1756,0.186
34.765,0.0942,-0.0569,0.1203,0.163
34.765,0.086,-0.0973,0.0867,0.156
34.765,0.0946,-0.1374,0.0508,0.174
34.765,0.0913,-0.1462,0.0341,0.176
34.765,0.0809,-0.155,0.0292,0.177
34.766,0.0731,-0.1731,-0.0019,0.188
34.766,0.0582,-0.1911,-0.0305,0.202
34.766,0.0292,-0.2137,-0.0568,0.223
34.766,0.0241,-0.2218,-0.0925,0.241
34.766,0.0144,-0.2559,-0.102,0.276
34.766,0.0047,-0.2565,-0.1401,0.292
34.766,-0.0333,-0.2855,-0.1758,0.337
34.766,-0.052,-0.2716,-0.1544,0.317
34.766,-0.0872,-0.2696,-0.1952,0.344
34.767,-0.1014,-0.2767,-0.192,0.352
34.767,-0.1299,-0.2598,-0.1986,0.352
34.767,-0.1608,-0.2406,-0.203,0.354
34.767,-0.175,-0.2262,-0.1934,0.345
34.767,-0.182,-0.2165,-0.1529,0.322
34.767,-0.2033,-0.2021,-0.1269,0.314
34.767,-0.2033,-0.1805,-0.0843,0.285
34.767,-0.196,-0.1661,-0.0753,0.268
34.767,-0.1672,-0.1398,-0.0831,0.233
34.767,-0.1599,-0.1326,-0.1078,0.234
34.768,-0.1288,-0.1397,-0.1758,0.259
34.768,-0.1001,-0.1301,-0.2274,0.28
34.768,-0.0762,-0.1395,-0.2627,0.307
34.768,-0.0666,-0.1393,-0.2578,0.3
34.768,-0.069,-0.1367,-0.2366,0.282
34.768,-0.0619,-0.1174,-0.1656,0.212
34.768,-0.0715,-0.11,-0.1165,0.175
34.768,-0.0621,-0.0763,-0.0341,0.104
34.768,-0.0289,-0.057,0.0003,0.064
34.769,0.0068,-0.0257,0.0177,0.032
34.769,0.0233,-0.0184,0.004,0.03
34.769,0.0471,-0.0039,0.0021,0.047
34.769,0.0398,-0.0133,-0.0262,0.049
34.769,0.0446,-0.0226,-0.05,0.071
34.769,0.0231,-0.0271,-0.0692,0.078
34.769,0.0231,-0.0364,-0.06,0.074
34.769,0.0279,-0.0432,-0.0222,0.056
34.769,0.0184,-0.0429,0.0033,0.047
34.769,0.0232,-0.0377,0.014,0.046
34.77,0.0112,-0.0418,0.0458,0.063
34.77,0.0207,-0.0269,0.0583,0.067
34.77,0.0467,-0.0192,0.0162,0.053
34.77,0.0344,-0.0139,0.01,0.038
34.77,0.0294,-0.0253,-0.0199,0.044
34.77,0.0315,-0.0247,-0.0403,0.057
34.77,0.0313,-0.0123,-0.0773,0.084
34.77,0.0167,-0.0379,-0.0667,0.078
34.77,0.007,-0.0348,-0.0395,0.053
34.77,0.002,-0.0342,-0.0078,0.035
34.771,-0.0006,-0.0383,0.0546,0.067
34.771,-0.0247,0.0051,0.0763,0.08
34.771,-0.0129,-0.0041,0.0554,0.057
34.771,-0.0036,0.0128,0.0396,0.042
34.771,-0.0041,0.0248,0.0052,0.026
34.771,-0.0021,0.0225,0.0069,0.024
34.771,0.0116,0.058,0.0208,0.063
34.771,0.0013,0.0625,0.023,0.067
34.771,-0.0113,0.0715,0.0254,0.077
34.771,-0.012,0.0852,0.0328,0.092
34.772,-0.0199,0.0845,0.0524,0.101
34.772,-0.0184,0.0933,0.0531,0.109
34.772,-0.0525,0.0783,0.0397,0.102
34.772,-0.0343,0.087,0.0195,0.096
34.772,-0.0352,0.0933,0.0567,0.115
34.772,-0.0409,0.1043,0.1153,0.161
34.772,-0.0631,0.1103,0.1594,0.204
34.772,-0.059,0.1353,0.194,0.244
34.772,-0.0668,0.1316,0.174,0.228
34.773,-0.0696,0.154,0.1543,0.229
34.773,-0.0606,0.1644,0.1372,0.223
34.773,-0.0614,0.1604,0.1608,0.235
34.773,-0.0408,0.1587,0.2009,0.259
34.773,-0.0511,0.1737,0.2004,0.27
34.773,-0.0352,0.1649,0.2097,0.269
34.773,-0.0335,0.1703,0.2071,0.27
34.773,0.0063,0.1449,0.1692,0.223
34.773,0.034,0.1268,0.1508,0.2
34.773,0.0403,0.1089,0.0803,0.141
34.774,0.0324,0.0792,0.0436,0.096
34.774,0.0367,0.0333,0.0167,0.052
34.774,0.0268,0.0019,0.009,0.028
34.774,0.0099,-0.0078,0.0062,0.014
34.774,0.0052,-0.0435,0.0082,0.045
34.774,0.0077,-0.0742,-0.0039,0.075
34.774,0.0079,-0.0832,-0.0182,0.086
34.774,0.0034,-0.0898,-0.0275,0.094
34.774,0.0108,-0.1012,-0.0272,0.105
34.774,0.0134,-0.0886,-0.0317,0.095
34.775,0.0326,-0.1047,-0.0717,0.131
34.775,0.0468,-0.1088,-0.0901,0.149
34.775,0.0587,-0.1057,-0.1322,0.179
34.775,0.0822,-0.1192,-0.1884,0.238
34.775,0.0653,-0.1159,-0.2087,0.248
34.775,0.0534,-0.1151,-0.1981,0.235
34.775,0.0392,-0.1284,-0.1593,0.208
34.775,0.0108,-0.1203,-0.1257,0.174
34.775,-0.0102,-0.098,-0.1018,0.142
34.776,-0.0382,-0.0854,-0.0759,0.12
34.776,-0.0423,-0.0943,-0.0549,0.117
34.776,-0.0348,-0.0794,-0.0746,0.114
34.776,-0.0084,-0.0812,-0.0563,0.099
34.776,0.0246,-0.0925,-0.0716,0.12
34.776,0.0479,-0.061,-0.0798,0.111
34.776,0.066,-0.0724,-0.0644,0.117
34.776,0.0816,-0.0482,-0.1015,0.139
34.776,0.0756,-0.0431,-0.0887,0.124
34.776,0.0816,-0.0286,-0.0952,0.129
34.777,0.0779,-0.0142,-0.1065,0.133
34.777,0.0625,-0.0189,-0.0894,0.111
34.777,0.0471,-0.0282,-0.0606,0.082
34.777,0.0247,-0.028,-0.044,0.058
34.777,0.0025,-0.0421,-0.0323,0.053
34.777,-0.0148,-0.0631,-0.023,0.069
34.777,-0.0343,-0.0555,-0.0328,0.073
34.777,-0.0204,-0.0622,-0.0282,0.071
34.777,-0.0399,-0.0808,-0.0141,0.091
34.777,-0.0498,-0.0801,-0.0239,0.097
34.778,-0.0431,-0.0582,-0.0264,0.077
34.778,-0.027,-0.0436,-0.0218,0.056
34.778,-0.0253,-0.0456,-0.0102,0.053
34.778,-0.0189,-0.043,0.0037,0.047
34.778,-0.022,-0.0213,-0.0254,0.04
34.778,-0.018,-0.0284,-0.0424,0.054
34.778,-0.0235,-0.0139,-0.0096,0.029
34.778,-0.0219,-0.0139,0.0158,0.03
34.778,-0.0273,0.0123,0.0292,0.042
34.778,-0.0374,0.0216,0.0377,0.057
34.779,-0.0308,0.0357,0.0508,0.069
34.779,-0.0051,0.0353,0.026,0.044
34.779,-0.0247,0.0374,0.0465,0.065
34.779,-0.0084,0.0561,0.0622,0.084
34.779,-0.0087,0.0461,0.0874,0.099
34.779,-0.0137,0.0575,0.0888,0.107
34.779,-0.0114,0.057,0.0666,0.088
34.779,-0.0139,0.0684,0.0281,0.075
34.779,-0.0282,0.0678,0.0208,0.076
34.779,-0.0424,0.0435,-0.003,0.061
34.78,-0.0541,0.0075,-0.0053,0.055
34.78,-0.0538,0.0121,-0.0359,0.066
34.78,-0.0488,-0.0117,-0.0283,0.058
34.78,-0.0556,-0.0188,-0.0443,0.074
34.78,-0.0623,-0.0306,-0.0318,0.076
34.78,-0.057,-0.0374,-0.0405,0.079
34.78,-0.0493,-0.0395,-0.073,0.097
34.78,-0.0631,-0.0559,-0.0529,0.1
34.78,-0.0553,-0.0507,-0.0237,0.079
34.78,-0.0524,-0.0574,0.0054,0.078
34.781,-0.0519,-0.0641,0.0224,0.085
34.781,-0.0135,-0.0588,0.0228,0.064
34.781,-0.0133,-0.0204,0.0327,0.041
34.781,-0.0012,-0.0274,0.0188,0.033
34.781,0.0131,-0.032,-0.0092,0.036
34.781,0.0486,-0.0223,-0.0512,0.074
34.781,0.0364,-0.0126,-0.0361,0.053
34.781,0.0431,-0.0173,-0.0093,0.047
34.781,0.0547,-0.0077,-0.0018,0.055
34.781,0.0543,0.0137,0.0246,0.061
34.782,0.0444,0.0349,0.0508,0.076
34.782,0.0607,0.0346,0.0438,0.082
34.782,0.0626,0.039,0.0321,0.08
34.782,0.0836,0.0434,0.0134,0.095
34.782,0.0711,0.0501,0.0043,0.087
34.782,0.0802,0.0307,0.0121,0.087
34.782,0.0749,0.0185,0.0151,0.079
34.782,0.0626,0.023,0.0205,0.07
34.783,0.067,-0.0009,-0.0049,0.067
34.783,0.0453,0.0014,-0.0017,0.045
34.783,0.0214,-0.0224,0.0086,0.032
34.783,0.0261,-0.0152,-0.0428,0.052
34.783,0,-0.0198,-0.044,0.048
34.783,-0.0236,-0.0292,-0.0453,0.059
34.783,-0.0352,-0.0385,-0.0206,0.056
34.783,-0.0491,-0.0169,0.0062,0.052
34.783,-0.0534,-0.0049,0.0329,0.063
34.783,-0.0484,0.014,0.0643,0.082
34.784,-0.0362,0.0138,0.0694,0.08
34.784,-0.0147,0.0278,0.0485,0.058
34.784,0.0137,0.0275,0.0349,0.046
34.784,0.0088,0.0224,-0.0237,0.034
34.784,0.0109,0.0126,-0.0486,0.051
34.784,0.0344,0.0029,-0.0592,0.069
34.784,0.027,0.0123,-0.0532,0.061
34.784,0.0196,-0.0021,-0.0259,0.033
34.784,0.0146,-0.0069,0.0012,0.016
34.784,0.0405,-0.0022,0.0044,0.041
34.785,0.0282,-0.0047,-0.021,0.035
34.785,0.0397,-0.0118,-0.0058,0.042
34.785,0.0393,-0.0142,-0.0288,0.051
34.785,0.0415,-0.0141,-0.035,0.056
34.785,0.0198,-0.014,-0.0175,0.03
34.785,0.0198,-0.0068,-0.0024,0.021
34.785,-0.0041,-0.0045,0.0103,0.012
34.785,0.0032,0.0169,0.0205,0.027
34.785,0.0246,0.0214,0.0069,0.033
34.785,-0.0063,-0.0026,0.0125,0.014
34.786,-0.0109,0.0093,0.0085,0.017
34.786,0.0059,-0.0051,-0.0122,0.014
34.786,-0.0012,-0.0075,-0.0232,0.024
34.786,0.0107,-0.0099,0.0062,0.016
34.786,0.0297,-0.0217,-0.0051,0.037
34.786,0.0199,-0.0287,0.0122,0.037
34.786,0.0293,-0.0333,0.008,0.045
34.786,0.0432,-0.033,0.0109,0.055
34.786,0.0357,-0.0423,0.0208,0.059
34.786,0.0402,-0.0372,0.0591,0.081
34.787,0.0279,-0.0394,0.0592,0.076
34.787,0.0205,-0.0225,0.0761,0.082
34.787,0.0155,-0.0224,0.0859,0.09
34.787,0.0297,0.0014,0.0743,0.08
34.787,-0.0014,0.0155,0.0535,0.056
34.787,0.0034,0.0248,0.0589,0.064
34.787,-0.0156,0.0316,0.05,0.061
34.787,0.0059,0.0289,0.0317,0.043
34.787,-0.0132,0.0262,0.0184,0.035
34.787,-0.0225,0.0187,0.0219,0.037
34.788,-0.0224,0.0137,0.0301,0.04
34.788,-0.0079,0.0087,0.055,0.056
34.788,-0.0174,-0.001,0.0275,0.033
34.788,-0.0196,-0.0272,0.0074,0.034
34.788,-0.0123,-0.0366,-0.0482,0.062
34.788,0.0069,-0.0506,-0.0656,0.083
34.788,-0.0121,-0.0527,-0.0283,0.061
34.788,-0.0286,-0.0476,0.0133,0.057
34.788,-0.0331,-0.0212,0.0427,0.058
34.788,-0.0375,-0.0163,0.0839,0.093
34.789,-0.0182,0.0098,0.0869,0.089
34.789,-0.011,0.0309,0.0735,0.08
34.789,-0.0156,0.0234,0.0413,0.05
34.789,-0.0037,0.0563,0.019,0.059
34.789,0.0082,0.058,0.0111,0.06
34.789,0.0152,0.0431,-0.0062,0.046
34.789,0.0269,0.0402,0.0075,0.049
34.79,0.0408,0.0516,-0.0097,0.066
34.79,0.0546,0.0462,0.0066,0.072
34.79,0.066,0.0433,0.0063,0.079
34.79,0.0678,0.0499,-0.0083,0.085
34.79,0.0744,0.035,-0.0203,0.085
34.79,0.0668,0.0156,-0.0203,0.072
34.79,0.0664,0.0058,-0.0131,0.068
34.79,0.0376,0.0056,-0.013,0.04
34.79,0.0376,-0.0089,-0.0414,0.057
34.79,0.009,-0.0066,-0.06,0.061
34.791,-0.0027,-0.0209,-0.0573,0.061
34.791,-0.0191,-0.0257,-0.019,0.037
34.791,-0.0116,-0.0422,0.0119,0.045
34.791,0.0053,-0.0539,0.0186,0.057
34.791,-0.0089,-0.0322,0.0846,0.091
34.791,0.0032,-0.0464,0.112,0.121
34.791,0.0294,-0.0105,0.1465,0.15
34.791,0.0435,-0.013,0.1285,0.136
34.791,0.0457,0.0225,0.1109,0.122
34.791,0.0146,0.0316,0.0982,0.104
34.792,0.0076,0.0478,0.0715,0.086
34.792,-0.0043,0.0496,0.0332,0.06
34.792,-0.0208,0.0561,0.033,0.068
34.792,-0.0159,0.072,0.002,0.074
34.792,-0.0133,0.0784,-0.017,0.081
34.792,-0.0179,0.0585,-0.0383,0.072
34.792,-0.0319,0.0555,-0.0569,0.086
34.792,-0.0197,0.0477,-0.0328,0.061
34.792,-0.0336,0.0187,-0.0398,0.055
34.793,-0.0474,0.0113,-0.0372,0.061
34.793,-0.0515,-0.0008,-0.0204,0.055
34.793,-0.065,-0.02,-0.0085,0.069
34.793,-0.0666,-0.0484,0.0604,0.102
34.793,-0.0729,-0.0292,0.0742,0.108
34.793,-0.0839,-0.0149,0.1022,0.133
34.793,-0.0854,-0.0268,0.0872,0.125
34.793,-0.0632,-0.0149,0.0439,0.078
34.793,-0.0554,0.0017,0.0104,0.056
34.793,-0.0524,0.0063,0.0056,0.053
34.794,-0.0232,0.0013,-0.0014,0.023
34.794,-0.037,0.0201,0.0177,0.046
34.794,-0.0459,0.0103,0.0416,0.063
34.794,-0.0546,0.0219,0.056,0.081
34.794,-0.0516,0.0334,0.0394,0.073
34.794,-0.0722,0.0258,0.0326,0.083
