time,ax,ay,az,aT
36.833,0.8948,-0.0977,-0.2325,0.93
36.833,0.6869,-0.0234,-0.0957,0.694
36.833,1.0663,0.2347,-0.0884,1.095
36.833,1.1217,0.2175,-0.2491,1.169
36.834,1.1189,0.1739,-0.329,1.179
36.834,1.2778,0.3309,0.0176,1.32
36.834,0.3183,0.5689,0.8667,1.085
36.834,0.0733,0.331,0.5346,0.633
36.835,0.5251,0.2558,-0.2068,0.62
36.835,0.3562,0.606,-0.7889,1.057
36.835,0.2506,0.4012,-1.1643,1.257
36.835,0.3265,0.2397,-0.8608,0.951
36.836,-0.3273,0.5325,0.153,0.644
36.836,-0.5729,0.4906,0.7938,1.095
36.836,-0.5183,-0.0077,0.9748,1.104
36.837,-0.3885,-0.1443,0.5217,0.666
36.837,-0.7072,0.4363,0.467,0.953
36.837,-1.0219,0.089,0.0801,1.029
36.837,-0.5864,-0.3964,-0.4197,0.823
36.838,-0.4364,-0.2502,-0.7168,0.876
36.838,-0.5667,-0.0827,-0.5192,0.773
36.838,-0.4678,-0.214,-0.4273,0.669
36.838,-0.4413,-0.2496,-0.2518,0.566
36.839,-0.3625,-0.0699,0.0481,0.372
36.839,0.0197,-0.1104,0.2526,0.276
36.839,0.2727,-0.041,0.4958,0.567
36.84,0.1815,0.2005,0.5363,0.601
36.84,0.0403,0.0759,0.3025,0.314
36.84,-0.2208,-0.0221,0.0548,0.229
36.84,-0.4606,-0.0746,-0.2145,0.514
36.841,-0.6435,-0.1125,-0.4651,0.802
36.841,-0.8417,-0.1241,-0.4436,0.96
36.842,-1.1824,-0.1545,-0.1856,1.207
36.842,-1.2756,-0.0845,0.0124,1.278
36.842,0.1382,0.0164,-0.4168,0.439
36.842,0.3037,0.1602,-0.5402,0.64
36.843,0.1005,0.1652,0.0545,0.201
36.843,-1.7188,0.2684,0.8582,1.94
36.843,-0.2042,0.0967,0.5839,0.626
36.844,0.5596,0.0518,0.2309,0.608
36.844,0.9299,0.1596,-0.0406,0.944
36.844,0.2942,0.3964,0.0519,0.496
36.844,0.0333,0.4367,-0.0756,0.444
36.844,-0.1509,0.3717,-0.3854,0.556
36.844,-0.7716,0.2827,-0.389,0.909
36.845,-0.7267,-0.0401,-0.3304,0.799
36.845,0.1604,-0.1736,-0.1979,0.308
36.845,-0.6132,-0.1752,0.5399,0.836
36.845,1.2608,-0.5401,0.2796,1.4
36.845,1.8906,-0.4939,0.1166,1.958
36.846,1.2261,-0.5219,0.0581,1.334
36.846,0.4266,-0.4113,0.0975,0.601
36.846,-0.1354,-0.4562,0.1009,0.486
36.846,-0.3077,-0.36,0.0208,0.474
36.846,-0.4399,-0.2591,0.0751,0.516
36.846,-0.4652,-0.2658,0.0649,0.54
36.846,-0.4336,-0.313,0.0282,0.536
36.847,-0.3286,-0.3673,0.0417,0.495
36.847,-0.5281,0.0112,0.0317,0.529
36.847,-0.4506,0.2315,-0.0017,0.507
36.847,-0.0698,-0.0098,-0.1404,0.157
36.847,-0.3253,-0.124,0.0006,0.348
36.847,0.333,-0.035,-0.0956,0.348
36.848,0.4751,0.1972,-0.1347,0.532
36.848,0.6442,0.2904,-0.0638,0.71
36.848,0.673,0.369,-0.0168,0.768
36.848,0.6166,0.371,0.0444,0.721
36.848,0.542,0.1554,0.0194,0.564
36.848,0.3174,-0.0336,0.0084,0.319
36.848,0.1147,-0.0743,0.1096,0.175
36.849,0.0533,-0.1245,0.1223,0.182
36.849,-0.0869,-0.0742,0.1209,0.166
36.849,-0.1532,-0.0933,0.0695,0.192
36.849,-0.136,-0.0549,0.0016,0.147
36.849,-0.3822,-0.019,-0.0303,0.384
36.85,-0.4324,-0.093,0.1027,0.454
36.85,0.3139,-0.2769,-0.0227,0.419
36.85,-0.0426,-0.2407,-0.1121,0.269
36.85,0.0604,-0.2548,-0.027,0.263
36.85,0.0726,-0.1589,0.0704,0.188
36.85,-0.1306,-0.0751,0.1875,0.241
36.85,-0.1261,0.0135,0.1804,0.22
36.851,0.1558,0.0398,-0.0515,0.169
36.851,0.0094,0.078,-0.1138,0.138
36.851,-0.1368,0.0135,-0.0952,0.167
36.851,-0.1515,-0.1275,-0.053,0.205
36.851,-0.1542,-0.1799,0.0128,0.237
36.851,-0.121,-0.1366,0.0259,0.184
36.852,-0.095,-0.036,0.0629,0.12
36.852,-0.0189,0.0502,0.038,0.066
36.852,0.0092,0.1672,0.0707,0.182
36.852,-0.013,0.2914,0.051,0.296
36.852,0.0892,0.315,0.0336,0.329
36.852,0.213,0.2214,-0.0344,0.309
36.853,0.3587,0.0825,-0.1244,0.389
36.853,0.414,0.0393,-0.2101,0.466
36.853,0.4122,0.0655,-0.2292,0.476
36.853,0.2959,0.1537,-0.1696,0.374
36.853,0.2037,0.2585,-0.0693,0.336
36.853,0.1234,0.2748,-0.0287,0.303
36.853,0.0218,0.2075,0.0072,0.209
36.854,0.0497,0.0661,-0.0095,0.083
36.854,0.0969,-0.1397,-0.05,0.177
36.854,0.0415,-0.2975,-0.081,0.311
36.854,-0.0279,-0.3953,-0.0926,0.407
36.854,-0.0807,-0.3257,-0.0418,0.338
36.854,-0.0739,-0.1558,0.0166,0.173
36.854,-0.0504,-0.0387,0.0396,0.075
36.855,0.0735,-0.101,0.0221,0.127
36.855,0.1306,-0.1536,-0.0647,0.212
36.855,0.2042,-0.2875,-0.185,0.398
36.855,-3.5756,-0.6717,-0.2176,3.645
36.855,0.2732,-0.9313,0.361,1.035
36.856,0.9352,0.0306,-0.1267,0.944
36.856,0.5051,0.7354,-0.4871,1.016
36.856,0.5644,0.7654,-0.4217,1.04
36.856,0.7974,0.8644,-0.0666,1.178
36.856,0.4049,0.8126,0.2866,0.952
36.856,0.386,0.4263,0.3727,0.685
36.856,0.3456,-0.0456,0.1363,0.374
36.857,0.0049,-0.2825,-0.0632,0.29
36.857,-0.4712,-0.3994,-0.3358,0.703
36.857,-0.4597,-0.0024,-0.4108,0.616
36.857,-0.5778,0.2939,-0.0494,0.65
36.857,-0.7413,0.3795,0.1841,0.853
36.895,-0.7278,0.3933,0.4382,0.936
36.896,-0.5615,0.2207,0.5032,0.786
36.896,-0.5463,0.0436,0.2986,0.624
36.896,-0.4143,-0.1094,0.0347,0.43
36.896,-0.1678,-0.2168,-0.3797,0.468
36.896,-0.2204,-0.2212,-0.5383,0.622
36.896,-0.1802,-0.2424,-0.6238,0.693
36.896,-0.1186,-0.297,-0.6189,0.697
36.896,-0.0285,-0.3538,-0.4364,0.563
36.897,-0.4782,-0.5085,-0.0252,0.698
36.897,-1.748,-0.6126,0.9729,2.092
36.897,0.0189,-0.5159,0.9898,1.116
36.897,0.1562,0.0491,0.4483,0.477
36.897,1.4072,0.5582,-0.1732,1.524
36.897,1.3067,0.6195,-0.5337,1.541
36.897,1.1348,0.5586,-0.4737,1.351
36.897,1.0056,0.4569,-0.3475,1.158
36.898,0.2297,0.3601,-0.2169,0.479
36.898,0.0738,0.1177,-0.0865,0.164
36.898,0.128,0.0022,-0.0301,0.132
36.898,0.1118,-0.1584,0.0373,0.197
36.898,-0.0801,-0.3283,-0.3027,0.454
36.898,0.099,-0.2423,-0.4543,0.524
36.898,0.1469,-0.1708,-0.1526,0.272
36.898,-0.1205,-0.085,0.2604,0.299
36.898,-0.4523,-0.0113,0.5415,0.706
36.899,-0.6359,-0.0905,0.5786,0.864
36.899,-0.643,-0.1888,0.4606,0.813
36.899,-0.7129,-0.2796,0.202,0.792
36.899,-0.5898,-0.27,-0.0966,0.656
36.899,-0.496,-0.2197,-0.2994,0.62
36.899,-0.4337,-0.1263,-0.3301,0.559
36.899,-0.3743,-0.0642,-0.2031,0.431
36.899,-0.3225,-0.0045,-0.0619,0.328
36.899,-0.2064,0.0552,0.029,0.216
36.9,-0.0834,0.1411,0.0961,0.19
36.9,-0.1142,0.2293,0.1082,0.278
36.9,-3.2614,-0.2748,0.843,3.38
36.9,-0.7439,-0.4604,1.3844,1.638
36.9,0.8312,0.2502,-0.4219,0.965
36.9,1.0278,0.3384,-1.3454,1.727
36.9,0.8703,0.1633,-1.1624,1.461
36.9,0.1453,0.2944,-0.4854,0.586
36.9,-0.0669,0.3367,0.1697,0.383
36.901,-0.0945,0.446,0.4349,0.63
36.901,-0.2919,0.3973,0.411,0.642
36.901,-0.2979,0.2818,0.2726,0.492
36.901,-0.1698,0.09,0.0914,0.213
36.901,-0.1493,-0.1184,-0.0492,0.197
36.901,-0.2793,-0.2022,0.047,0.348
36.902,-0.438,-0.348,-0.0005,0.559
36.902,-0.2832,-0.2953,-0.146,0.434
36.902,-0.1618,-0.1782,-0.3106,0.393
36.902,0.0078,-0.0732,-0.3939,0.401
36.902,0.123,-0.0377,-0.3169,0.342
36.902,0.2387,-0.0166,-0.1153,0.266
36.902,0.3528,0.0521,0.0864,0.367
36.902,0.3719,0.0897,0.219,0.441
36.902,0.3007,0.0578,0.3428,0.46
36.903,-0.4067,0.0188,0.5418,0.678
36.903,-0.9114,0.0063,0.4499,1.016
36.903,-0.7306,-0.1279,-0.0174,0.742
36.903,-0.2274,0.0438,-0.5069,0.557
36.903,-0.0231,0.182,-0.605,0.632
36.903,-0.1488,0.2458,-0.3758,0.473
36.903,-0.3677,0.1543,-0.1182,0.416
36.903,-0.4407,0.0533,0.1746,0.477
36.903,-0.3226,-0.1049,0.4476,0.562
36.904,-0.1544,-0.1817,0.6315,0.675
36.904,-0.1205,-0.2296,0.691,0.738
36.904,-0.2447,-0.3014,0.447,0.592
36.904,-0.5225,-0.4136,0.0572,0.669
36.904,-0.7579,-0.4587,-0.3353,0.947
36.904,-0.8959,-0.4463,-0.5776,1.156
36.904,-0.9031,-0.3718,-0.6433,1.169
36.904,-0.9565,-0.3331,-0.4651,1.115
36.904,-0.8862,-0.2466,-0.2486,0.953
36.904,-0.6131,-0.1817,-0.0727,0.644
36.905,-0.3041,-0.1743,0.0121,0.351
36.905,0.979,0.0552,-0.42,1.067
36.905,1.7945,0.6165,-0.7515,2.041
36.905,0.1289,0.5102,-0.0643,0.53
36.905,0.301,0.3205,0.1845,0.477
36.905,0.3682,0.2432,0.2894,0.528
36.905,0.1679,0.1183,0.2819,0.349
36.905,0.1306,0.0269,0.1744,0.22
36.905,0.0481,0.0002,0.0219,0.053
36.906,0.0304,-0.0002,-0.1063,0.111
36.906,0.1374,0.0113,-0.1243,0.186
36.906,0.1585,0.0371,-0.0562,0.172
36.906,-0.0693,0.0319,0.1196,0.142
36.906,-0.4146,0.0123,0.3671,0.554
36.906,-0.7319,-0.0477,0.6196,0.96
36.906,-0.9114,-0.1674,0.7002,1.161
36.906,-0.9916,-0.4899,0.633,1.274
36.906,-1.054,-0.7929,0.3221,1.358
36.907,-0.8639,-0.9114,-0.0676,1.258
36.907,-0.6221,-0.6641,-0.3565,0.977
36.907,-0.3354,-0.1542,-0.516,0.634
36.907,-0.0132,0.3336,-0.618,0.702
36.907,0.0554,0.565,-0.4832,0.746
36.907,0.1552,0.5978,-0.2198,0.656
36.907,0.4153,0.4728,-0.1124,0.639
36.907,0.5658,0.2547,-0.0413,0.622
36.908,0.5276,0.1827,0.0393,0.56
36.908,0.4373,0.2565,0.1224,0.522
36.908,0.4264,0.2919,0.1578,0.54
36.908,0.4306,0.2818,0.107,0.526
36.908,0.3516,0.255,0.0729,0.44
36.908,0.3043,0.2043,0.01,0.367
36.908,0.2093,0.1752,-0.0333,0.275
36.908,0.0591,0.1055,-0.1236,0.173
36.908,0.0117,0.0573,-0.295,0.301
36.908,-0.0622,0.0667,-0.1843,0.206
36.909,-0.1675,0.0521,-0.0022,0.175
36.909,-0.1988,0.04,0.1484,0.251
36.909,-0.2448,0.0374,0.2294,0.338
36.909,-0.2241,0.0278,0.2385,0.328
36.909,-0.1796,-0.0345,0.1374,0.229
36.909,-0.114,-0.1229,0.0505,0.175
36.909,-0.075,-0.2016,-0.003,0.215
36.909,0.0353,-0.2755,-0.0445,0.281
36.909,0.2146,-0.2727,-0.0909,0.359
36.91,0.3575,-0.2628,-0.1806,0.479
36.91,0.3232,-0.2099,-0.2251,0.446
36.91,0.2956,-0.1689,-0.3033,0.456
36.91,0.1266,-0.0969,-0.2812,0.323
36.91,-0.0451,0.0444,-0.3022,0.309
36.91,-0.2502,0.14,-0.328,0.436
36.91,-0.417,0.066,-0.4352,0.606
36.91,-2.5586,0.1354,0.2121,2.571
36.91,-1.5063,-0.0245,1.8271,2.368
36.911,-1.3441,-0.0551,1.2542,1.839
36.911,-0.7197,-0.1597,-0.2663,0.784
36.911,-2.9338,0.0205,-0.3487,2.954
36.911,-2.6438,-0.2892,0.4444,2.696
36.911,-0.3483,-0.1468,0.0297,0.379
36.911,-0.8517,-0.3797,-1.0666,1.417
36.912,-0.1903,-0.3159,-0.8363,0.914
36.912,0.1992,-0.2547,-0.3946,0.51
36.912,2.0534,0.1552,-0.0421,2.06
36.912,0.8629,0.4593,-0.0507,0.979
36.912,1.3818,0.347,0.5292,1.52
36.912,0.2505,0.0914,0.6785,0.729
36.912,2.1197,-0.0446,0.2352,2.133
36.913,2.0758,-0.1065,-0.4638,2.13
36.913,0.7749,-0.0704,-1.3232,1.535
36.913,-1.0005,-0.5434,0.6166,1.295
36.913,2.954,-0.2656,0.2147,2.974
36.913,1.6011,0.2553,-0.9133,1.861
36.913,-0.0844,0.1208,-0.6914,0.707
36.913,0.6471,0.1418,-0.3281,0.739
36.913,-1.3597,-0.2721,-0.248,1.409
36.914,1.9424,0.3731,-1.1743,2.3
36.914,-1.4333,-0.2801,-1.1629,1.867
36.914,-0.0535,-0.1223,-0.5213,0.538
36.914,2.2122,0.1522,-0.7078,2.328
36.914,1.3674,0.1514,-1.5888,2.102
36.914,-1.2273,-0.3367,-1.3138,1.829
36.914,-3.7655,-1.0031,1.4865,4.171
36.915,1.2936,-0.4905,2.4505,2.814
36.915,-0.9731,-0.2248,2.4988,2.691
36.915,-1.1006,-0.0048,3.3162,3.494
36.915,1.3539,-0.0482,2.329,2.694
36.915,2.2426,0.3861,-0.9943,2.483
36.915,-1.7275,-0.0211,-1.1242,2.061
36.916,-1.8853,0.0694,-0.4136,1.931
36.916,0.2832,0.2864,0.2786,0.49
36.916,1.0164,0.5032,-0.4829,1.233
36.916,-0.3671,0.5094,-0.894,1.092
36.916,-0.8185,0.6758,-0.4782,1.164
36.916,-0.9336,0.4407,0.4013,1.108
36.916,-0.7263,0.4138,0.7621,1.131
36.916,-0.6744,0.2697,0.8291,1.102
36.917,-0.7461,0.188,0.6207,0.989
36.917,-0.3007,-0.0132,0.431,0.526
36.917,-0.0466,-0.2739,-0.0266,0.279
36.917,-0.2139,-0.3693,-0.3173,0.532
36.917,-0.5496,-0.2281,-0.3725,0.702
36.917,-0.6693,-0.0941,-0.8832,1.112
36.917,-0.4676,-0.1634,-1.3868,1.473
36.917,-0.3558,-0.1728,-1.6416,1.689
36.918,-0.1464,-0.3207,-1.5949,1.633
36.918,0.2281,-0.368,-1.2766,1.348
36.918,0.541,-0.3483,-0.6934,0.946
36.918,0.7688,-0.2236,-0.1879,0.822
36.918,0.883,-0.0657,0.2106,0.91
36.918,0.9101,0.2114,0.2758,0.974
36.918,0.8978,0.378,0.2547,1.007
36.919,0.8392,0.1716,0.2667,0.897
36.919,0.6406,-0.018,0.2562,0.69
36.919,0.263,0.0818,0.246,0.369
36.919,0.0214,-0.1745,0.2974,0.346
36.919,-1.1664,-1.121,0.7849,1.798
36.919,-2.9854,-2.0302,1.562,3.934
36.919,-3.2459,-1.4586,0.8885,3.668
36.92,-2.2665,-0.5339,-0.3447,2.354
36.92,-1.0785,0.5355,-1.2738,1.753
36.92,-0.3188,1.429,-0.7367,1.639
36.92,-0.4873,1.4611,0.5539,1.637
36.92,-0.8456,0.5898,1.6624,1.956
36.92,-0.8203,0.0877,1.7731,1.956
36.92,0.2327,0.1288,1.0108,1.045
36.92,1.0296,0.5498,-0.122,1.174
36.921,1.4544,0.9152,-0.7901,1.891
36.921,0.8736,0.9837,-0.9753,1.638
36.921,0.7388,0.8132,-0.9884,1.478
36.921,0.8278,0.399,-0.8391,1.244
36.921,1.0089,0.045,-0.5774,1.163
36.921,1.1122,-0.1175,-0.2868,1.155
36.921,1.0086,-0.1174,-0.0604,1.017
36.921,0.8892,-0.1938,0.0541,0.912
36.921,0.5672,-0.3872,0.0538,0.689
36.922,0.0278,-0.2626,0.1205,0.29
36.922,-0.0979,-0.1619,0.1517,0.243
36.922,-0.0107,-0.2502,0.171,0.303
36.922,-0.1867,-0.293,0.1018,0.362
36.922,-0.3363,-0.233,0.1188,0.426
36.922,-0.3019,-0.1921,0.1788,0.4
36.922,-0.2078,-0.1943,0.2795,0.399
36.922,-0.1664,-0.1487,0.3398,0.406
36.922,-0.161,-0.029,0.3476,0.384
36.923,-0.1102,0.045,0.2697,0.295
36.923,-0.1481,0.162,0.1274,0.254
36.923,-0.1262,0.1881,0.0522,0.232
36.923,-0.0901,0.1687,0.0104,0.192
36.923,-0.0492,0.0848,0.0116,0.099
36.923,-0.0224,-0.1161,0.0461,0.127
36.923,0.05,-0.2571,0.0446,0.266
36.923,0.1155,-0.3142,0.0001,0.335
36.923,0.215,-0.2661,-0.0156,0.342
36.924,0.2359,-0.1464,-0.067,0.286
36.924,0.2476,-0.0843,-0.099,0.28
36.924,0.2743,-0.0438,-0.1619,0.321
36.924,0.3709,-0.0464,-0.1985,0.423
36.924,0.4515,-0.0658,-0.2328,0.512
36.924,0.5258,-0.1139,-0.2124,0.578
36.924,0.6178,-0.1596,-0.1586,0.658
36.924,0.6416,-0.0977,-0.1837,0.675
36.924,0.243,-0.1507,-0.1826,0.339
36.924,0.0194,-0.0793,-0.0381,0.09
36.925,-0.1566,0.2453,0.104,0.309
36.925,-0.3523,0.4333,0.0816,0.564
36.925,-0.5175,0.4921,0.1219,0.724
36.925,-0.6406,0.441,0.1719,0.797
36.925,-0.7217,0.3923,0.2172,0.85
36.925,-0.7414,0.3032,0.2503,0.839
36.925,-0.6927,0.1664,0.2639,0.76
36.926,-0.6064,0.0681,0.1837,0.637
36.926,-0.468,0.0417,0.0909,0.479
36.926,-0.3184,-0.0373,0.0122,0.321
36.926,-0.26,-0.0947,-0.026,0.278
36.926,-0.2667,-0.1041,-0.0137,0.287
36.926,-0.2236,-0.0944,0.0203,0.244
36.926,-0.0601,-0.0942,-0.0169,0.113
36.926,-3.7139,0.3386,1.5679,4.045
36.927,3.5297,-0.2139,-1.1042,3.705
36.927,3.52,0.1279,-1.5981,3.868
36.927,-4.5132,0.5269,0.7804,4.61
36.927,0.8992,-0.346,0.9419,1.347
36.928,0.0142,-0.4006,-0.274,0.486
36.928,3.5641,-0.4075,-1.1374,3.763
36.928,5.0467,-0.484,-2.5855,5.691
36.928,-2.5036,0.2022,0.7071,2.609
36.928,-4.6986,-0.0323,2.7425,5.441
36.928,-0.8714,-0.4959,1.1556,1.53
36.928,1.4838,-0.2326,-0.345,1.541
36.929,1.0723,0.1833,-0.6554,1.27
36.929,-0.2547,0.2642,-0.3445,0.503
36.929,-0.9027,0.1324,0.0431,0.913
36.929,-0.7361,-0.0304,0.1418,0.75
36.929,-0.214,-0.1092,-0.0581,0.247
36.929,0.1235,-0.1426,-0.2295,0.297
36.929,0.0041,-0.14,-0.179,0.227
36.929,-0.2231,-0.0872,-0.0046,0.24
36.93,-0.2663,-0.025,0.1075,0.288
36.93,-0.1998,0.0611,0.1268,0.244
36.93,-0.0762,0.1423,-0.0185,0.163
36.93,0.0209,0.1111,-0.1015,0.152
36.93,0.1013,0.0919,-0.1441,0.199
36.93,0.0428,0.1181,-0.0457,0.134
36.93,0.0585,0.1539,0.103,0.194
36.93,0.2966,0.0533,-0.0641,0.308
36.931,0.2072,0.0007,-0.0328,0.21
36.931,0.1034,-0.0447,0.1013,0.151
36.931,0.0882,-0.0613,0.1875,0.216
36.931,0.3289,-0.1186,-0.0226,0.35
36.931,0.2038,-0.0969,-0.046,0.23
36.931,0.0117,-0.092,0.0813,0.123
36.931,-0.085,-0.0703,0.1345,0.174
36.931,-0.0265,-0.0343,0.1044,0.113
36.932,-0.0924,0.0518,0.0722,0.128
36.932,0.105,0.1498,-0.2997,0.351
36.932,0.566,0.238,-0.3084,0.687
36.932,0.6665,0.1253,-0.3079,0.745
36.932,1.1055,0.1609,-0.7432,1.342
36.932,1.2638,-0.186,-0.3133,1.315
36.932,0.3154,-1.0248,0.4673,1.17
36.932,-0.3387,-0.161,0.5141,0.636
36.932,-0.1928,-0.18,1.4112,1.436
36.933,-1.1513,0.0137,0.8079,1.407
36.933,-1.578,0.9721,-0.0595,1.854
36.933,-0.5872,1.8099,-1.1037,2.2
36.933,0.7008,1.1887,-0.5539,1.487
36.933,0.0775,-1.3173,0.0752,1.322
36.933,-1.8599,-1.3824,-0.2969,2.336
36.933,-1.4381,-0.7111,-0.2105,1.618
36.933,-0.1179,-0.1865,-0.0214,0.222
36.934,0.6473,0.0792,0.2401,0.695
36.934,0.5449,0.0483,0.2634,0.607
36.934,0.2015,0.0484,0.151,0.256
36.934,0.1384,0.0078,-0.0258,0.141
36.934,0.2097,-0.1832,-0.2148,0.352
36.934,0.2431,-0.2999,-0.3589,0.527
36.934,0.2147,-0.223,-0.3624,0.477
36.934,0.2178,0.0499,-0.237,0.326
36.934,0.1569,0.2052,-0.114,0.282
36.934,0.1732,0.2217,-0.0028,0.281
36.935,1.0564,0.6802,0.9,1.546
36.935,1.3951,0.3733,1.5272,2.102
36.935,0.8109,0.0477,0.8362,1.166
36.935,0.3681,0.1574,0,0.4
36.935,0.0164,0.2766,-0.6487,0.705
36.935,-0.1844,0.2953,-0.9724,1.033
36.935,-0.0528,0.216,-0.7801,0.811
36.935,1.4896,0.8105,3.9566,4.305
36.936,4.0757,2.463,8.2465,9.523
36.936,0.8481,0.3757,-2.6472,2.805
36.936,-2.0881,0.0668,-3.2233,3.841
36.936,-2.1761,-0.3923,-2.9979,3.725
36.936,-1.3466,-0.7767,-2.5519,2.988
36.936,-1.2371,-1.2823,-1.7268,2.481
36.937,-0.8518,-1.2877,-1.4451,2.115
36.937,-0.4506,-1.0948,-1.3253,1.777
36.937,-0.1936,-0.9474,-0.7846,1.245
36.937,0.0222,-0.8839,-0.3413,0.948
36.937,0.1205,-0.7823,-0.0959,0.797
36.937,-0.057,-0.9484,-0.1418,0.961
36.937,-0.1395,-0.9421,-0.1017,0.958
36.937,0.1363,-0.2261,0.1724,0.315
36.937,-0.1849,-0.6269,0.152,0.671
36.938,-0.308,-0.468,0.2227,0.603
36.938,0.077,0.2307,0.612,0.659
36.938,0.1334,0.79,0.9494,1.242
36.938,0.5588,0.7582,1.2638,1.576
36.938,0.6771,1.0464,1.1726,1.711
36.938,0.3617,1.2982,0.7161,1.526
36.938,-0.0772,1.1984,0.4656,1.288
36.938,0.0649,0.7426,0.4979,0.896
36.939,0.1923,0.6148,0.5689,0.859
36.939,0.114,0.6926,0.7523,1.029
36.939,1.0401,0.4979,0.1442,1.162
36.939,0.579,0.4731,0.3039,0.807
36.939,0.204,0.3887,0.2962,0.53
36.939,0.094,0.228,0.0164,0.247
36.939,-6.374,1.8457,3.4398,7.474
36.939,6.1066,-1.0056,-3.1569,6.948
36.94,-0.1311,-1.0475,-2.1125,2.362
36.94,-2.5672,-2.3891,0.0104,3.507
36.94,-0.1233,-1.9653,-1.1737,2.292
36.94,0.2149,-0.9684,-1.1077,1.487
36.94,0.2422,-0.3075,-0.1714,0.427
36.94,0.3774,0.4958,1.0331,1.206
36.94,0.3084,0.6336,0.7125,1.002
36.941,0.6508,-1.0809,-0.8075,1.498
36.941,-0.6962,-0.6925,-0.6796,1.194
36.941,0.0594,0.4864,-0.5569,0.742
36.941,0.279,0.5956,-0.0066,0.658
36.941,-0.0255,0.0977,0.0122,0.102
36.941,-0.2682,-0.0793,-0.0146,0.28
36.941,-0.3871,-0.1413,0.0422,0.414
36.941,-0.3399,-0.0312,0.0873,0.352
36.941,-0.5202,0.1986,0.0491,0.559
36.942,0.056,-0.1763,0.0523,0.192
36.942,0.3278,-0.4625,0.075,0.572
36.942,-0.0475,-0.3541,-0.01,0.357
36.942,-0.2947,-0.4134,0.2179,0.552
36.942,-0.2647,-0.1357,-0.2772,0.407
36.942,-0.1533,0.0532,-0.2656,0.311
36.942,0.1638,-0.0162,-0.0315,0.168
36.942,-0.1219,0.0769,0.203,0.249
36.942,-0.341,0.1437,0.225,0.433
36.942,-1.8446,-0.1646,0.1662,1.859
36.943,-1.6525,-0.924,-0.1597,1.9
36.943,-0.1836,0.0907,-0.7274,0.756
36.943,0.9181,0.9343,-0.1721,1.321
36.943,0.9261,0.699,0.2605,1.189
36.943,0.6868,0.3635,0.1907,0.8
36.943,0.4196,0.0714,0.0371,0.427
36.943,0.2822,-0.0793,0.0774,0.303
36.943,0.3963,-0.0411,-0.0113,0.399
36.943,0.391,0.1428,-0.0523,0.42
36.944,0.3719,0.2668,-0.019,0.458
36.944,0.4632,0.2137,0.0096,0.51
36.944,0.4447,0.1654,-0.0813,0.481
36.944,0.3189,0.1674,0.0385,0.362
36.944,0.2554,0.1454,0.1444,0.327
36.944,0.0839,0.1283,0.0881,0.177
36.944,0.1707,0.0825,-0.1085,0.218
36.944,0.068,3.5642,-1.0876,3.727
36.944,3.1613,0.0156,-1.4709,3.487
36.945,0.2847,-3.5281,0.3748,3.559
36.945,-2.2138,-3.2553,1.6618,4.273
36.945,-1.0389,-1.2244,0.882,1.832
36.945,0.1269,0.4523,-0.1924,0.508
36.945,-0.7241,1.4146,-0.3148,1.62
36.945,-0.6965,0.6168,-0.101,0.936
36.945,-0.06,-0.1369,-0.2018,0.251
36.945,0.2315,-0.1847,-0.3484,0.457
36.946,0.272,-0.0747,-0.3141,0.422
36.946,0.2839,-0.3161,0.0812,0.433
36.946,0.3029,-0.5334,0.4393,0.755
36.946,0.6165,-0.3776,0.1646,0.741
36.946,-0.6368,0.0887,0.5625,0.854
36.946,-1.2059,-0.1648,0.6655,1.387
36.946,-0.1811,0.1269,-0.9954,1.02
36.946,0.8587,0.975,0.2254,1.319
36.946,2.2682,0.2639,-0.4923,2.336
36.947,2.2651,-0.0136,-0.4001,2.3
36.947,1.749,0.2184,-0.278,1.784
36.947,0.5725,0.1302,-0.3677,0.693
36.947,0.5503,-0.1011,-0.1324,0.575
36.948,-2.0938,1.6997,2.1599,3.455
36.948,0.8341,-0.1677,-0.8659,1.214
36.948,0.7747,-0.4819,-0.809,1.219
36.948,0.1307,-0.2916,-0.1719,0.363
36.948,-0.3283,-0.2642,0.0823,0.429
36.948,-0.8075,0.2292,0.0758,0.843
36.948,-0.7835,0.3778,0.2798,0.914
36.949,-0.6869,0.519,-0.1863,0.881
36.949,-0.4568,0.5717,-0.3536,0.813
36.949,-2.4732,1.9295,1.3336,3.409
36.949,0.6856,-0.3733,-1.0172,1.282
36.949,0.3812,-1.5837,-0.7251,1.783
36.95,-0.5169,-1.1797,0.0304,1.288
36.95,-0.7422,-0.5995,0.4644,1.061
36.95,-1.0052,-0.1228,0.3695,1.078
36.95,-1.1688,0.0929,0.4489,1.255
36.95,-0.795,0.3585,0.3288,0.932
36.95,-0.4531,0.2893,-0.0596,0.541
36.95,0.1299,0.1938,-0.1491,0.277
36.951,0.4134,0.3853,-0.2509,0.618
36.951,0.6175,-0.6232,-0.3979,0.963
36.951,0.2534,-0.5072,-0.0891,0.574
36.951,0.058,-0.3318,0.1303,0.361
36.952,-0.1903,-0.2401,0.2033,0.368
36.952,-0.3298,0.1549,0.7906,0.871
36.952,-0.3583,-0.1342,0.2558,0.46
36.952,-0.169,-0.2772,0.2468,0.408
36.952,0.0973,-0.0497,0.0386,0.116
36.952,0.1105,0.2397,-0.1198,0.29
36.952,-0.2362,0.3328,-0.1142,0.424
